Column1,EntrezID,Cutoff,Cutoff2
9146,479,0,0.5
9149,4792,0,0.5
9150,4793,0,0.5
9151,4794,0,0.5
9152,4795,0,0.5
9153,4796,0,0.5
9154,4798,0,0.5
9155,4799,0,0.5
9157,480,0,0.5
9158,4800,0,0.5
9159,4801,0,0.5
9160,4802,0,0.5
9161,4803,0,0.5
9162,4804,0,0.5
9163,4807,0,0.5
9164,4808,0,0.5
9165,4809,0,0.5
9167,4810,0,0.5
9168,4811,0,0.5
9169,4814,0,0.5
9170,4815,0,0.5
9171,4817,0,0.5
9172,4818,0,0.5
9173,482,0,0.5
9174,4820,0,0.5
9175,4821,0,0.5
9176,4824,0,0.5
9177,4825,0,0.5
9178,4826,0,0.5
9179,4828,0,0.5
9180,4829,0,0.5
9182,4830,0,0.5
9183,4831,0,0.5
9184,4832,0,0.5
9185,4833,0,0.5
9186,4835,0,0.5
9188,4837,0,0.5
9189,4838,0,0.5
9190,4839,0,0.5
9192,4842,0,0.5
9193,4843,0,0.5
9194,4846,0,0.5
9195,4848,0,0.5
9196,4849,0,0.5
9197,4850,0,0.5
9198,4851,0,0.5
9199,4852,0,0.5
9200,4853,0,0.5
9201,4854,0,0.5
9202,4855,0,0.5
9203,4856,0,0.5
9204,4857,0,0.5
9205,4858,0,0.5
9206,486,0,0.5
9208,4861,0,0.5
9209,4862,0,0.5
9210,4863,0,0.5
9211,4864,0,0.5
9212,4867,0,0.5
9213,4868,0,0.5
9215,487,0,0.5
9216,4878,0,0.5
9217,4879,0,0.5
9219,4880,0,0.5
9220,4881,0,0.5
9221,4882,0,0.5
9222,4883,0,0.5
9223,4884,0,0.5
9224,4885,0,0.5
9225,4886,0,0.5
9226,4887,0,0.5
9227,4889,0,0.5
9229,4891,0,0.5
9230,4892,0,0.5
9231,4893,0,0.5
9232,4897,0,0.5
9233,4898,0,0.5
9234,4899,0,0.5
9235,49,0,0.5
9238,4901,0,0.5
9241,4907,0,0.5
9242,4908,0,0.5
9243,4909,0,0.5
9244,491,0,0.5
9245,4913,0,0.5
9246,4914,0,0.5
9247,4915,0,0.5
9248,4916,0,0.5
9249,4917,0,0.5
9250,4919,0,0.5
9251,492,0,0.5
9252,4920,0,0.5
9253,4921,0,0.5
9254,4922,0,0.5
9255,4923,0,0.5
9256,492307,0,0.5
9257,492311,0,0.5
9259,4925,0,0.5
9261,4927,0,0.5
9262,4928,0,0.5
9263,4929,0,0.5
9265,4931,0,0.5
9266,4935,0,0.5
9267,493753,0,0.5
9268,4938,0,0.5
9269,493829,0,0.5
9271,493860,0,0.5
9272,493861,0,0.5
9273,493869,0,0.5
9275,493901,0,0.5
9276,493911,0,0.5
9278,494118,0,0.5
9279,494119,0,0.5
9280,494143,0,0.5
9281,494188,0,0.5
9282,494197,0,0.5
9283,4942,0,0.5
9284,4943,0,0.5
9285,494470,0,0.5
9286,494513,0,0.5
9287,494514,0,0.5
9288,4946,0,0.5
9289,4947,0,0.5
9290,4948,0,0.5
9291,495,0,0.5
9292,4950,0,0.5
9293,4951,0,0.5
9294,4952,0,0.5
9295,4953,0,0.5
9296,4956,0,0.5
9297,4957,0,0.5
9298,4958,0,0.5
9299,496,0,0.5
9301,4968,0,0.5
9302,4969,0,0.5
9303,497190,0,0.5
9304,4973,0,0.5
9305,4974,0,0.5
9306,4975,0,0.5
9308,497661,0,0.5
9309,4978,0,0.5
9311,4982,0,0.5
9312,4983,0,0.5
9313,4985,0,0.5
9314,49854,0,0.5
9315,49855,0,0.5
9316,49856,0,0.5
9317,4986,0,0.5
9318,49860,0,0.5
9319,49861,0,0.5
9320,4987,0,0.5
9321,4988,0,0.5
9322,4990,0,0.5
9323,4991,0,0.5
9324,4992,0,0.5
9325,4993,0,0.5
9326,4994,0,0.5
9327,4995,0,0.5
9328,4998,0,0.5
9329,4999,0,0.5
9331,5000,0,0.5
9332,5001,0,0.5
9333,5002,0,0.5
9334,5004,0,0.5
9335,5005,0,0.5
9337,5008,0,0.5
9338,5009,0,0.5
9339,501,0,0.5
9340,5010,0,0.5
9341,5013,0,0.5
9342,5015,0,0.5
9343,5016,0,0.5
9344,5017,0,0.5
9345,5018,0,0.5
9346,5019,0,0.5
9347,5020,0,0.5
9348,5021,0,0.5
9349,5023,0,0.5
9350,5024,0,0.5
9351,5025,0,0.5
9352,5026,0,0.5
9353,5027,0,0.5
9354,5028,0,0.5
9355,5029,0,0.5
9356,5030,0,0.5
9357,5031,0,0.5
9358,5032,0,0.5
9361,503497,0,0.5
9362,503542,0,0.5
9363,503582,0,0.5
9365,503614,0,0.5
9366,503618,0,0.5
9368,503834,0,0.5
9369,503841,0,0.5
9370,504180,0,0.5
9371,504189,0,0.5
9372,504190,0,0.5
9373,504191,0,0.5
9374,5042,0,0.5
9375,5045,0,0.5
9376,5046,0,0.5
9377,5047,0,0.5
9379,50484,0,0.5
9380,50485,0,0.5
9381,50486,0,0.5
9382,50487,0,0.5
9383,50488,0,0.5
9384,50489,0,0.5
9386,5050,0,0.5
9387,50506,0,0.5
9388,50507,0,0.5
9389,50508,0,0.5
9390,50509,0,0.5
9391,5051,0,0.5
9392,50511,0,0.5
9393,50512,0,0.5
9394,50514,0,0.5
9395,50515,0,0.5
9397,5053,0,0.5
9398,5054,0,0.5
9402,50604,0,0.5
9403,50613,0,0.5
9404,50614,0,0.5
9405,50615,0,0.5
9406,50616,0,0.5
9407,50617,0,0.5
9408,50618,0,0.5
9409,50619,0,0.5
9411,50624,0,0.5
9412,50626,0,0.5
9413,50628,0,0.5
9414,5063,0,0.5
9415,50632,0,0.5
9416,50636,0,0.5
9417,5064,0,0.5
9418,50640,0,0.5
9419,50649,0,0.5
9420,50650,0,0.5
9421,50651,0,0.5
9422,5066,0,0.5
9423,5067,0,0.5
9424,50674,0,0.5
9425,5068,0,0.5
9426,5069,0,0.5
9427,50700,0,0.5
9428,5071,0,0.5
9429,50717,0,0.5
9430,5073,0,0.5
9431,5074,0,0.5
9432,5075,0,0.5
9433,5076,0,0.5
9434,5077,0,0.5
9435,5078,0,0.5
9436,5079,0,0.5
9437,5080,0,0.5
9438,50801,0,0.5
9439,50804,0,0.5
9440,50805,0,0.5
9444,5081,0,0.5
9445,50810,0,0.5
9446,50813,0,0.5
9448,5082,0,0.5
9449,5083,0,0.5
9450,50831,0,0.5
9451,50832,0,0.5
9452,50833,0,0.5
9453,50834,0,0.5
9454,50835,0,0.5
9455,50836,0,0.5
9456,50837,0,0.5
9457,50838,0,0.5
9458,50839,0,0.5
9459,50840,0,0.5
9460,50846,0,0.5
9462,50852,0,0.5
9463,50853,0,0.5
9464,50854,0,0.5
9465,50855,0,0.5
9466,50856,0,0.5
9467,50859,0,0.5
9468,50861,0,0.5
9469,50862,0,0.5
9470,50863,0,0.5
9472,5087,0,0.5
9473,5089,0,0.5
9475,5090,0,0.5
9479,50937,0,0.5
9480,50939,0,0.5
9482,50940,0,0.5
9483,50943,0,0.5
9484,50944,0,0.5
9485,50945,0,0.5
9486,5095,0,0.5
9487,5096,0,0.5
9488,50964,0,0.5
9489,5097,0,0.5
9490,5099,0,0.5
9493,5100,0,0.5
9494,51000,0,0.5
9495,51001,0,0.5
9496,51002,0,0.5
9497,51003,0,0.5
9498,51004,0,0.5
9499,51005,0,0.5
9500,51006,0,0.5
9501,51008,0,0.5
9502,51009,0,0.5
9503,5101,0,0.5
9504,51010,0,0.5
9505,51011,0,0.5
9506,51012,0,0.5
9507,51013,0,0.5
9509,51015,0,0.5
9510,51016,0,0.5
9511,51018,0,0.5
9512,51019,0,0.5
9513,51020,0,0.5
9514,51021,0,0.5
9515,51022,0,0.5
9516,51023,0,0.5
9518,51025,0,0.5
9519,51026,0,0.5
9520,51027,0,0.5
9521,51028,0,0.5
9522,51029,0,0.5
9523,51030,0,0.5
9525,51032,0,0.5
9527,5104,0,0.5
9528,51042,0,0.5
9529,51043,0,0.5
9530,51046,0,0.5
9531,5105,0,0.5
9532,51052,0,0.5
9533,51053,0,0.5
9534,51054,0,0.5
9536,51057,0,0.5
9537,51058,0,0.5
9538,51059,0,0.5
9541,51061,0,0.5
9542,51062,0,0.5
9543,51063,0,0.5
9545,51066,0,0.5
9546,51067,0,0.5
9547,51068,0,0.5
9548,51069,0,0.5
9549,51070,0,0.5
9551,51072,0,0.5
9552,51073,0,0.5
9553,51074,0,0.5
9554,51075,0,0.5
9555,51076,0,0.5
9556,51077,0,0.5
9557,51078,0,0.5
9559,5108,0,0.5
9560,51081,0,0.5
9561,51082,0,0.5
9562,51083,0,0.5
9564,51085,0,0.5
9565,51086,0,0.5
9566,51087,0,0.5
9567,51088,0,0.5
9568,51090,0,0.5
9569,51091,0,0.5
9570,51092,0,0.5
9571,51093,0,0.5
9572,51094,0,0.5
9573,51095,0,0.5
9575,51097,0,0.5
9576,51098,0,0.5
9577,51099,0,0.5
9579,51100,0,0.5
9580,51101,0,0.5
9581,51102,0,0.5
9582,51103,0,0.5
9583,51104,0,0.5
9584,51105,0,0.5
9585,51106,0,0.5
9586,51107,0,0.5
9587,51108,0,0.5
9591,51111,0,0.5
9592,51112,0,0.5
9593,51114,0,0.5
9595,51116,0,0.5
9596,51117,0,0.5
9597,51118,0,0.5
9599,51121,0,0.5
9600,51122,0,0.5
9601,51123,0,0.5
9602,51124,0,0.5
9603,51125,0,0.5
9604,51126,0,0.5
9605,51127,0,0.5
9606,51128,0,0.5
9607,51129,0,0.5
9608,51130,0,0.5
9609,51131,0,0.5
9610,51132,0,0.5
9611,51133,0,0.5
9612,51134,0,0.5
9613,51135,0,0.5
9614,51136,0,0.5
9616,51141,0,0.5
9620,51146,0,0.5
9621,51147,0,0.5
9622,51148,0,0.5
9623,51149,0,0.5
9624,51150,0,0.5
9625,51151,0,0.5
9626,51154,0,0.5
9627,51155,0,0.5
9628,51156,0,0.5
9629,51157,0,0.5
9630,5116,0,0.5
9632,51161,0,0.5
9633,51162,0,0.5
9634,51163,0,0.5
9635,51164,0,0.5
9636,51166,0,0.5
9637,51167,0,0.5
9638,51168,0,0.5
9640,51171,0,0.5
9641,51172,0,0.5
9642,51174,0,0.5
9643,51175,0,0.5
9644,51176,0,0.5
9645,51177,0,0.5
9646,51179,0,0.5
9647,5118,0,0.5
9649,51182,0,0.5
9650,51184,0,0.5
9651,51185,0,0.5
9652,51186,0,0.5
9653,51187,0,0.5
9654,51188,0,0.5
9656,51191,0,0.5
9657,51192,0,0.5
9658,51193,0,0.5
9659,51194,0,0.5
9660,51195,0,0.5
9661,51196,0,0.5
9662,51199,0,0.5
9663,51200,0,0.5
9664,51201,0,0.5
9665,51202,0,0.5
9666,51203,0,0.5
9667,51204,0,0.5
9668,51205,0,0.5
9669,51206,0,0.5
9670,51207,0,0.5
9671,51208,0,0.5
9672,51209,0,0.5
9673,5121,0,0.5
9674,51213,0,0.5
9675,51214,0,0.5
9676,51218,0,0.5
9677,5122,0,0.5
9678,51222,0,0.5
9679,51224,0,0.5
9680,51225,0,0.5
9681,51226,0,0.5
9682,51227,0,0.5
9684,51230,0,0.5
9685,51231,0,0.5
9686,51232,0,0.5
9687,51233,0,0.5
9688,51234,0,0.5
9689,51236,0,0.5
9690,51237,0,0.5
9691,51239,0,0.5
9692,51241,0,0.5
9693,51244,0,0.5
9694,51246,0,0.5
9696,51248,0,0.5
9697,51249,0,0.5
9698,5125,0,0.5
9699,51250,0,0.5
9700,51251,0,0.5
9701,51252,0,0.5
9702,51253,0,0.5
9703,51255,0,0.5
9704,51256,0,0.5
9705,51257,0,0.5
9706,51258,0,0.5
9707,51259,0,0.5
9708,5126,0,0.5
9710,51263,0,0.5
9711,51264,0,0.5
9712,51265,0,0.5
9713,51266,0,0.5
9714,51267,0,0.5
9715,51268,0,0.5
9716,5127,0,0.5
9717,51270,0,0.5
9718,51271,0,0.5
9719,51272,0,0.5
9720,51274,0,0.5
9721,51276,0,0.5
9722,51277,0,0.5
9723,51278,0,0.5
9724,51279,0,0.5
9725,5128,0,0.5
9726,51280,0,0.5
9727,51281,0,0.5
9728,51282,0,0.5
9729,51283,0,0.5
9730,51284,0,0.5
9731,51285,0,0.5
9732,51286,0,0.5
9733,51287,0,0.5
9734,51289,0,0.5
9735,5129,0,0.5
9736,51290,0,0.5
9739,51293,0,0.5
9740,51294,0,0.5
9741,51295,0,0.5
9742,51296,0,0.5
9743,51297,0,0.5
9744,51298,0,0.5
9745,51299,0,0.5
9749,51301,0,0.5
9750,51302,0,0.5
9751,51303,0,0.5
9752,51304,0,0.5
9753,51305,0,0.5
9754,51306,0,0.5
9755,51307,0,0.5
9756,51308,0,0.5
9757,51309,0,0.5
9758,51310,0,0.5
9759,51311,0,0.5
9760,51312,0,0.5
9761,51313,0,0.5
9762,51314,0,0.5
9763,51315,0,0.5
9764,51316,0,0.5
9765,51317,0,0.5
9766,51318,0,0.5
9767,51319,0,0.5
9768,5132,0,0.5
9769,51320,0,0.5
9770,51321,0,0.5
9771,51322,0,0.5
9773,51327,0,0.5
9774,51329,0,0.5
9775,5133,0,0.5
9776,51330,0,0.5
9777,51332,0,0.5
9778,51333,0,0.5
9779,51334,0,0.5
9780,51335,0,0.5
9781,51337,0,0.5
9782,51338,0,0.5
9783,51339,0,0.5
9784,5134,0,0.5
9785,51340,0,0.5
9786,51341,0,0.5
9787,51343,0,0.5
9789,51348,0,0.5
9790,51350,0,0.5
9791,51351,0,0.5
9792,51352,0,0.5
9793,5136,0,0.5
9794,51360,0,0.5
9795,51361,0,0.5
9796,51362,0,0.5
9797,51363,0,0.5
9798,51364,0,0.5
9799,51365,0,0.5
9800,51366,0,0.5
9801,51367,0,0.5
9802,51368,0,0.5
9803,5137,0,0.5
9804,51371,0,0.5
9806,51373,0,0.5
9807,51374,0,0.5
9808,51375,0,0.5
9810,51378,0,0.5
9811,51379,0,0.5
9812,5138,0,0.5
9813,51380,0,0.5
9815,51384,0,0.5
9816,51385,0,0.5
9818,51388,0,0.5
9819,51389,0,0.5
9820,5139,0,0.5
9821,51390,0,0.5
9824,51398,0,0.5
9825,51399,0,0.5
9827,5140,0,0.5
9828,51400,0,0.5
9829,51402,0,0.5
9830,51409,0,0.5
9831,5141,0,0.5
9833,51412,0,0.5
9834,5142,0,0.5
9835,51421,0,0.5
9836,51422,0,0.5
9837,51426,0,0.5
9838,51427,0,0.5
9839,51428,0,0.5
9841,5143,0,0.5
9842,51430,0,0.5
9843,51433,0,0.5
9844,51434,0,0.5
9845,51435,0,0.5
9846,51438,0,0.5
9847,51439,0,0.5
9848,5144,0,0.5
9849,51440,0,0.5
9850,51441,0,0.5
9851,51442,0,0.5
9852,51444,0,0.5
9853,51447,0,0.5
9855,5145,0,0.5
9856,51450,0,0.5
9857,51451,0,0.5
9858,51454,0,0.5
9859,51455,0,0.5
9860,51458,0,0.5
9861,5146,0,0.5
9862,51460,0,0.5
9863,51463,0,0.5
9864,51465,0,0.5
9866,5147,0,0.5
9867,51471,0,0.5
9868,51473,0,0.5
9870,51475,0,0.5
9872,51478,0,0.5
9873,51479,0,0.5
9874,5148,0,0.5
9875,51480,0,0.5
9876,51481,0,0.5
9877,5149,0,0.5
9878,51490,0,0.5
9879,51491,0,0.5
9881,51495,0,0.5
9882,51496,0,0.5
9883,51497,0,0.5
9884,51499,0,0.5
9886,5150,0,0.5
9887,51501,0,0.5
9888,51503,0,0.5
9889,51504,0,0.5
9891,51507,0,0.5
9892,5151,0,0.5
9894,51512,0,0.5
9895,51513,0,0.5
9896,51514,0,0.5
9897,51517,0,0.5
9898,5152,0,0.5
9900,51522,0,0.5
9901,51523,0,0.5
9902,51524,0,0.5
9903,51526,0,0.5
9904,51527,0,0.5
9905,51528,0,0.5
9906,51529,0,0.5
9907,5153,0,0.5
9908,51530,0,0.5
9909,51531,0,0.5
9910,51533,0,0.5
9912,51535,0,0.5
9913,51537,0,0.5
9914,51538,0,0.5
9915,5154,0,0.5
9917,51542,0,0.5
9918,51545,0,0.5
9919,51547,0,0.5
9920,51548,0,0.5
9921,5155,0,0.5
9922,51550,0,0.5
9924,51554,0,0.5
9925,51555,0,0.5
9926,51557,0,0.5
9927,51559,0,0.5
9928,5156,0,0.5
9929,51560,0,0.5
9930,51561,0,0.5
9931,51562,0,0.5
9932,51564,0,0.5
9933,51566,0,0.5
9934,51567,0,0.5
9936,5157,0,0.5
9938,51573,0,0.5
9939,51574,0,0.5
9940,51575,0,0.5
9941,5158,0,0.5
9942,51582,0,0.5
9943,51585,0,0.5
9944,51586,0,0.5
9945,51588,0,0.5
9946,5159,0,0.5
9947,51592,0,0.5
9949,51596,0,0.5
9950,51599,0,0.5
9951,516,0,0.5
9953,51601,0,0.5
9955,51603,0,0.5
9956,51604,0,0.5
9957,51605,0,0.5
9960,5161,0,0.5
9961,51611,0,0.5
9962,51614,0,0.5
9963,51616,0,0.5
9964,51617,0,0.5
9965,51619,0,0.5
9967,51621,0,0.5
9968,51622,0,0.5
9969,51626,0,0.5
9970,51629,0,0.5
9971,5163,0,0.5
9972,51631,0,0.5
9973,51633,0,0.5
9974,51634,0,0.5
9976,51637,0,0.5
9977,51639,0,0.5
9978,5164,0,0.5
9979,51642,0,0.5
9980,51643,0,0.5
9981,51645,0,0.5
9982,51646,0,0.5
9983,51647,0,0.5
9984,51649,0,0.5
9985,5165,0,0.5
9986,51650,0,0.5
9988,51652,0,0.5
9989,51654,0,0.5
9990,51655,0,0.5
9991,51657,0,0.5
9992,51659,0,0.5
9993,5166,0,0.5
9994,51660,0,0.5
9995,51661,0,0.5
9996,51663,0,0.5
9997,51665,0,0.5
9998,51666,0,0.5
10000,51668,0,0.5
10001,51669,0,0.5
10002,5167,0,0.5
10003,51673,0,0.5
10004,51676,0,0.5
10005,51678,0,0.5
10006,5168,0,0.5
10007,51684,0,0.5
10008,51686,0,0.5
10009,5169,0,0.5
10010,51690,0,0.5
10011,51691,0,0.5
10012,51692,0,0.5
10013,51693,0,0.5
10014,51696,0,0.5
10016,517,0,0.5
10017,5170,0,0.5
10018,51700,0,0.5
10019,51701,0,0.5
10020,51702,0,0.5
10021,51703,0,0.5
10022,51704,0,0.5
10023,51705,0,0.5
10025,51710,0,0.5
10026,51714,0,0.5
10027,51715,0,0.5
10029,5172,0,0.5
10030,51720,0,0.5
10031,51725,0,0.5
10034,51728,0,0.5
10035,51729,0,0.5
10036,5173,0,0.5
10037,51733,0,0.5
10038,51734,0,0.5
10039,51735,0,0.5
10040,51738,0,0.5
10041,5174,0,0.5
10042,51741,0,0.5
10043,51742,0,0.5
10044,51744,0,0.5
10047,51750,0,0.5
10048,51751,0,0.5
10050,51754,0,0.5
10051,51755,0,0.5
10052,51759,0,0.5
10053,5176,0,0.5
10054,51760,0,0.5
10055,51761,0,0.5
10057,51763,0,0.5
10058,51764,0,0.5
10059,51765,0,0.5
10060,51768,0,0.5
10061,51773,0,0.5
10062,51776,0,0.5
10063,51778,0,0.5
10064,5178,0,0.5
10065,51780,0,0.5
10066,5179,0,0.5
10067,518,0,0.5
10068,51802,0,0.5
10069,51804,0,0.5
10070,51805,0,0.5
10071,51806,0,0.5
10072,51807,0,0.5
10073,51808,0,0.5
10074,51809,0,0.5
10075,51816,0,0.5
10077,5187,0,0.5
10078,5188,0,0.5
10079,5189,0,0.5
10080,5190,0,0.5
10081,5191,0,0.5
10082,5192,0,0.5
10083,5193,0,0.5
10084,5194,0,0.5
10086,5196,0,0.5
10087,5197,0,0.5
10088,5198,0,0.5
10089,5199,0,0.5
10095,5205,0,0.5
10096,5207,0,0.5
10097,5208,0,0.5
10100,5210,0,0.5
10102,5212,0,0.5
10103,5213,0,0.5
10106,5217,0,0.5
10107,5218,0,0.5
10109,5222,0,0.5
10111,5224,0,0.5
10112,5225,0,0.5
10114,5228,0,0.5
10115,5229,0,0.5
10118,5232,0,0.5
10120,5238,0,0.5
10121,5239,0,0.5
10122,5241,0,0.5
10123,5243,0,0.5
10124,5244,0,0.5
10126,525,0,0.5
10128,5251,0,0.5
10129,5252,0,0.5
10130,5253,0,0.5
10131,5255,0,0.5
10132,5256,0,0.5
10133,5257,0,0.5
10135,5260,0,0.5
10136,5261,0,0.5
10137,5264,0,0.5
10138,5265,0,0.5
10139,5266,0,0.5
10140,5267,0,0.5
10141,5268,0,0.5
10143,527,0,0.5
10144,5270,0,0.5
10147,5273,0,0.5
10148,5274,0,0.5
10149,5275,0,0.5
10150,5276,0,0.5
10151,5277,0,0.5
10152,5279,0,0.5
10154,5281,0,0.5
10155,5283,0,0.5
10156,5284,0,0.5
10157,5286,0,0.5
10158,5287,0,0.5
10159,5288,0,0.5
10160,5289,0,0.5
10162,5290,0,0.5
10164,5292,0,0.5
10165,5293,0,0.5
10166,5294,0,0.5
10168,5296,0,0.5
10169,5297,0,0.5
10170,5298,0,0.5
10171,53,0,0.5
10173,5303,0,0.5
10174,5304,0,0.5
10177,5307,0,0.5
10178,5308,0,0.5
10179,5309,0,0.5
10180,5310,0,0.5
10181,5311,0,0.5
10182,5313,0,0.5
10183,5314,0,0.5
10185,5316,0,0.5
10186,5317,0,0.5
10187,5318,0,0.5
10188,5319,0,0.5
10189,5320,0,0.5
10191,5322,0,0.5
10192,5324,0,0.5
10193,5325,0,0.5
10194,5326,0,0.5
10195,5327,0,0.5
10196,5328,0,0.5
10198,533,0,0.5
10200,5331,0,0.5
10201,5332,0,0.5
10202,5333,0,0.5
10203,53335,0,0.5
10204,53336,0,0.5
10205,53339,0,0.5
10206,5334,0,0.5
10207,53340,0,0.5
10208,53342,0,0.5
10209,53343,0,0.5
10210,53344,0,0.5
10211,53345,0,0.5
10212,53346,0,0.5
10213,53347,0,0.5
10214,53349,0,0.5
10215,5335,0,0.5
10216,53353,0,0.5
10217,53354,0,0.5
10218,53358,0,0.5
10220,5337,0,0.5
10222,53373,0,0.5
10223,5338,0,0.5
10225,534,0,0.5
10226,5340,0,0.5
10227,53405,0,0.5
10228,53407,0,0.5
10230,5342,0,0.5
10231,5343,0,0.5
10232,5345,0,0.5
10233,5346,0,0.5
10234,5347,0,0.5
10235,5348,0,0.5
10236,5349,0,0.5
10237,535,0,0.5
10238,5350,0,0.5
10240,5352,0,0.5
10241,5354,0,0.5
10242,5355,0,0.5
10243,5356,0,0.5
10244,5357,0,0.5
10245,5358,0,0.5
10246,5359,0,0.5
10247,5360,0,0.5
10248,5361,0,0.5
10249,53615,0,0.5
10250,53616,0,0.5
10251,5362,0,0.5
10252,53630,0,0.5
10253,53632,0,0.5
10254,53635,0,0.5
10255,53637,0,0.5
10256,5364,0,0.5
10257,5365,0,0.5
10258,5366,0,0.5
10259,5367,0,0.5
10260,5368,0,0.5
10263,5372,0,0.5
10265,5375,0,0.5
10266,5376,0,0.5
10267,5378,0,0.5
10268,538,0,0.5
10269,53820,0,0.5
10270,53822,0,0.5
10271,53826,0,0.5
10272,53827,0,0.5
10273,53828,0,0.5
10274,53829,0,0.5
10275,5383,0,0.5
10276,53831,0,0.5
10277,53832,0,0.5
10278,53833,0,0.5
10279,53834,0,0.5
10280,53836,0,0.5
10281,53838,0,0.5
10282,53840,0,0.5
10283,53841,0,0.5
10284,5387,0,0.5
10286,53904,0,0.5
10287,53905,0,0.5
10288,53916,0,0.5
10289,53917,0,0.5
10290,53918,0,0.5
10291,53919,0,0.5
10292,5393,0,0.5
10294,5394,0,0.5
10295,53940,0,0.5
10296,53942,0,0.5
10297,53944,0,0.5
10298,53947,0,0.5
10299,5395,0,0.5
10300,5396,0,0.5
10301,53981,0,0.5
10303,540,0,0.5
10304,54014,0,0.5
10305,54020,0,0.5
10306,54033,0,0.5
10307,54039,0,0.5
10308,54058,0,0.5
10309,54059,0,0.5
10310,5406,0,0.5
10311,54065,0,0.5
10312,54069,0,0.5
10313,5407,0,0.5
10314,5408,0,0.5
10315,54084,0,0.5
10316,5409,0,0.5
10317,54093,0,0.5
10318,54097,0,0.5
10319,54101,0,0.5
10320,54102,0,0.5
10321,54103,0,0.5
10322,54106,0,0.5
10323,54107,0,0.5
10324,54108,0,0.5
10326,54112,0,0.5
10327,5412,0,0.5
10328,5413,0,0.5
10329,5414,0,0.5
10330,541465,0,0.5
10331,541466,0,0.5
10332,541468,0,0.5
10333,54148,0,0.5
10334,54149,0,0.5
10335,541565,0,0.5
10336,541578,0,0.5
10337,54165,0,0.5
10339,5420,0,0.5
10341,54206,0,0.5
10342,54207,0,0.5
10343,54209,0,0.5
10344,54210,0,0.5
10345,54212,0,0.5
10346,5422,0,0.5
10347,54221,0,0.5
10348,5423,0,0.5
10349,5424,0,0.5
10350,5425,0,0.5
10351,5426,0,0.5
10352,5427,0,0.5
10353,542767,0,0.5
10354,5428,0,0.5
10355,5429,0,0.5
10356,5430,0,0.5
10357,5431,0,0.5
10358,5432,0,0.5
10359,54328,0,0.5
10360,54329,0,0.5
10361,5433,0,0.5
10362,54331,0,0.5
10363,54332,0,0.5
10364,5434,0,0.5
10365,54344,0,0.5
10366,54345,0,0.5
10367,54346,0,0.5
10368,5435,0,0.5
10369,5436,0,0.5
10370,54360,0,0.5
10371,54361,0,0.5
10372,54363,0,0.5
10373,5437,0,0.5
10374,5438,0,0.5
10375,54386,0,0.5
10376,5439,0,0.5
10377,5440,0,0.5
10378,54407,0,0.5
10379,5441,0,0.5
10380,54413,0,0.5
10382,5442,0,0.5
10383,54429,0,0.5
10384,5443,0,0.5
10386,54432,0,0.5
10387,54433,0,0.5
10388,54434,0,0.5
10389,54436,0,0.5
10390,54437,0,0.5
10391,54438,0,0.5
10392,5444,0,0.5
10394,54441,0,0.5
10395,54442,0,0.5
10396,54443,0,0.5
10398,54453,0,0.5
10399,54455,0,0.5
10400,54456,0,0.5
10401,54457,0,0.5
10402,54458,0,0.5
10403,5446,0,0.5
10404,54460,0,0.5
10405,54461,0,0.5
10406,54462,0,0.5
10407,54463,0,0.5
10408,54464,0,0.5
10409,54465,0,0.5
10410,54466,0,0.5
10411,54467,0,0.5
10412,54468,0,0.5
10413,54469,0,0.5
10415,54470,0,0.5
10416,54471,0,0.5
10418,54474,0,0.5
10419,54475,0,0.5
10420,54476,0,0.5
10421,54477,0,0.5
10422,54478,0,0.5
10423,54480,0,0.5
10424,54482,0,0.5
10425,54487,0,0.5
10426,5449,0,0.5
10427,54490,0,0.5
10429,54494,0,0.5
10431,54496,0,0.5
10432,54497,0,0.5
10433,54498,0,0.5
10435,545,0,0.5
10436,5450,0,0.5
10437,54502,0,0.5
10438,54503,0,0.5
10440,54505,0,0.5
10441,54507,0,0.5
10442,54509,0,0.5
10443,5451,0,0.5
10444,54510,0,0.5
10445,54511,0,0.5
10446,54512,0,0.5
10447,54514,0,0.5
10448,54516,0,0.5
10449,54517,0,0.5
10451,5452,0,0.5
10452,54520,0,0.5
10453,54521,0,0.5
10454,54522,0,0.5
10455,54529,0,0.5
10456,5453,0,0.5
10457,54530,0,0.5
10458,54531,0,0.5
10459,54532,0,0.5
10460,54534,0,0.5
10461,54535,0,0.5
10462,54536,0,0.5
10463,54537,0,0.5
10464,54538,0,0.5
10466,5454,0,0.5
10467,54540,0,0.5
10468,54541,0,0.5
10469,54542,0,0.5
10470,54543,0,0.5
10471,54544,0,0.5
10472,54545,0,0.5
10473,54546,0,0.5
10474,54549,0,0.5
10475,5455,0,0.5
10476,54550,0,0.5
10477,54551,0,0.5
10478,54552,0,0.5
10479,54554,0,0.5
10480,54555,0,0.5
10481,54556,0,0.5
10483,54558,0,0.5
10484,5456,0,0.5
10485,54566,0,0.5
10486,54567,0,0.5
10487,5457,0,0.5
10488,54575,0,0.5
10489,54576,0,0.5
10490,54577,0,0.5
10491,54578,0,0.5
10492,54579,0,0.5
10493,5458,0,0.5
10494,54583,0,0.5
10495,54584,0,0.5
10496,54585,0,0.5
10497,54586,0,0.5
10498,54587,0,0.5
10499,5459,0,0.5
10500,54596,0,0.5
