Column1,EntrezID,Cutoff
7455,347088,0
7456,347148,0
7457,347168,0
7458,347169,0
7459,347240,0
7460,347252,0
7461,347273,0
7462,347344,0
7463,347365,0
7464,347404,0
7465,347468,0
7466,347487,0
7467,3475,0
7468,347516,0
7469,347517,0
7470,347527,0
7471,3476,0
7472,347688,0
7473,347730,0
7474,347731,0
7475,347732,0
7477,347734,0
7478,347735,0
7479,347736,0
7480,347853,0
7481,347862,0
7482,3479,0
7483,347902,0
7484,348,0
7485,3480,0
7486,348013,0
7487,348093,0
7488,348094,0
7489,3481,0
7491,348158,0
7492,348174,0
7493,348180,0
7495,348235,0
7496,348262,0
7497,3483,0
7498,348303,0
7499,348327,0
7500,348378,0
7501,3484,0
7502,348487,0
7503,3485,0
7504,3486,0
7505,348654,0
7506,3487,0
7507,348738,0
7508,348793,0
7509,3488,0
7510,348801,0
7511,348807,0
7512,3489,0
7513,348932,0
7514,348980,0
7515,348995,0
7516,3490,0
7517,349075,0
7518,3491,0
7519,349136,0
7520,349149,0
7521,349236,0
7522,349334,0
7523,349565,0
7524,35,0
7526,350383,0
7527,3508,0
7528,351,0
7529,3512,0
7530,3516,0
7531,352909,0
7532,352954,0
7533,352999,0
7535,353088,0
7536,353091,0
7537,353116,0
7538,353132,0
7539,353133,0
7540,353135,0
7541,353139,0
7542,353140,0
7543,353141,0
7544,353142,0
7545,353143,0
7546,353144,0
7547,353145,0
7548,353149,0
7549,353164,0
7550,353174,0
7551,353189,0
7552,353219,0
7553,353238,0
7554,353274,0
7555,353288,0
7556,353322,0
7557,353323,0
7558,353324,0
7559,353332,0
7560,353333,0
7561,353345,0
7562,353355,0
7563,353376,0
7564,353497,0
7565,353500,0
7566,353513,0
7567,353514,0
7568,353515,0
7569,3543,0
7570,3547,0
7571,3549,0
7572,355,0
7573,3550,0
7577,3554,0
7578,3556,0
7580,3558,0
7581,3559,0
7582,356,0
7583,3560,0
7584,3561,0
7585,3562,0
7586,3563,0
7587,3565,0
7588,3566,0
7589,3567,0
7590,3568,0
7591,3569,0
7592,357,0
7593,3570,0
7594,3572,0
7595,3574,0
7596,3575,0
7597,3576,0
7598,3577,0
7599,3578,0
7600,3579,0
7601,358,0
7602,3581,0
7603,3586,0
7604,3587,0
7605,3588,0
7606,3589,0
7607,359,0
7608,3590,0
7609,3592,0
7610,3593,0
7611,3594,0
7612,3595,0
7613,3596,0
7614,3597,0
7615,359710,0
7616,359787,0
7617,3598,0
7618,359845,0
7619,359948,0
7620,36,0
7621,360,0
7622,3600,0
7623,360023,0
7624,3601,0
7625,360200,0
7626,360203,0
7628,3604,0
7629,3605,0
7631,3607,0
7634,361,0
7637,3613,0
7640,3617,0
7641,3619,0
7642,362,0
7644,3621,0
7645,3622,0
7646,3623,0
7647,3624,0
7648,3625,0
7649,3626,0
7650,3627,0
7651,3628,0
7652,363,0
7653,3630,0
7654,3631,0
7655,3632,0
7656,3633,0
7658,3636,0
7659,3638,0
7660,364,0
7661,3640,0
7662,3641,0
7663,3642,0
7664,3643,0
7665,3645,0
7667,3651,0
7668,3652,0
7669,3654,0
7670,3655,0
7671,3656,0
7673,3659,0
7674,366,0
7675,3660,0
7676,3661,0
7679,3664,0
7680,3665,0
7681,3667,0
7683,367,0
7684,3670,0
7685,3671,0
7686,3672,0
7687,3673,0
7688,3674,0
7689,3675,0
7690,3676,0
7692,3679,0
7693,368,0
7694,3680,0
7695,3681,0
7696,3682,0
7697,3683,0
7699,3685,0
7703,369,0
7704,3690,0
7705,3691,0
7707,3693,0
7708,3694,0
7709,3695,0
7710,3696,0
7711,3697,0
7712,3698,0
7713,3699,0
7715,3700,0
7716,3702,0
7719,3705,0
7720,3706,0
7721,3707,0
7722,3708,0
7723,3709,0
7724,3710,0
7726,3713,0
7727,3714,0
7728,3716,0
7729,3717,0
7730,3718,0
7732,3720,0
7733,3725,0
7734,3726,0
7735,3727,0
7736,3728,0
7737,373,0
7738,3730,0
7740,3732,0
7742,373509,0
7743,3736,0
7744,3737,0
7745,3738,0
7746,373863,0
7747,3739,0
7748,374,0
7749,3741,0
7750,3742,0
7751,374286,0
7752,374291,0
7753,3743,0
7754,374308,0
7755,374355,0
7756,374378,0
7757,374393,0
7758,374395,0
7759,3744,0
7760,374403,0
7761,374407,0
7762,374454,0
7763,374467,0
7764,374470,0
7765,3745,0
7766,374569,0
7767,3746,0
7768,374618,0
7769,374654,0
7770,374655,0
7771,374659,0
7772,3747,0
7773,374739,0
7774,374768,0
7775,374786,0
7776,3748,0
7777,374819,0
7778,374864,0
7779,374868,0
7780,374872,0
7781,374875,0
7782,374877,0
7783,374879,0
7784,374882,0
7785,374887,0
7786,374897,0
7787,374899,0
7788,3749,0
7789,374900,0
7790,374907,0
7791,374918,0
7792,374920,0
7793,374928,0
7794,374946,0
7795,374955,0
7796,374969,0
7797,374977,0
7798,374986,0
7799,375,0
7800,3750,0
7801,375033,0
7802,375035,0
7804,375057,0
7805,375061,0
7806,3751,0
7807,375133,0
7808,375189,0
7809,3752,0
7810,375248,0
7811,375287,0
7812,375298,0
7813,3753,0
7814,375307,0
7815,375316,0
7816,375318,0
7817,375323,0
7818,375341,0
7819,375346,0
7820,375347,0
7821,375387,0
7822,3754,0
7823,375444,0
7824,375449,0
7825,375484,0
7826,3755,0
7827,375519,0
7828,375567,0
7829,375593,0
7830,3756,0
7831,375607,0
7832,375611,0
7833,375612,0
7834,375686,0
7835,375690,0
7836,3757,0
7837,375704,0
7838,375748,0
7839,375759,0
7840,375775,0
7841,375790,0
7842,375791,0
7843,3758,0
7844,3759,0
7845,3760,0
7846,3761,0
7847,376132,0
7848,3762,0
7849,376267,0
7850,3763,0
7851,3764,0
7853,3765,0
7854,3766,0
7855,3767,0
7856,3768,0
7857,3769,0
7858,376940,0
7860,3770,0
7861,377007,0
7862,377047,0
7863,3772,0
7864,3773,0
7865,3775,0
7866,3776,0
7867,377630,0
7868,377677,0
7869,3777,0
7870,3778,0
7871,377841,0
7872,3779,0
7873,378,0
7874,3780,0
7875,3781,0
7876,378108,0
7877,3782,0
7878,3783,0
7879,3784,0
7880,378465,0
7881,3785,0
7882,3786,0
7883,3787,0
7884,378708,0
7885,3788,0
7886,378807,0
7887,378832,0
7888,378884,0
7889,378925,0
7890,378948,0
7891,378949,0
7892,378950,0
7893,378951,0
7894,379,0
7895,3790,0
7896,3791,0
7897,3792,0
7898,3795,0
7900,3797,0
7901,3798,0
7904,3800,0
7905,3801,0
7906,3802,0
7907,3805,0
7908,3808,0
7909,381,0
7910,3811,0
7911,3812,0
7912,3813,0
7913,3814,0
7914,3815,0
7915,3816,0
7916,3817,0
7917,3818,0
7919,3820,0
7920,3821,0
7921,3822,0
7922,3823,0
7923,3824,0
7924,3827,0
7925,383,0
7927,3832,0
7928,3833,0
7929,3834,0
7930,3835,0
7931,3836,0
7933,3838,0
7935,384,0
7937,3841,0
7941,3846,0
7942,3848,0
7943,3849,0
7944,3850,0
7945,3851,0
7946,3852,0
7947,3853,0
7948,3854,0
7949,3855,0
7950,3856,0
7951,3857,0
7952,3858,0
7953,3859,0
7954,3860,0
7955,3861,0
7956,3866,0
7957,386617,0
7958,386618,0
7959,386653,0
7960,386672,0
7961,386675,0
7962,386676,0
7963,386678,0
7964,386679,0
7965,386680,0
7966,386681,0
7967,386683,0
7968,386684,0
7969,386685,0
7970,386724,0
7971,386746,0
7972,3868,0
7974,387032,0
7975,387054,0
7976,387082,0
7977,387103,0
7978,387104,0
7979,387119,0
7980,387129,0
7981,3872,0
7982,387263,0
7983,387264,0
7984,387266,0
7985,387267,0
7986,387273,0
7987,387328,0
7988,387332,0
7989,387338,0
7990,387357,0
7991,3875,0
7992,387509,0
7994,387522,0
7995,387597,0
7996,387601,0
7997,387638,0
7998,387640,0
7999,387680,0
8000,387694,0
8001,387695,0
8002,387700,0
8003,387707,0
8004,387733,0
8005,387748,0
8006,387755,0
8007,387758,0
8008,387775,0
8009,387778,0
8010,387837,0
8011,387849,0
8012,387851,0
8013,387856,0
8014,387893,0
8015,387911,0
8016,387914,0
8017,387921,0
8018,387923,0
8019,387990,0
8020,388,0
8021,3880,0
8022,388007,0
8023,388021,0
8024,3881,0
8025,388121,0
8026,388125,0
8027,388135,0
8028,388199,0
8029,3882,0
8030,388228,0
8031,388272,0
8032,388284,0
8033,3883,0
8034,388323,0
8035,388324,0
8036,388325,0
8037,388335,0
8038,388336,0
8039,388341,0
8040,388364,0
8042,388381,0
8043,388389,0
8044,388394,0
8045,3884,0
8047,388407,0
8048,388419,0
8049,3885,0
8050,388503,0
8051,388512,0
8052,388531,0
8053,388533,0
8054,388536,0
8055,388551,0
8056,388552,0
8057,388555,0
8058,388561,0
8059,388566,0
8060,388567,0
8061,388569,0
8062,388581,0
8063,388585,0
8064,388591,0
8065,388595,0
8066,3886,0
8067,388610,0
8068,388611,0
8069,388633,0
8070,388646,0
8071,388649,0
8072,388650,0
8073,388662,0
8074,388677,0
8075,388695,0
8076,388697,0
8077,388698,0
8078,3887,0
8079,388701,0
8080,388722,0
8081,388730,0
8083,388759,0
8084,388799,0
8085,3888,0
8086,388815,0
8087,388818,0
8088,388886,0
8089,3889,0
8090,388910,0
8091,388931,0
8092,388939,0
8093,388951,0
8094,388960,0
8095,388962,0
8096,388969,0
8098,3890,0
8099,389015,0
8100,389058,0
8101,389072,0
8102,389084,0
8103,389090,0
8104,3891,0
8105,389114,0
8106,389118,0
8107,389119,0
8108,389123,0
8109,389125,0
8110,389136,0
8111,389151,0
8112,389158,0
8113,389170,0
8114,389197,0
8115,3892,0
8116,389206,0
8117,389207,0
8118,389208,0
8119,389257,0
8120,389289,0
8121,389293,0
8122,389320,0
8123,389336,0
8124,389337,0
8125,389376,0
8126,389383,0
8127,389384,0
8128,389400,0
8129,389421,0
8130,389432,0
8131,389434,0
8132,389458,0
8134,389524,0
8135,389541,0
8136,389549,0
8137,389558,0
8138,389610,0
8139,389649,0
8140,389658,0
8141,389668,0
8142,389677,0
8143,389690,0
8144,3897,0
8145,389763,0
8146,389766,0
8147,389792,0
8148,389799,0
8149,3898,0
8150,389812,0
8151,389813,0
8152,389816,0
8153,389827,0
8154,389832,0
8155,389834,0
8156,389840,0
8157,389852,0
8158,389856,0
8159,389860,0
8160,389874,0
8161,389898,0
8162,3899,0
8163,389932,0
8164,389941,0
8166,390,0
8167,390036,0
8168,390038,0
8169,390053,0
8170,390054,0
8171,390058,0
8172,390059,0
8173,390061,0
8174,390063,0
8175,390064,0
8176,390066,0
8177,390067,0
8178,390072,0
8179,390075,0
8180,390077,0
8181,390078,0
8182,390081,0
8183,390083,0
8184,390093,0
8185,390110,0
8186,390113,0
8187,390142,0
8188,390144,0
8189,390148,0
8190,390151,0
8191,390152,0
8192,390154,0
8193,390155,0
8194,390157,0
8195,390162,0
8196,390167,0
8197,390168,0
8198,390174,0
8199,390181,0
8200,390190,0
8201,390191,0
8202,390195,0
8203,390197,0
8204,390199,0
8205,3902,0
8206,390201,0
8207,390212,0
8208,390226,0
8209,390231,0
8210,390243,0
8211,390260,0
8212,390261,0
8213,390271,0
8214,390275,0
8215,3903,0
8216,390321,0
8217,390323,0
8218,390326,0
8219,390327,0
8220,3904,0
8221,390429,0
8222,390431,0
8223,390433,0
8224,390436,0
8225,390437,0
8226,390439,0
8227,390442,0
8228,390443,0
8229,390445,0
8230,390535,0
8231,390598,0
8232,3906,0
8233,390637,0
8234,390648,0
8235,390649,0
8236,390664,0
8237,390667,0
8238,390688,0
8239,390748,0
8240,390756,0
8241,390792,0
8242,3908,0
8243,390874,0
8244,390882,0
8245,390883,0
8246,390892,0
8247,390927,0
8248,390928,0
8249,390980,0
8250,390992,0
8251,390999,0
8253,3910,0
8254,391002,0
8255,391059,0
8256,3911,0
8257,391104,0
8258,391107,0
8259,391109,0
8260,391112,0
8261,391114,0
8262,391123,0
8263,391189,0
8264,391190,0
8265,391191,0
8266,391192,0
8267,391194,0
8268,391195,0
8269,391196,0
8270,3912,0
8271,391211,0
8272,391253,0
8273,3913,0
8274,391365,0
8275,3914,0
8276,3915,0
8278,391712,0
8279,391714,0
8280,391723,0
8281,3918,0
8285,392138,0
8286,392255,0
8287,392307,0
8288,392309,0
8289,392360,0
8290,392376,0
8291,392390,0
8292,392391,0
8293,392392,0
8294,392395,0
8295,392399,0
8296,392465,0
8297,392490,0
8299,392509,0
8300,392636,0
8302,3929,0
8303,392979,0
8306,393046,0
8307,3931,0
8308,3932,0
8309,3933,0
8310,3934,0
8313,3938,0
8315,394,0
8316,394263,0
8318,3948,0
8319,3949,0
8320,395,0
8321,3950,0
8322,3952,0
8323,3953,0
8326,3957,0
8328,3959,0
8330,3960,0
8331,3964,0
8334,3972,0
8335,3973,0
8336,3975,0
8337,3976,0
8338,3977,0
8339,3978,0
8340,398,0
8341,3980,0
8342,3981,0
8343,3982,0
8344,3983,0
8345,3984,0
8349,399,0
8350,3990,0
8351,3991,0
8352,3992,0
8353,3993,0
8354,399473,0
8355,399474,0
8356,3995,0
8357,399512,0
8358,3996,0
8359,399664,0
8360,399665,0
8361,399669,0
8362,399671,0
8364,399693,0
8365,399694,0
8366,399726,0
8367,3998,0
8368,399814,0
8369,399818,0
8370,399823,0
8371,399879,0
8372,399937,0
8373,399940,0
8374,399947,0
8375,399948,0
8376,399949,0
8377,399967,0
8378,399979,0
8379,40,0
8380,400,0
8382,400073,0
8383,400077,0
8385,400120,0
8386,400165,0
8387,400223,0
8388,400258,0
8389,400359,0
8390,400360,0
8391,4004,0
8392,400451,0
8393,4005,0
8394,400506,0
8395,400509,0
8396,400555,0
8397,400566,0
8398,400569,0
8399,400576,0
8400,400591,0
8401,400624,0
8402,400629,0
8403,400668,0
8404,400673,0
8405,4007,0
8406,400720,0
8407,400735,0
8408,400746,0
8409,400757,0
8410,400793,0
8411,400798,0
8412,4008,0
8413,400818,0
8414,400823,0
8415,400830,0
8416,400867,0
8417,4009,0
8418,400916,0
8419,400935,0
8420,400966,0
8421,401,0
8422,4010,0
8423,401024,0
8424,401027,0
8425,401036,0
8426,401052,0
8427,401067,0
8428,401135,0
8429,401137,0
8430,401138,0
8431,401145,0
8432,401152,0
8433,401172,0
8434,401190,0
8436,401250,0
8437,401251,0
8438,401253,0
8439,401258,0
8440,401262,0
8441,401265,0
8442,401271,0
8443,4013,0
8444,401387,0
8445,4014,0
8446,401409,0
8447,401474,0
8448,401494,0
8449,401498,0
8450,4015,0
8451,401509,0
8452,401535,0
8453,401541,0
8454,401546,0
8455,401551,0
8456,401562,0
8457,401563,0
8458,401565,0
8459,4016,0
8460,401612,0
8461,401647,0
8462,401665,0
8463,401666,0
8464,401667,0
8465,4017,0
8466,401720,0
8467,4018,0
8468,401827,0
8469,401898,0
8470,401940,0
8471,401944,0
8472,401992,0
8473,401993,0
8474,401994,0
8475,402,0
8476,402055,0
8477,402057,0
8478,402117,0
8479,402135,0
8480,402164,0
8481,402176,0
8482,4023,0
8483,402317,0
8484,402381,0
8485,402415,0
8486,4025,0
8487,402573,0
8489,402682,0
8490,402715,0
8492,403239,0
8493,403244,0
8494,403253,0
8495,403257,0
8496,403273,0
8497,403274,0
8498,403277,0
8499,403278,0
8500,403282,0
8501,403284,0
8503,403313,0
8504,403314,0
8505,4034,0
8506,4035,0
8507,4036,0
8508,4037,0
8509,4038,0
8510,4040,0
8511,404037,0
8512,404093,0
8513,4041,0
8514,404203,0
8515,404217,0
8516,404220,0
8517,404281,0
8519,4045,0
8520,404550,0
8521,404552,0
8523,404636,0
8524,404672,0
8525,4047,0
8526,404734,0
8527,404785,0
8529,4049,0
8530,405,0
8531,4050,0
8532,4051,0
8533,4052,0
8534,4053,0
8535,4054,0
8536,4055,0
8537,4057,0
8538,405753,0
8539,405754,0
8540,4058,0
8541,4059,0
8542,406,0
8543,4060,0
8544,4061,0
8545,4062,0
8546,4063,0
8547,4064,0
8548,4065,0
8550,4068,0
8552,407,0
8553,4070,0
8554,4071,0
8555,4072,0
8558,4077,0
8559,407738,0
8560,407977,0
8562,408029,0
8563,408050,0
8564,4081,0
8565,408187,0
8567,408263,0
8568,4084,0
8569,4085,0
8570,4086,0
8571,4087,0
8572,4088,0
8573,4089,0
8575,4090,0
8576,4091,0
8577,4092,0
8578,4093,0
8579,4094,0
8580,4097,0
8581,4099,0
8582,41,0
8584,4100,0
8585,4101,0
8586,4102,0
8587,4103,0
8588,4104,0
8589,4105,0
8590,4107,0
8591,4108,0
8592,4109,0
8594,4110,0
8595,4111,0
8596,4112,0
8597,4113,0
8598,4114,0
8599,4115,0
8600,4116,0
8601,4117,0
8602,4118,0
8603,412,0
8604,4121,0
8605,4122,0
8606,4123,0
8609,4126,0
8611,4129,0
8612,4130,0
8613,4131,0
8614,4133,0
8615,4135,0
8616,4137,0
8617,4139,0
8618,414,0
8619,4140,0
8620,414059,0
8621,414060,0
8622,414061,0
8623,414062,0
8625,414149,0
8626,414157,0
8627,414189,0
8628,4142,0
8629,414236,0
8630,4143,0
8631,414301,0
8632,414308,0
8633,414318,0
8634,414325,0
8635,414328,0
8636,414332,0
8638,4145,0
8639,4146,0
8640,4147,0
8641,4148,0
8642,414899,0
8643,4149,0
8644,414918,0
8645,414919,0
8646,415,0
8647,4150,0
8648,4151,0
8649,415116,0
8650,415117,0
8651,4152,0
8654,4157,0
8655,4158,0
8656,4159,0
8657,416,0
8658,4160,0
8659,4161,0
8660,4162,0
8661,4163,0
8662,4166,0
8663,4168,0
8664,417,0
8665,4170,0
8666,4171,0
8667,4172,0
8668,4173,0
8669,4174,0
8670,4175,0
8671,4176,0
8672,4179,0
8673,4184,0
8674,4185,0
8675,4188,0
8676,4189,0
8677,419,0
8680,4192,0
8681,4193,0
8682,4194,0
8683,4197,0
8684,4199,0
8685,420,0
8687,4201,0
8688,4204,0
8689,4205,0
8690,4207,0
8691,4208,0
8692,4209,0
8693,421,0
8694,4210,0
8695,4211,0
8696,4212,0
8697,4214,0
8698,4215,0
8699,4216,0
8700,4217,0
8702,4221,0
8703,4222,0
8704,4223,0
8705,4224,0
8706,4225,0
8707,4232,0
8708,4233,0
8709,4234,0
8710,4236,0
8711,4237,0
8712,4238,0
8713,4239,0
8714,4240,0
8715,4241,0
8716,4242,0
8717,4245,0
8718,4246,0
8719,4247,0
8720,4248,0
8721,4249,0
8722,4250,0
8723,425054,0
8724,4253,0
8725,4254,0
8726,4255,0
8727,4256,0
8729,4258,0
8730,4259,0
8731,4261,0
8732,4267,0
8734,4276,0
8735,4277,0
8736,4281,0
8737,4283,0
8738,4284,0
8739,4285,0
8740,4286,0
8741,4287,0
8742,4288,0
8743,4289,0
8744,429,0
8745,4291,0
8746,4292,0
8747,4293,0
8748,4294,0
8749,4295,0
8750,4296,0
8751,4297,0
8752,4298,0
8753,4299,0
8754,43,0
8755,430,0
8756,4300,0
8757,4301,0
8758,4302,0
8759,4303,0
8760,4306,0
8761,4308,0
8762,4311,0
8763,4312,0
8764,4313,0
8765,4314,0
8766,4316,0
8767,4317,0
8768,431704,0
8769,431705,0
8770,431707,0
8771,4318,0
8772,4319,0
8773,432,0
8774,4320,0
8776,4322,0
8777,4323,0
8778,4324,0
8779,4325,0
8780,4326,0
8781,4327,0
8782,4329,0
8783,433,0
8784,4330,0
8785,4331,0
8787,4335,0
8788,4336,0
8789,4337,0
8790,4338,0
8791,434,0
8792,4340,0
8793,4342,0
8794,4343,0
8795,4345,0
8796,435,0
8798,4352,0
8800,4354,0
8801,4355,0
8802,4356,0
8805,4359,0
8807,4361,0
8808,4363,0
8809,438,0
8810,43847,0
8811,43849,0
8813,439915,0
8814,439921,0
8815,439996,0
8816,440,0
8817,440021,0
8818,440023,0
8819,440026,0
8820,440050,0
8821,440051,0
8822,440068,0
8823,440073,0
8824,440077,0
8825,440081,0
8826,440087,0
8827,440093,0
8828,440097,0
8829,440107,0
8830,440138,0
8831,440145,0
8832,440153,0
8833,440163,0
8834,440193,0
8835,440270,0
8836,440275,0
8837,440279,0
8838,440295,0
8839,440307,0
8840,440321,0
8841,440348,0
8842,440350,0
8843,440400,0
8844,440435,0
8845,440456,0
8846,440482,0
8847,440503,0
8848,440533,0
8849,440561,0
8850,440574,0
8851,440603,0
8852,440673,0
8853,440689,0
8854,440695,0
8855,440699,0
8856,440712,0
8857,440730,0
8858,440738,0
8859,440822,0
8860,440836,0
8861,440865,0
8862,440955,0
8863,441024,0
8864,441027,0
8865,441061,0
8866,441108,0
8867,441140,0
8868,441150,0
8869,441161,0
8870,441168,0
8871,441272,0
8872,441282,0
8873,441294,0
8874,441308,0
8875,441376,0
8876,441381,0
8877,441430,0
8878,441457,0
8879,441476,0
8880,441478,0
8881,441509,0
8882,441518,0
8883,441519,0
8884,441520,0
8885,441521,0
8886,441525,0
8887,441531,0
8888,441549,0
8889,441581,0
8890,441608,0
8891,441631,0
8892,441639,0
8893,441669,0
8894,441670,0
8895,441871,0
8896,441911,0
8897,441932,0
8898,441933,0
8899,442038,0
8900,442117,0
8901,442184,0
8902,442186,0
8903,442191,0
8904,442194,0
8905,442213,0
8906,442247,0
8907,442361,0
8908,442425,0
8909,442444,0
8910,442578,0
8911,442582,0
8912,442862,0
8913,442867,0
8914,442868,0
8915,443,0
8916,4430,0
8917,4435,0
8918,4436,0
8919,4437,0
8920,4438,0
8921,4439,0
8922,444,0
8923,4440,0
8924,444882,0
8925,445,0
8926,445328,0
8927,445329,0
8928,445347,0
8929,445372,0
8930,445571,0
8931,445582,0
8932,445815,0
8933,4477,0
8935,4481,0
8936,4482,0
8937,4485,0
8938,4486,0
8939,4487,0
8940,4488,0
8941,448831,0
8942,448834,0
8943,4489,0
8944,4490,0
8945,4493,0
8946,4494,0
8947,4495,0
8948,4496,0
8949,4499,0
8950,4501,0
8952,4504,0
8954,4515,0
8955,4520,0
8956,4521,0
8958,4524,0
8959,4528,0
8960,4534,0
8962,4543,0
8963,4544,0
8964,4547,0
8965,4548,0
8966,4552,0
8967,4580,0
8968,4582,0
8969,4583,0
8970,4585,0
8971,4589,0
8972,4591,0
8973,4593,0
8974,4594,0
8975,4595,0
8977,4598,0
8979,460,0
8981,4601,0
8982,4602,0
8983,4603,0
8984,4604,0
8985,4605,0
8986,4606,0
8987,4607,0
8988,4608,0
8989,4609,0
8990,4610,0
8991,4613,0
8993,4616,0
8994,4617,0
8995,4618,0
8996,4619,0
8997,462,0
8998,4620,0
8999,4621,0
9000,4622,0
9001,4624,0
9002,4625,0
9003,4626,0
9005,4628,0
9006,4629,0
9007,463,0
9008,4632,0
9009,4633,0
9010,4634,0
9011,4635,0
9012,4636,0
9014,4638,0
9015,4640,0
9017,4642,0
9020,4645,0
9021,4646,0
9022,4647,0
9023,4648,0
9024,4649,0
9026,4651,0
9027,4653,0
9028,4654,0
9029,4656,0
9031,466,0
9032,4660,0
9033,4661,0
9034,4664,0
9035,4665,0
9038,4669,0
9039,467,0
9043,4674,0
9044,4675,0
9045,4676,0
9047,4678,0
9048,468,0
9049,4680,0
9050,4681,0
9051,4682,0
9052,4683,0
9053,4684,0
9054,4685,0
9058,4690,0
9060,4692,0
9061,4693,0
9062,4694,0
9063,4695,0
9067,4700,0
9068,4701,0
9070,4703,0
9073,4706,0
9074,4707,0
9075,4708,0
9078,4710,0
9079,4711,0
9080,4712,0
9081,4713,0
9082,4714,0
9083,4715,0
9085,4717,0
9086,4718,0
9088,472,0
9092,4724,0
9093,4725,0
9094,4726,0
9097,473,0
9098,4731,0
9100,4734,0
9101,4735,0
9103,4738,0
9104,4739,0
9105,474,0
9106,4741,0
9107,474170,0
9108,474343,0
9109,474344,0
9110,474354,0
9111,474381,0
9112,474382,0
9113,474383,0
9114,474384,0
9115,4744,0
9116,4745,0
9117,4747,0
9119,4750,0
9120,4751,0
9121,4752,0
9122,4753,0
9123,4756,0
9124,4758,0
9125,4759,0
9127,4760,0
9128,4761,0
9129,4762,0
9130,4763,0
9131,477,0
9132,4771,0
9133,4772,0
9134,4773,0
9135,4774,0
9136,4775,0
9137,4776,0
9138,4778,0
9139,4779,0
9140,478,0
9141,4780,0
9142,4781,0
9143,4782,0
9144,4783,0
9145,4784,0
9146,479,0
9149,4792,0
9150,4793,0
9151,4794,0
9152,4795,0
9153,4796,0
9154,4798,0
9155,4799,0
9157,480,0
9158,4800,0
9159,4801,0
9160,4802,0
9161,4803,0
9162,4804,0
9163,4807,0
9164,4808,0
9165,4809,0
9167,4810,0
9168,4811,0
9169,4814,0
9170,4815,0
9171,4817,0
9172,4818,0
9173,482,0
9174,4820,0
9175,4821,0
9176,4824,0
9177,4825,0
9178,4826,0
9179,4828,0
9180,4829,0
9182,4830,0
9183,4831,0
9184,4832,0
9185,4833,0
9186,4835,0
9188,4837,0
9189,4838,0
9190,4839,0
9192,4842,0
9193,4843,0
9194,4846,0
9195,4848,0
9196,4849,0
9197,4850,0
9198,4851,0
9199,4852,0
9200,4853,0
9201,4854,0
9202,4855,0
9203,4856,0
9204,4857,0
9205,4858,0
9206,486,0
9208,4861,0
9209,4862,0
9210,4863,0
9211,4864,0
9212,4867,0
9213,4868,0
9215,487,0
9216,4878,0
9217,4879,0
9219,4880,0
9220,4881,0
9221,4882,0
9222,4883,0
9223,4884,0
9224,4885,0
9225,4886,0
9226,4887,0
9227,4889,0
9229,4891,0
9230,4892,0
9231,4893,0
9232,4897,0
9233,4898,0
9234,4899,0
9235,49,0
9238,4901,0
9241,4907,0
9242,4908,0
9243,4909,0
9244,491,0
9245,4913,0
9246,4914,0
9247,4915,0
9248,4916,0
9249,4917,0
9250,4919,0
9251,492,0
9252,4920,0
9253,4921,0
9254,4922,0
9255,4923,0
9256,492307,0
9257,492311,0
9259,4925,0
9261,4927,0
9262,4928,0
9263,4929,0
9265,4931,0
9266,4935,0
9267,493753,0
9268,4938,0
9269,493829,0
9271,493860,0
9272,493861,0
9273,493869,0
9275,493901,0
9276,493911,0
9278,494118,0
9279,494119,0
9280,494143,0
9281,494188,0
9282,494197,0
9283,4942,0
9284,4943,0
9285,494470,0
9286,494513,0
9287,494514,0
9288,4946,0
9289,4947,0
9290,4948,0
9291,495,0
9292,4950,0
9293,4951,0
9294,4952,0
9295,4953,0
9296,4956,0
9297,4957,0
9298,4958,0
9299,496,0
9301,4968,0
9302,4969,0
9303,497190,0
9304,4973,0
9305,4974,0
9306,4975,0
9308,497661,0
9309,4978,0
9311,4982,0
9312,4983,0
9313,4985,0
9314,49854,0
9315,49855,0
9316,49856,0
9317,4986,0
9318,49860,0
9319,49861,0
9320,4987,0
9321,4988,0
9322,4990,0
9323,4991,0
9324,4992,0
9325,4993,0
9326,4994,0
9327,4995,0
9328,4998,0
9329,4999,0
9331,5000,0
9332,5001,0
9333,5002,0
9334,5004,0
9335,5005,0
9337,5008,0
9338,5009,0
9339,501,0
9340,5010,0
9341,5013,0
9342,5015,0
9343,5016,0
9344,5017,0
9345,5018,0
9346,5019,0
9347,5020,0
9348,5021,0
9349,5023,0
9350,5024,0
9351,5025,0
9352,5026,0
9353,5027,0
9354,5028,0
9355,5029,0
9356,5030,0
9357,5031,0
9358,5032,0
9361,503497,0
9362,503542,0
9363,503582,0
9365,503614,0
9366,503618,0
9368,503834,0
9369,503841,0
9370,504180,0
9371,504189,0
9372,504190,0
9373,504191,0
9374,5042,0
9375,5045,0
9376,5046,0
9377,5047,0
9379,50484,0
9380,50485,0
9381,50486,0
9382,50487,0
9383,50488,0
9384,50489,0
9386,5050,0
9387,50506,0
9388,50507,0
9389,50508,0
9390,50509,0
9391,5051,0
9392,50511,0
9393,50512,0
9394,50514,0
9395,50515,0
9397,5053,0
9398,5054,0
9402,50604,0
9403,50613,0
9404,50614,0
9405,50615,0
9406,50616,0
9407,50617,0
9408,50618,0
9409,50619,0
9411,50624,0
9412,50626,0
9413,50628,0
9414,5063,0
9415,50632,0
