EntrezID,PercInfected.Zscore,CellNumber.Zscore,assigned.value
3066,-1.320832075,0.80220836,0
3067,-1.575781275,0.461690515,0.5
3068,0.030250623,-1.457067072,0
3069,-0.629370766,1.351631791,0
3070,0.108023505,0.34144922,0
3071,-0.189118515,1.570096013,0
3073,0.921603625,0.810224984,0
3074,0.356301092,0.934806363,0
3075,0.945461341,0.772232312,0
3077,-0.807269773,0.586164165,0
3078,-1.509749715,1.741049632,0.5
3080,0.834370665,0.972203801,0
3081,-0.435122455,-0.023719634,0
3082,-0.759751565,1.446851195,0
3083,-0.171314606,1.413334947,0
3084,-0.932391722,1.354388537,0
3087,-0.476199937,-0.042527423,0
3090,-1.357847588,0.594369312,0
3091,0.795211637,0.420761042,0
3092,1.434335028,-0.096712962,0
3093,0.362409454,-0.02111997,0
3094,1.075827657,-0.057685959,0
3096,-0.358201824,0.237730194,0
3097,0.802745873,-1.499367971,0
3098,-0.840144272,0.608531454,0
3099,-1.267951312,0.392176656,0
3101,0.748853305,-0.400740339,0
3104,-0.123540877,0.191814693,0
3105,0.400835935,0.185127998,0
3106,-0.18238751,0.877932863,0
3107,-0.432340415,1.313828235,0
3108,-0.961800193,1.039190385,0
3109,0.15088303,-0.310795844,0
3110,0.793372679,-0.149518264,0
3111,0.15088303,0.185127998,0
3112,-0.432340415,0.60347988,0
3113,0.801354885,0.244570425,0
3115,-0.34902278,-0.535419382,0
3116,-0.123086955,1.955265094,0
3117,-0.34902278,0.077214729,0
3118,-0.189118515,0.010684946,0
3119,-1.807081393,0.816502295,0.5
3120,-0.189118515,-1.842205774,0
3122,-0.307363963,0.720856393,0
3123,1.733918095,-1.742607968,0
3125,-0.682293321,0.497381055,0
3126,0.075007725,0.887300403,0
3127,-0.189118515,1.002856406,0
3131,0.405165525,0.261152583,0
3133,-1.182199131,1.009924765,0
3134,-1.377686595,0.086563374,0
3135,0.734106475,-1.190633566,0
3140,-1.938954855,-0.633970072,1
3141,-0.510496126,-0.538716712,0
3142,-0.652529467,0.461951171,0
3145,-1.000424988,0.097023792,0
3146,-0.647975608,-1.234055366,0
3148,-1.172991302,0.017377975,0
3149,-1.042624986,0.705193452,0
3150,1.788552255,-1.228261978,0
3151,0.474885401,-2.519047145,0
3155,1.524592994,0.522605054,0
3156,-0.020567264,1.023722401,0
3157,-0.698930304,-0.279420203,0
3158,0.54473527,-0.041836992,0
3159,1.113667086,-0.638163881,0
3161,0.884710991,-1.499367971,0
3162,-0.623556632,1.099254842,0
3163,0.88391679,0.953039861,0
3164,1.932552527,-2.642807451,0
3166,0.88053986,-0.346031344,0
3169,-2.48635658,-3.58290217,0
3170,1.392893082,0.118292943,0
3171,0.405447713,-2.153619938,0
3172,1.086906314,0.42610277,0
3174,-0.387622889,0.374083247,0
3175,-0.1228361,1.301554621,0
3176,0.582422105,-0.060188128,0
3177,-1.377686595,-2.214118395,0
3178,0.343987082,-0.252001557,0
3181,0.273102405,0.612854123,0
3182,1.395638925,1.385287284,0
3183,-2.764349355,-1.656187114,0.5
3184,0.556850519,-2.353705174,0
3185,-1.938954855,-0.438825055,1
3187,-0.651339435,0.490318766,0
3188,0.471197085,0.12312544,0
3189,-0.420228975,0.12312544,0
3190,-0.687845185,-1.716275705,0
3191,-0.981497235,-1.980232916,0
3192,-1.707844395,-0.892852036,0.5
3195,0.95998852,0.0008642,0
3196,1.399886022,-1.370815247,0
3198,-0.335136313,1.03511013,0
3199,1.639754424,0.288228331,0
3200,-0.552292095,0.689370454,0
3201,1.14603174,-0.206504984,0
3202,-0.546731749,-0.16823785,0
3203,1.428654705,0.12312544,0
3204,0.475979525,-0.613548355,0
3205,0.334915901,-1.388916097,0
3206,0.405447713,0.893043079,0
3207,-0.053009065,0.206033291,0
3208,0.471197085,0.726228598,0
3209,1.287095364,0.950148931,0
3211,-1.498911212,-1.341602201,0.5
3212,-0.617263561,-0.371932437,0
3213,1.921881672,0.087680031,0
3214,1.593733605,-0.362308725,0
3215,-0.901116296,-2.546125346,0
3216,1.975136601,-2.327469306,0
3217,-0.190512639,-1.108158637,0
3218,-2.071017975,-1.909650314,0.5
3219,0.075007725,0.277555471,0
3221,1.569077369,-0.889502597,0
3222,0.520091018,-0.792503138,0
3223,-0.224350908,-0.590736284,0
3224,-0.651339435,-1.205181546,0
3225,1.433724291,-1.108158637,0
3226,0.350899671,-1.976340263,0
3227,0.046355247,-0.325653549,0
3228,-1.278639255,-3.44450416,0
3229,-2.525353226,-2.327469306,0
3231,0.636275985,-0.633970072,0
3232,1.004359732,0.149610298,0
3233,1.636753908,0.514464962,0
3234,-0.427380525,-0.48802528,0
3235,0.41857621,-0.161828299,0
3236,-1.645558222,-2.432236703,0
3237,-1.442528606,-2.230469848,0
3238,0.858473712,0.190432516,0
3239,1.061503328,-1.420213325,0
3240,-0.687845185,0.889561165,0
3241,-1.00048672,1.055485693,0
3242,-1.01803151,0.976551094,0
3248,1.098496905,-1.040994232,0
3249,1.263575805,0.559611736,0
3250,-0.486260535,-0.519406061,0
3251,-0.729118475,0.541327104,0
3257,0.178893919,0.648799213,0
3263,0.999449565,1.062364125,0
3265,0.80139696,-0.645270428,0
3266,-0.387213195,0.94091914,0
3267,-1.183124673,0.541327104,0
3268,-0.453244755,-0.519406061,0
3269,0.152230199,0.529863448,0
3270,-0.687845185,0.821063021,0
3273,1.67502033,0.438509298,0
3274,-1.90692225,0.561606504,0.5
3275,-0.095940935,0.447072612,0
3276,-0.322061948,0.87865986,0
3280,0.228990048,-0.474342792,0
3281,1.738268716,0.342962894,0
3283,-1.348217835,1.762962796,0
3284,-1.554584289,0.202009922,0.5
3290,0.318614256,0.695553911,0
3291,1.185411474,-0.487918692,0
3292,-0.171314606,-0.216201201,0
3293,-1.452667015,1.239255661,0.5
3294,-1.000424988,0.706369121,0
3295,-0.378976333,0.510730689,0
3297,0.520091018,-1.830757729,0
3298,0.080193516,0.034427416,0
3299,-1.036469373,-0.220886153,0
3300,-0.519276315,-0.337637411,0
3301,1.758812505,0.067946547,0
3303,-0.151292406,0.737251175,0
3304,0.310955166,-0.008964421,0
3305,0.310955166,0.357609873,0
3306,0.966676108,-1.405573364,0
3308,-2.311928605,-0.702181553,0.5
3309,1.048641226,-0.8951333,0
3310,0.556850519,-0.732886384,0
3312,-0.597563979,0.539562926,0
3313,0.392920284,-0.702181553,0
3315,-0.564025313,-0.666712217,0
3316,0.440713619,-1.127845779,0
3320,0.158586371,0.340274822,0
3321,-0.156102735,0.504432843,0
3324,-0.486260535,-1.439067025,0
3326,-1.146252152,0.724077058,0
3329,1.048641226,-0.114134661,0
3336,0.302713791,-0.229333867,0
3337,-1.806891735,0.831717179,1
3338,-0.090071175,0.586466461,0
3339,2.314690336,-0.957185648,0
3340,-1.113560355,0.625877828,0
3344,1.045633023,0.455697048,0
3346,-1.080544575,0.726228598,0
3347,-0.481478731,-1.660198184,0
3350,0.564060689,-2.159614222,0
3351,0.505227762,0.09735478,0
3352,-1.142094198,0.797149193,0
3354,0.622893616,-1.316692883,0
3355,-1.553924688,1.246331981,0.5
3356,0.74055947,0.431117272,0
3357,-1.330100504,1.115330816,0
3358,0.32872898,-0.142125201,0
3359,-0.318433218,-0.916499248,0
3360,-0.318433218,0.930057084,0
3361,-0.965595416,1.350630891,0
3362,-0.553764927,0.035148458,0
3363,-1.083261271,0.992991113,0
3364,1.251999476,0.23601217,0
3371,0.828638585,-0.350066565,0
3373,0.846229954,0.238574123,0
3375,-1.457825601,1.620261496,0.5
3376,0.636275985,0.651594585,0
3381,-0.59066113,-0.345781937,0
3382,0.801354885,-0.387387847,0
3383,-0.510868004,-0.085638268,0
3384,0.345903156,0.0184839,0
3385,0.661555688,-0.00184166,0
3386,-0.750386775,1.513369693,0
3394,0.858473712,0.289531243,0
3396,1.889012215,-0.283027845,0
3397,1.128179604,0.202009922,0
3398,-0.233838987,0.635753872,0
3399,-0.021321292,0.316519698,0
3400,-0.528895333,1.505118172,0
3416,1.664732383,0.365217487,0
3417,-2.004986415,0.808900925,1
3418,-1.080544575,-1.002580729,0
3419,-0.981497235,0.876345465,0
3420,0.669291765,-0.633970072,0
3421,-0.354197415,0.227805036,0
3422,-1.059304801,0.568880292,0
3423,0.092493243,-0.414969709,0
3425,0.582422105,-1.604276105,0
3426,-0.284375112,0.925601196,0
3428,-0.055159561,0.145551763,0
3429,0.013800757,-1.834703605,0
3430,-1.082451837,0.272969786,0
3431,-1.99468989,2.179125,1
3433,-1.100578091,1.069068297,0
3434,-1.595857579,0.674574697,0.5
3437,0.302713791,0.23601217,0
3439,0.550353535,0.749496793,0
3440,0.120437061,0.34837544,0
3441,-0.781427317,1.268529187,0
3442,-2.089130665,1.31664129,0.5
3443,-0.601054441,0.596371526,0
3444,-0.770391766,0.470291171,0
3445,-0.105029033,-0.196482518,0
3446,-0.916706974,2.009857587,0
3447,-0.014842596,1.188631535,0
3448,1.157581096,0.227497141,0
3449,0.97720822,-0.858853886,0
3451,0.255716718,0.850783616,0
3452,0.120437061,-1.364207172,0
3454,-0.691240879,1.571878303,0
3455,-1.05198663,1.513652735,0
3456,0.932115001,0.639132816,0
3458,0.390996375,0.552518341,0
3459,0.526276031,-0.00184166,0
3460,0.921813151,-0.099691566,0
3467,1.112487877,-0.792788442,0
3475,1.417092639,-0.44594171,0
3476,0.06028918,0.068829312,0
3479,-0.691240879,0.522648201,0
3480,1.908243056,-0.789072253,0
3481,-1.322545944,1.307126087,0
3482,0.096347338,1.165949193,0
3483,-1.082451837,0.767691844,0
3484,-0.59066113,1.066500191,0
3485,-0.918521602,0.422468928,0
3486,-0.581997655,0.645798489,0
3487,-0.180835541,-0.180439967,0
3488,-0.098870423,1.055485693,0
3489,-0.754591366,0.341009003,0
3490,-0.672626248,1.568307355,0
3491,0.228990048,0.390342498,0
3502,-0.646571894,0.955243507,0
3503,1.206193974,-0.286486846,0
3507,0.358812916,0.053513784,0
3508,-2.914593035,1.137886621,1
3512,-0.222134295,-0.694668259,0
3514,0.652137129,1.067883309,0
3516,-0.328151173,0.412688532,0
3543,0.684728708,-0.453235824,0
3547,-0.915465675,0.762212554,0
3549,-0.716591526,0.877986341,0
3550,0.751742126,-3.657057855,0
3551,1.37600408,-1.117298485,0
3552,0.300809937,0.038571729,0
3553,1.653606504,-0.637954855,0
3554,-0.195215471,-0.290615104,0
3556,0.030250623,0.923879319,0
3557,0.16553028,-0.927562639,0
3558,1.642123568,-0.364238858,0
3559,-0.195215471,1.268529187,0
3560,0.97720822,0.413811537,0
3561,1.202674315,0.34837544,0
3562,-0.781427317,0.2976085,0
3563,0.436089593,-0.022410646,0
3565,-0.916706974,0.34837544,0
3566,-0.555961222,0.899858091,0
3567,-1.232359506,1.462124177,0
3568,-0.059935814,0.694540517,0
3569,0.300809937,-0.129121344,0
3570,-0.150122252,0.708117582,0
3572,0.616462469,0.694540517,0
3574,-0.510868004,1.115535833,0
3575,-1.097079849,1.444598619,0
3576,0.564060689,0.196464847,0
3577,-0.965595416,0.177076163,0
3578,1.247767534,-0.858853886,0
3579,-0.259600291,0.513778715,0
3581,0.390996375,0.413811537,0
3586,-0.059935814,-0.043228958,0
3587,0.481182812,-0.266593877,0
3588,1.608513285,-1.233702154,0
3589,1.518326847,-0.364762868,0
3590,1.48396519,-0.232382513,0
3592,1.760250819,-0.99699155,0
3593,0.887021783,0.413811537,0
3594,-0.826520536,0.078055991,0
3595,0.390996375,0.116652891,0
3596,1.890617135,-1.234825958,0
3597,0.775765292,0.077214729,0
3598,-0.330495128,1.094066931,0
3600,-0.781427317,1.278260033,0
3601,-2.044037446,1.426892382,0.5
3603,1.473233628,-0.15128281,0
3604,0.067565395,0.121046471,0
3605,-0.961800193,-0.698223838,0
3606,1.653606504,-1.82842805,0
3607,-0.731924949,0.745427682,0
3608,0.362409454,0.336771478,0
3609,-1.713234761,0.514464962,0.5
3611,1.642123568,-0.082833527,0
3612,-1.165891861,1.197544055,0
3613,-1.122174332,1.197544055,0
3614,-0.390793403,0.793913092,0
3615,-0.47280929,-0.136056428,0
3617,-0.684117616,0.947023954,0
3619,-0.783402555,-3.44450416,0
3620,0.108023505,-0.008892775,0
3621,-0.180835541,0.673897236,0
3622,0.392920284,-0.501239108,0
3623,0.210623499,0.694540517,0
3624,0.526276031,0.537648207,0
3625,-0.555961222,0.209512791,0
3626,-0.375588347,1.178377835,0
3627,0.259930974,0.088584801,0
3628,-1.034739273,0.828548808,0
3630,1.247767534,0.038571729,0
3631,-1.531498673,-0.264144032,0.5
3632,0.507048434,-1.498880238,0
3633,0.20555375,-0.856069992,0
3635,2.014521856,-0.236963517,0
3636,0.588038527,0.370473548,0
3637,-1.140399723,0.88768775,0
3638,0.749911866,-0.47868735,0
3640,1.292860753,-0.242903987,0
3641,1.157581096,-0.364762868,0
3642,-0.098870423,0.109361727,0
3643,-0.646504032,0.28806135,0
3645,-0.220712851,-0.012329466,0
3646,-0.507635549,-0.631565638,0
3651,-1.104145912,0.613922438,0
3652,0.339133965,0.461690515,0
3654,0.311526126,-0.082833527,0
3655,-0.601054441,0.2976085,0
3656,-0.859399623,1.193689455,0
3658,0.240086625,-0.465212717,0
3659,0.181708324,0.838295963,0
3660,-1.510205145,1.369006691,0.5
3661,1.907460063,-0.39279102,0
3662,-0.292027447,-0.590736284,0
3663,0.520091018,0.72603631,0
3664,0.114031786,0.406824033,0
3665,-0.596571871,-0.325653549,0
3667,0.205078331,0.347094122,0
3669,1.750714007,-0.991619498,0
3670,0.293629758,0.14013231,0
3671,1.065481125,0.293782923,0
3672,-0.123086955,-0.823874143,0
3673,-0.150122252,0.567260833,0
3674,-0.330495128,0.923879319,0
3675,-0.375588347,1.039190385,0
3676,-1.953851008,2.184463873,0.5
3678,1.653606504,-1.888697033,0
3679,-0.916706974,0.624997018,0
3680,-0.871613755,0.680855268,0
3681,0.58695397,-0.453235824,0
3682,-0.781427317,1.435768318,0
3683,-0.916706974,1.779613175,0
3684,0.841928564,-0.00184166,0
3685,0.14702493,-0.029494574,0
3687,-0.195215471,0.581877855,0
3688,-1.142173068,1.453383752,0
3689,1.022301439,0.227497141,0
3690,-0.150122252,-0.129121344,0
3691,0.345903156,-0.064302717,0
3692,-0.387213195,0.261152583,0
3693,-0.195215471,-0.729170436,0
3694,0.210623499,0.734953906,0
3695,0.782503445,0.035557413,0
3696,0.912869762,0.088778764,0
3697,0.933418005,0.651594585,0
3698,0.174055065,1.192760477,0
3699,1.131512685,0.476072161,0
3700,-0.057055395,-0.928553738,0
3702,-0.220712851,0.750870436,0
3703,-0.981497235,0.982490297,1
3704,0.808543119,0.706369121,0
3705,1.642123568,-1.990929274,0
3706,-2.828683837,2.111330255,1
3707,-1.125519111,1.180798084,0
3708,1.192353467,-0.721173563,0
3709,-0.123086955,1.696885323,0
3710,2.233823905,-1.494810423,0
3712,-0.020567264,0.325674401,0
3713,0.405165525,-0.790526595,0
3714,-0.24030869,-0.085638268,0
3716,-2.722236041,1.672969397,1
3717,-0.00781726,0.844348668,0
3718,-0.114265055,1.074649769,0
3720,0.14702493,0.307322942,0
3725,-0.528895333,1.014194511,0
3726,0.114031786,0.666076496,0
3727,0.046355247,1.075440477,0
3728,-0.032286033,0.189744718,0
3730,-0.177898476,0.486534081,0
3732,0.749911866,0.561133701,0
3735,-1.443718155,0.193708043,0.5
3736,-1.826223335,1.187541877,0.5
3737,-0.322182805,0.247457727,0
3738,-0.05728934,1.404800113,0
3739,-0.585486772,0.345543236,0
3741,0.467729094,0.528547718,0
3742,-1.155978699,1.32816361,0
3743,-0.76102275,0.728378615,0
3744,-1.638702638,2.054563929,0.5
3745,-1.682586633,2.159100594,0.5
3746,-1.024326716,1.32816361,0
3747,-1.46316666,1.684455709,0.5
3748,-0.409950794,1.02309448,0
3749,-0.3660668,1.219064068,0
3750,-0.941756337,0.848523548,0
3751,0.224131978,0.806853241,0
3752,0.786974613,0.535716542,0
3753,-0.459319793,-0.136239854,0
3754,0.204425128,-0.467987996,0
3755,-1.550934649,1.562008037,0.5
3756,-0.510128921,0.922715953,0
3757,1.442306372,-1.150559068,0
3758,0.292193116,0.680234656,0
3759,1.06839593,0.294519101,0
3760,-1.90692225,2.603849755,0.5
3761,-1.741360204,-1.192626281,0.5
3762,-0.612597854,0.137658405,0
3763,1.093557033,-1.145760194,0
3764,-0.579928929,0.82084461,0
3765,-0.318433218,0.196464847,0
3766,0.075007725,0.447171243,0
3767,-1.343786791,1.129133247,0
3768,-1.179591915,0.785736317,0
3769,1.032465345,0.726228598,0
3770,-1.410702375,1.439342702,0.5
3772,-0.849434115,0.651594585,0
3773,-0.882449895,0.309838653,0
3775,0.735323325,-0.197483776,0
3776,0.504212865,0.447171243,0
3777,0.023116751,-0.603100099,0
3778,-1.155978699,1.256085916,0
3779,1.131512685,0.664291332,0
3780,0.240086625,-0.412888486,0
3781,-1.146576135,0.432511686,0
3782,-0.322182805,1.374831759,0
3783,0.834370665,1.271031533,0
3784,-0.740741111,-0.329804199,0
3785,0.023116751,-0.090765959,0
3786,-1.142771564,0.630437442,0
3787,-0.453834789,0.866316766,0
3788,-1.102568519,0.630437442,0
3790,-1.945890599,1.397769575,0.5
3791,-0.433608441,0.055837007,0
3792,-1.824822885,0.917656563,1
3795,-1.125519111,0.904387005,0
3796,-0.170295509,0.072062562,0
3797,-1.999218771,0.189586661,1
3798,-0.259511277,-0.075033829,0
3799,-0.214903393,0.503610471,0
3800,-0.839413775,0.800251842,0
3801,0.097351798,0.131742918,0
3805,-0.684355215,-1.040994232,0
3808,1.428654705,-0.242778254,0
3809,0.008976165,-0.438825055,0
3811,-0.519276315,0.372414628,0
3812,-1.245623475,1.100777628,0
3814,0.293629758,-1.278513557,0
3815,-0.380384544,0.859523401,0
3816,1.461670485,-0.069188881,0
3817,0.356301092,0.628876386,0
3818,-1.188859166,1.439311804,0
3820,0.603260205,0.402760687,0
3821,0.471197085,0.244570425,0
3822,-1.608797055,0.244570425,0.5
3823,-0.387213195,-0.790526595,0
3824,0.255716718,-0.468885036,0
3827,0.264384089,0.615185576,0
3831,-0.759751565,1.076488576,0
3832,0.855685834,-6.383054947,0
3833,0.141959683,0.010425128,0
3834,0.632646412,-0.141778355,0
3835,1.703235638,-1.251219082,0
3836,0.599381077,0.995475345,0
3837,-0.497718783,-2.285595316,0
3838,-0.541602778,0.597367024,0
3839,-0.322182805,1.181354468,0
3840,1.269411157,-0.820712365,0
3841,-0.651526036,0.173393421,0
3842,-1.112094705,-0.52599123,0
3843,-1.401132356,1.840213176,0
3845,-1.25332692,1.443137578,0
3846,-1.641812835,0.372414628,0.5
3848,1.695067661,-1.151178856,0
3849,-0.861350247,-3.05533005,0
3850,0.063319796,0.366596083,0
3851,-0.941756337,0.418923009,0
3852,-1.544802017,1.785241316,0.5
3853,-0.05728934,-0.113367564,0
3854,0.344741114,0.503069365,0
3855,-0.378913702,0.676092524,0
3856,-1.022162428,0.64577739,0
3857,-0.097469191,-0.891155622,0
3858,1.148802021,0.081018383,0
3859,-0.459319793,1.199012262,0
3860,-0.13769543,-0.75596673,0
3861,-0.620131974,0.060371551,0
3866,-0.941756337,-0.15938939,0
3868,0.261038179,-2.53332842,0
3872,1.499518186,-2.53332842,0
3875,-0.227835508,-2.249195483,0
3880,-0.66033502,0.583664165,0
3881,0.504212865,0.612854123,0
3882,-0.354197415,-0.175333713,0
3883,1.098496905,-0.313360856,0
3884,-0.849434115,1.454439865,0
3885,0.768339105,0.476072161,0
3886,1.912659882,-0.381423918,0
3887,1.72765924,-2.337915124,0
3888,-0.288165855,0.010684946,0
3889,-1.179591915,-1.909650314,0
3890,1.956907185,-0.519406061,0
3891,0.570244425,0.586466461,0
3892,-0.293018666,-2.165548381,0
3895,0.847686603,-0.857512166,0
3897,-0.426730895,-0.370743197,0
3898,-0.585307875,0.210852319,0
3899,0.310955166,-1.191130635,0
3902,0.310955166,0.767691844,0
3903,-0.097469191,-0.99699155,0
3904,1.890617135,-1.151178856,0
3906,1.428654705,0.372414628,0
3908,-0.586342878,0.189744718,0
3909,-0.177898476,0.121654242,0
3910,0.912869762,-1.192404846,0
3911,1.164528465,-1.080405599,0
3912,-0.780944156,0.583664165,0
3913,-0.177898476,-0.4344777,0
3914,-0.05728934,0.401639512,0
3915,-1.142771564,1.435357779,0
3916,-0.189118515,0.504432843,0
3918,-1.062365473,1.707979904,0
3920,1.499518186,-0.960855741,0
3921,-1.640446123,-5.128619897,0
3925,1.067377015,-1.494810423,0
3927,0.273102405,-1.249162954,0
3929,0.884710991,0.220129834,0
3930,-0.555961222,-0.667824995,0
3931,-1.603067154,0.956747755,0.5
3932,-0.91262352,1.652509855,0
3933,0.072773144,-0.383977037,0
3934,-0.190530822,1.1169054,0
3936,1.890875625,-0.547246335,0
3937,-3.094803325,1.389663099,1
3938,1.110037803,-0.1556732,0
3939,1.792842398,-0.641457824,0
3945,1.238785553,-0.960855741,0
3948,1.401743448,-3.0257306,0
3949,1.204654357,-0.055914391,0
3950,0.008976165,-0.028726421,0
3952,1.879072598,-0.022410646,0
3953,0.234200665,-0.132180361,0
3954,-1.113560355,-2.300842132,0
3955,-0.52115972,1.328736384,0
3956,0.887021783,-2.554680368,0
3957,-1.656207662,1.616949167,0.5
3958,-0.944850249,0.561133701,0
3959,1.879072598,-1.95115809,0
3960,0.966676108,-0.203117122,0
3963,-1.238174461,-1.806829831,0
3964,0.474885401,0.165629719,0
3965,0.255716718,-0.523413101,0
3972,0.706648907,-0.390207626,0
3973,0.858225324,0.056124555,0
3975,-1.010033407,1.195961432,0
3976,0.525812387,-0.889571214,0
3977,-0.16265235,1.004047761,0
3978,-0.204106215,0.227022902,0
3980,0.489179233,0.372911701,0
3981,0.46535025,-0.230570797,0
3982,-0.064877612,0.358493596,0
3983,1.652596944,-0.52599123,0
3984,-0.327160646,1.342392811,0
3985,-0.806175725,1.481063345,0
3987,-0.749300774,1.228303652,0
3988,1.260785145,0.161680079,0
3990,0.670244372,-0.031098752,0
3991,-0.16265235,0.670486073,0
3992,1.263575805,-0.265942861,0
3993,2.584207005,-1.490504233,0
3995,1.626749385,-1.490504233,0
3996,0.746771567,-2.144494096,0
3998,1.35567247,-0.800716072,0
4000,1.189005066,-2.854111132,0
4001,1.238785553,-0.50458937,0
4004,-1.140399723,1.179518271,0
4005,0.032897125,1.401558665,0
4007,-0.222134295,-2.300842132,0
4008,0.543430643,-0.282827495,0
4009,-0.258189178,0.745427682,0
4010,0.790797173,0.624520825,0
4012,0.888832019,0.027547344,0
4013,0.58695397,0.173393421,0
4014,-0.378913702,-0.230570797,0
4015,1.019984607,-0.457345383,0
4016,0.570244425,-1.842205774,0
4017,1.692780945,-0.604507936,0
4018,1.570890552,-1.501385422,0
4023,-2.346265153,-0.702938906,1
4025,1.329607365,-0.337637411,0
4026,-0.455976562,0.358493596,0
4033,-0.944850249,-0.309176073,0
4034,0.471197085,-1.38931659,0
4035,-2.025393771,-0.228220372,0.5
4036,1.924165817,-0.242903987,0
4037,-0.723952138,-0.595533401,0
4038,1.461670485,-0.362308725,0
4040,1.247767534,-1.555236063,0
4041,0.3175183,-0.753792007,0
4043,1.969259036,-1.555236063,0
4045,1.725796725,-0.823874143,0
4046,-0.093988649,-0.435265592,0
4047,1.072350967,0.434084455,0
4048,0.163263442,-0.403623416,0
4049,0.57136925,-0.760684895,0
4050,-0.420681566,-2.3028904,0
4051,0.603260205,0.586466461,0
4052,0.794009846,-0.115159234,0
4053,-1.534836233,-0.964422279,0.5
4054,-0.423384983,0.071252496,0
4055,-0.330495128,-2.153449249,0
4056,0.261038179,-1.939960286,0
4057,-0.335258803,0.567922481,0
4058,-0.646504032,0.718742173,0
4059,0.609130022,-0.392245274,0
4060,1.510629429,-0.304508288,0
4061,-0.453244755,-2.490746203,0
4062,0.768339105,-1.294457432,0
4063,0.537228645,-0.575607017,0
4064,0.661555688,-3.206449913,0
4065,-0.090071175,1.506127425,0
4066,-0.032286033,-0.332222627,0
4067,-1.072295213,0.478583377,0
4068,2.900364985,-1.590456325,0
4069,-0.52115972,0.035557413,0
4070,-0.557316868,1.07982646,0
4071,-2.159574591,-0.816477483,0.5
4072,-0.717472611,1.665438862,0
4074,0.275859482,0.009705809,0
4076,-0.948481455,-1.777632099,0
4077,1.651292679,-1.518934753,0
4081,0.098080283,-0.116623826,0
4082,2.281716085,-0.13680933,0
4084,-1.070307643,1.090314429,0
4085,-0.52115972,-1.572180247,0
4086,0.68044135,0.531552162,0
4087,0.304578396,-1.234055366,0
4088,0.114031786,0.916592015,0
4089,-0.934954565,0.829300095,0
4090,-1.20650833,1.614671555,0
4091,0.841928564,-0.60859534,0
4092,1.37600408,-1.039698069,0
4093,0.619545549,-0.220456433,0
4094,-0.325865716,1.618557873,0
4097,1.569077369,-0.087014011,0
4099,-0.420228975,-1.162439217,0
4100,0.999449565,0.559611736,0
4101,1.857859845,0.030013263,0
4103,1.362623145,-2.490746203,0
4104,-0.585307875,-0.519406061,0
4105,0.174055065,-0.242778254,0
4107,-1.179591915,-1.12086806,0
4108,-0.090071175,1.476807626,0
4109,0.933418005,0.325726257,0
4110,0.339133965,0.293782923,0
4111,-0.024039615,0.546004001,0
4112,0.999449565,0.67688271,0
4113,-0.420228975,-0.892852036,0
4114,0.405165525,0.664291332,0
4115,-1.344670815,0.504432843,0
4116,-0.915465675,1.476807626,0
4117,-0.91262352,0.307927852,0
4118,-0.222134295,0.210852319,0
4121,0.273102405,0.447171243,0
4122,0.768339105,0.04909845,0
4123,-0.912258669,-0.50458937,0
4124,-1.452667015,-0.36833624,0.5
4125,1.072350967,0.769588123,0
4126,-1.113485495,0.558918346,0
4128,0.20555375,-0.236963517,0
4129,0.489179233,1.0317475,0
4130,0.505553295,-0.489047508,0
4131,0.063319796,0.848523548,0
4133,0.103522842,0.676092524,0
4134,-1.905939075,1.042786404,1
4135,-0.156102735,-0.219961999,0
4137,0.264335023,0.401639512,0
4139,-0.327160646,0.478583377,0
4140,0.098630535,-0.310126077,0
4141,1.263575805,0.210852319,0
4142,0.266029199,-1.797043188,0
4143,0.276786608,0.244066332,0
4144,-0.321181635,-2.054259907,0
4145,-0.593280134,0.247743059,0
4146,-0.177898476,1.221748403,0
4147,-0.255150075,-1.490504233,0
4148,0.023116751,0.503069365,0
4149,0.749911866,0.253381957,0
4150,1.38851916,-0.45089107,0
4151,-0.717370995,-0.008892775,0
4152,0.655444096,0.394298639,0
4153,-0.582282229,1.058100879,0
4154,0.075007725,-0.197483776,0
4155,-0.579928929,-0.489047508,0
4157,0.956867736,-1.492813383,0
4158,0.140422192,-0.587568369,0
4159,-2.874145969,-3.275496041,0
4160,-0.801630358,0.092009998,0
4161,0.894064232,0.201101976,0
4162,-0.188121951,0.162652739,0
4163,-0.682293321,0.385646082,0
4166,0.584953873,0.477102689,0
4168,0.017129141,0.625029426,0
4170,-1.024326716,1.1169054,0
4171,0.845114489,-0.133489233,0
4172,0.626526843,-0.112520563,0
4173,0.539091784,-0.856126909,0
4174,-0.728716567,1.055001588,0
4175,-0.116671156,0.405856511,0
4176,-0.947304214,-0.133489233,0
4179,0.400835935,0.551099228,0
4184,-0.618323655,-0.197483776,0
4185,-1.234511997,1.103352688,0
4188,0.966433785,-0.337637411,0
4189,-0.783402555,1.583952295,0
4190,-1.476733935,0.638790692,0.5
4191,-1.773875955,0.982490297,0.5
4192,1.337953972,-0.339689579,0
4193,-0.88402166,1.032298938,0
4194,-0.259511277,0.072062562,0
4197,0.046355247,0.502932784,0
4199,-0.962738152,-0.438872681,0
4200,-1.047528795,-0.823874143,0
4201,0.504212865,-0.175333713,0
4204,0.621605826,-0.731613383,0
4205,-1.20566072,0.525896421,0
4207,-0.156674369,-0.39279102,0
4208,-1.544043414,-1.69975912,0.5
