SCORE,EntrezID
0,17189
0,17190
0,17191
0,17192
0,17193
0,17194
0,17195
0,17196
0,17199
0,17200
0,17201
0,17202
0,17203
0,17207
0,17210
0,17215
0,17216
0,17217
0,17218
0,17219
0,17220
0,17221
0,17222
0,17224
0,17225
0,17227
0,17228
0,17229
0,17230
0,17231
0,17235
0,17237
0,17240
0,17245
0,17246
0,17248
0,17250
0,17251
0,17252
0,17254
0,17256
0,17257
0,17258
0,17259
0,17260
0,17261
0,17263
0,17268
0,17274
0,17276
0,17279
0,17281
0,17283
0,17285
0,17286
0,17287
0,17288
0,17289
0,17292
0,17293
0,17294
0,17295
0,17299
0,17300
0,17301
0,17304
0,17305
0,17306
0,17308
0,17309
0,17311
0,17312
0,17313
0,17314
0,17318
0,17319
0,17329
0,17330
0,17339
0,17341
0,17342
0,17344
0,17346
0,17347
0,17349
0,17350
0,17354
0,17355
0,17357
0,17364
0,17380
0,17381
0,17385
0,17388
0,17389
0,17391
0,17393
0,17394
0,17395
0,17420
0,17423
0,17425
0,17427
0,17428
0,17433
0,17434
0,17436
0,17441
0,17444
0,17448
0,17449
0,17450
0,17451
0,17454
0,17463
0,17470
0,17472
0,17475
0,17480
0,17523
0,17524
0,17527
0,17528
0,17532
0,17533
0,17534
0,17535
0,17536
0,17537
0,17540
0,17681
0,17684
0,17685
0,17686
0,17687
0,17688
0,17690
0,17691
0,17692
0,17695
0,17698
0,17700
0,17701
0,17702
0,17703
0,17713
0,17714
0,17749
0,17751
0,17752
0,17755
0,17756
0,17758
0,17760
0,17761
0,17762
0,17763
0,17764
0,17765
0,17766
0,17768
0,17769
0,17771
0,17772
0,17773
0,17775
0,17776
0,17777
0,17826
0,17827
0,17828
0,17829
0,17830
0,17831
0,17836
0,17837
0,17842
0,17843
0,17844
0,17846
0,17850
0,17855
0,17857
0,17858
0,17859
0,17863
0,17864
0,17865
0,17868
0,17869
0,17870
0,17872
0,17873
0,17874
0,17876
0,17877
0,17878
0,17879
0,17880
0,17882
0,17884
0,17885
0,17886
0,17888
0,17896
0,17897
0,17898
0,17901
0,17904
0,17906
0,17907
0,17909
0,17910
0,17912
0,17913
0,17916
0,17918
0,17919
0,17920
0,17921
0,17922
0,17925
0,17926
0,17927
0,17928
0,17929
0,17930
0,17932
0,17933
0,17936
0,17937
0,17938
0,17939
0,17940
0,17948
0,17949
0,17951
0,17954
0,17955
0,17957
0,17960
0,17961
0,17962
0,17965
0,17966
0,17967
0,17968
0,17969
0,17970
0,17972
0,17973
0,17974
0,17975
0,17977
0,17978
0,17979
0,17984
0,17986
0,17988
0,17990
0,17991
0,17992
0,17993
0,17995
0,17997
0,17999
0,18000
0,18002
0,18003
0,18004
0,18005
0,18007
0,18008
0,18010
0,18011
0,18012
0,18013
0,18014
0,18015
0,18016
0,18018
0,18019
0,18020
0,18021
0,18022
0,18023
0,18024
0,18025
0,18027
0,18028
0,18030
0,18032
0,18033
0,18034
0,18035
0,18036
0,18037
0,18038
0,18039
0,18040
0,18041
0,18044
0,18045
0,18046
0,18048
0,18049
0,18050
0,18053
0,18054
0,18071
0,18072
0,18073
0,18074
0,18080
0,18081
0,18082
0,18087
0,18088
0,18089
0,18091
0,18092
0,18094
0,18095
0,18096
0,18099
0,18100
0,18101
0,18102
0,18103
0,18104
0,18105
0,18106
0,18107
0,18108
0,18109
0,18111
0,18113
0,18114
0,18115
0,18117
0,18119
0,18120
0,18121
0,18124
0,18125
0,18127
0,18128
0,18129
0,18130
0,18131
0,18132
0,18133
0,18139
0,18140
0,18141
0,18142
0,18143
0,18145
0,18146
0,18148
0,18150
0,18155
0,18158
0,18159
0,18160
0,18162
0,18163
0,18164
0,18166
0,18167
0,18168
0,18169
0,18171
0,18173
0,18174
0,18175
0,18176
0,18181
0,18183
0,18185
0,18186
0,18187
0,18188
0,18189
0,18190
0,18191
0,18193
0,18194
0,18195
0,18196
0,18197
0,18198
0,18201
0,18203
0,18205
0,18207
0,18208
0,18209
0,18212
0,18213
0,18214
0,18216
0,18217
0,18218
0,18220
0,18221
0,18222
0,18223
0,18226
0,18227
0,18230
0,18231
0,18232
0,18241
0,18242
0,18245
0,18247
0,18249
0,18256
0,18260
0,18261
0,18263
0,18285
0,18286
0,18291
0,18292
0,18293
0,18294
0,18295
0,18300
0,18301
0,18302
0,18307
0,18310
0,18312
0,18313
0,18314
0,18316
0,18317
0,18321
0,18322
0,18323
0,18324
0,18328
0,18329
0,18330
0,18331
0,18332
0,18341
0,18343
0,18344
0,18345
0,18346
0,18347
0,18348
0,18349
0,18350
0,18351
0,18352
0,18354
0,18356
0,18357
0,18359
0,18361
0,18362
0,18363
0,18365
0,18366
0,18367
0,18368
0,18369
0,18370
0,18372
0,18373
0,18377
0,18378
0,18383
0,18386
0,18387
0,18389
0,18390
0,18391
0,18392
0,18393
0,18399
0,18400
0,18405
0,18406
0,18407
0,18408
0,18412
0,18413
0,18414
0,18415
0,18416
0,18417
0,18419
0,18420
0,18422
0,18423
0,18424
0,18426
0,18429
0,18431
0,18432
0,18436
0,18438
0,18439
0,18440
0,18441
0,18442
0,18451
0,18452
0,18453
0,18457
0,18458
0,18459
0,18472
0,18475
0,18476
0,18477
0,18478
0,18479
0,18481
0,18483
0,18484
0,18488
0,18489
0,18491
0,18503
0,18504
0,18505
0,18506
0,18507
0,18508
0,18509
0,18510
0,18511
0,18514
0,18515
0,18516
0,18518
0,18519
0,18521
0,18526
0,18530
0,18534
0,18536
0,18537
0,18538
0,18541
0,18542
0,18545
0,18546
0,18548
0,18549
0,18550
0,18551
0,18554
0,18555
0,18557
0,18559
0,18563
0,18566
0,18567
0,18569
0,18570
0,18571
0,18572
0,18573
0,18574
0,18575
0,18576
0,18577
0,18578
0,18582
0,18583
0,18584
0,18585
0,18587
0,18588
0,18590
0,18591
0,18595
0,18596
0,18597
0,18598
0,18599
0,18600
0,18601
0,18602
0,18604
0,18605
0,18606
0,18607
0,18609
0,18610
0,18612
0,18613
0,18616
0,18617
0,18618
0,18619
0,18624
0,18626
0,18627
0,18628
0,18630
0,18631
0,18632
0,18633
0,18634
0,18636
0,18637
0,18639
0,18640
0,18641
0,18642
0,18643
0,18645
0,18646
0,18647
0,18648
0,18654
0,18655
0,18663
0,18667
0,18669
0,18670
0,18671
0,18673
0,18674
0,18675
0,18676
0,18679
0,18682
0,18685
0,18686
0,18687
0,18689
0,18690
0,18693
0,18700
0,18701
0,18703
0,18704
0,18705
0,18706
0,18707
0,18708
0,18709
0,18710
0,18711
0,18712
0,18715
0,18716
0,18717
0,18718
0,18719
0,18720
0,18722
0,18725
0,18726
0,18733
0,18736
0,18738
0,18739
0,18740
0,18741
0,18742
0,18744
0,18746
0,18747
0,18749
0,18750
0,18751
0,18752
0,18753
0,18754
0,18755
0,18759
0,18760
0,18761
0,18762
0,18763
0,18764
0,18766
0,18767
0,18768
0,18769
0,18770
0,18771
0,18772
0,18775
0,18776
0,18777
0,18778
0,18779
0,18780
0,18781
0,18782
0,18783
0,18784
0,18786
0,18787
0,18788
0,18789
0,18791
0,18792
0,18793
0,18795
0,18796
0,18797
0,18798
0,18799
0,18802
0,18803
0,18805
0,18806
0,18807
0,18810
0,18813
0,18814
0,18815
0,18816
0,18817
0,18821
0,18822
0,18823
0,18824
0,18826
0,18828
0,18830
0,18843
0,18844
0,18845
0,18846
0,18854
0,18857
0,18858
0,18861
0,18933
0,18935
0,18938
0,18946
0,18947
0,18948
0,18949
0,18950
0,18951
0,18952
0,18968
0,18969
0,18970
0,18971
0,18972
0,18973
0,18974
0,18975
0,18976
0,18979
0,18983
0,18984
0,18985
0,18986
0,18987
0,18988
0,18991
0,18992
0,18993
0,18994
0,18996
0,18997
0,18998
0,18999
0,19009
0,19011
0,19012
0,19013
0,19014
0,19015
0,19016
0,19017
0,19023
0,19024
0,19025
0,19027
0,19035
0,19038
0,19039
0,19041
0,19042
0,19043
0,19044
0,19045
0,19046
0,19047
0,19049
0,19051
0,19052
0,19053
0,19054
0,19055
0,19056
0,19057
0,19058
0,19059
0,19060
0,19062
0,19063
0,19064
0,19065
0,19069
0,19070
0,19072
0,19073
0,19074
0,19075
0,19076
0,19079
0,19082
0,19084
0,19085
0,19087
0,19088
0,19089
0,19090
0,19091
0,19092
0,19094
0,19099
0,19106
0,19107
0,19108
0,19109
0,19110
0,19111
0,19112
0,19113
0,19114
0,19116
0,19118
0,19119
0,19120
0,19122
0,19123
0,19124
0,19125
0,19126
0,19127
0,19128
0,19132
0,19133
0,19134
0,19139
0,19141
0,19142
0,19143
0,19144
0,19146
0,19152
0,19153
0,19155
0,19156
0,19157
0,19158
0,19159
0,19164
0,19165
0,19166
0,19167
0,19170
0,19171
0,19172
0,19173
0,19175
0,19177
0,19179
0,19181
0,19182
0,19183
0,19184
0,19185
0,19186
0,19188
0,19192
0,19193
0,19194
0,19197
0,19200
0,19201
0,19202
0,19205
0,19206
0,19207
0,19208
0,19210
0,19211
0,19212
0,19213
0,19214
0,19215
0,19216
0,19217
0,19218
0,19219
0,19220
0,19221
0,19222
0,19223
0,19224
0,19225
0,19226
0,19227
0,19228
0,19229
0,19230
0,19231
0,19240
0,19241
0,19242
0,19243
0,19244
0,19245
0,19246
0,19247
0,19248
0,19249
0,19250
0,19252
0,19253
0,19255
0,19256
0,19258
0,19259
0,19260
0,19261
0,19262
0,19263
0,19264
0,19265
0,19266
0,19267
0,19268
0,19270
0,19271
0,19272
0,19273
0,19274
0,19275
0,19276
0,19277
0,19279
0,19280
0,19281
0,19283
0,19285
0,19286
0,19289
0,19290
0,19291
0,19293
0,19294
0,19296
0,19298
0,19299
0,19300
0,19301
0,19302
0,19303
0,19305
0,19309
0,19317
0,19324
0,19325
0,19326
0,19328
0,19329
0,19330
0,19331
0,19332
0,19334
0,19335
0,19336
0,19337
0,19338
0,19339
0,19340
0,19341
0,19342
0,19344
0,19345
0,19346
0,19347
0,19348
0,19349
0,19352
0,19353
0,19354
0,19355
0,19356
0,19357
0,19358
0,19359
0,19360
0,19361
0,19362
0,19363
0,19364
0,19365
0,19366
0,19367
0,19368
0,19369
0,19373
0,19374
0,19376
0,19377
0,19378
0,19383
0,19384
0,19385
0,19386
0,19387
0,19395
0,19400
0,19401
0,19411
0,19414
0,19415
0,19416
0,19417
0,19418
0,19419
0,19428
0,19434
0,19645
0,19646
0,19649
0,19650
0,19651
0,19652
0,19653
0,19654
0,19655
0,19656
0,19657
0,19659
0,19660
0,19661
0,19662
0,19663
0,19664
0,19668
0,19671
0,19672
0,19674
0,19679
0,19682
0,19683
0,19684
0,19687
0,19691
0,19692
0,19693
0,19694
0,19695
0,19696
0,19697
0,19698
0,19699
0,19700
0,19701
0,19702
0,19703
0,19704
0,19707
0,19708
0,19711
0,19712
0,19713
0,19714
0,19715
0,19716
0,19718
0,19719
0,19720
0,19724
0,19725
0,19726
0,19727
0,19729
0,19730
0,19731
0,19732
0,19733
0,19734
0,19735
0,19736
0,19737
0,19739
0,19743
0,19744
0,19746
0,19752
0,19762
0,19763
0,19765
0,19766
0,19769
0,19771
0,19773
0,19775
0,19777
0,19819
0,19820
0,19821
0,19822
0,19824
0,19826
0,19876
0,19877
0,19878
0,19879
0,19881
0,19882
0,19883
0,19885
0,19886
0,19888
0,19889
0,19891
0,19892
0,19893
0,19894
0,19895
0,19896
0,19899
0,19921
0,19933
0,19934
0,19935
0,19941
0,19942
0,19943
0,19944
0,19946
0,19951
0,19981
0,19982
0,19983
0,19988
0,19989
0,20005
0,20014
0,20016
0,20017
0,20019
0,20020
0,20021
0,20022
0,20024
0,20028
0,20042
0,20044
0,20054
0,20055
0,20068
0,20084
0,20085
0,20088
0,20090
0,20091
0,20102
0,20103
0,20104
0,20111
0,20112
0,20115
0,20116
0,20128
0,20129
0,20130
0,20132
0,20133
0,20135
0,20147
0,20148
0,20163
0,20166
0,20167
0,20168
0,20170
0,20174
0,20181
0,20182
0,20183
0,20184
0,20185
0,20186
0,20187
0,20190
0,20191
0,20192
0,20193
0,20194
0,20195
0,20196
0,20197
0,20198
0,20199
0,20200
0,20201
0,20202
0,20203
0,20204
0,20210
0,20211
0,20215
0,20216
0,20218
0,20219
0,20220
0,20222
0,20224
0,20226
0,20227
0,20229
0,20230
0,20231
0,20234
0,20238
0,20239
0,20248
0,20249
0,20250
0,20254
0,20255
0,20256
0,20257
0,20259
0,20262
0,20264
0,20265
0,20266
0,20269
0,20271
0,20272
0,20273
0,20274
0,20276
0,20277
0,20278
0,20280
0,20284
0,20287
0,20288
0,20289
0,20290
0,20292
0,20293
0,20295
0,20296
0,20297
0,20299
0,20300
0,20301
0,20302
0,20303
0,20304
0,20305
0,20306
0,20308
0,20309
0,20310
0,20312
0,20315
0,20316
0,20317
0,20318
0,20320
0,20321
0,20322
0,20324
0,20333
0,20334
0,20335
0,20336
0,20338
0,20339
0,20340
0,20342
0,20343
0,20345
0,20346
0,20347
0,20348
0,20349
0,20350
0,20351
0,20352
0,20354
0,20355
0,20356
0,20357
0,20358
0,20359
0,20360
0,20361
0,20362
0,20363
0,20364
0,20365
0,20370
0,20371
0,20375
0,20378
0,20379
0,20382
0,20383
0,20384
0,20387
0,20388
0,20389
0,20390
0,20391
0,20392
0,20393
0,20394
0,20397
0,20399
0,20400
0,20401
0,20402
0,20403
0,20404
0,20405
0,20408
0,20409
0,20410
0,20411
0,20415
0,20416
0,20418
0,20419
0,20420
0,20422
0,20423
0,20425
0,20429
0,20430
0,20431
0,20437
0,20438
0,20439
0,20440
0,20441
0,20442
0,20443
0,20444
0,20445
0,20446
0,20447
0,20448
0,20449
0,20450
0,20451
0,20452
0,20454
0,20459
0,20460
0,20462
0,20463
0,20464
0,20465
0,20466
0,20467
0,20469
0,20471
0,20472
0,20473
0,20474
0,20475
0,20476
0,20479
0,20480
0,20481
0,20482
0,20491
0,20492
0,20493
0,20494
0,20495
0,20496
0,20497
0,20498
0,20499
0,20500
0,20501
0,20503
0,20504
0,20505
0,20508
0,20509
0,20510
0,20511
0,20512
0,20513
0,20514
0,20515
0,20516
0,20517
0,20518
0,20519
0,20520
0,20521
0,20522
0,20523
0,20524
0,20525
0,20526
0,20527
0,20528
0,20529
0,20530
0,20531
0,20532
0,20533
0,20534
0,20535
0,20536
0,20537
0,20538
0,20539
0,20540
0,20541
0,20544
0,20555
0,20556
0,20557
0,20558
0,20562
0,20563
0,20564
0,20583
0,20585
0,20586
0,20587
0,20588
0,20589
0,20591
0,20592
0,20595
0,20597
0,20598
0,20599
0,20600
0,20602
0,20603
0,20604
0,20605
0,20606
0,20607
0,20608
0,20609
0,20610
0,20611
0,20612
0,20614
0,20615
0,20616
0,20617
0,20618
0,20619
0,20620
0,20621
0,20623
0,20624
0,20630
0,20637
0,20638
0,20639
0,20641
0,20643
0,20646
0,20648
0,20649
0,20650
0,20652
0,20655
0,20656
0,20657
0,20658
0,20660
0,20661
0,20662
0,20664
0,20666
0,20667
0,20668
0,20670
0,20671
0,20672
0,20674
0,20675
0,20677
0,20678
0,20679
0,20680
0,20681
0,20682
0,20683
0,20684
0,20686
0,20687
0,20688
0,20689
0,20690
0,20692
0,20698
0,20701
0,20703
0,20704
0,20706
0,20707
0,20708
0,20710
0,20713
0,20714
0,20719
0,20720
0,20723
0,20724
0,20725
0,20726
0,20728
0,20729
0,20730
0,20731
0,20732
0,20733
0,20737
0,20739
0,20741
0,20742
0,20743
0,20744
0,20745
0,20747
0,20749
0,20750
0,20751
0,20753
0,20754
0,20755
0,20756
0,20758
0,20759
0,20760
0,20761
0,20762
0,20763
0,20764
0,20765
0,20766
0,20768
0,20770
0,20771
0,20773
0,20775
0,20776
0,20778
0,20779
0,20787
0,20788
0,20807
0,20810
0,20811
0,20813
0,20815
0,20817
0,20818
0,20819
0,20821
0,20822
0,20823
0,20826
0,20832
0,20833
0,20834
0,20840
0,20841
0,20842
0,20843
0,20844
0,20845
0,20846
0,20847
0,20848
0,20849
0,20850
0,20851
0,20852
0,20853
0,20855
0,20856
0,20860
0,20861
0,20863
0,20865
0,20866
0,20867
0,20868
0,20869
0,20871
0,20872
0,20873
0,20874
0,20877
0,20878
0,20887
0,20888
0,20890
0,20892
0,20893
0,20897
0,20899
0,20901
0,20904
0,20905
0,20907
0,20908
0,20909
0,20910
0,20911
0,20912
0,20913
0,20916
0,20917
0,20918
0,20922
0,20924
0,20926
0,20927
0,20928
0,20930
0,20931
0,20932
0,20933
0,20935
0,20937
0,20939
0,20941
0,20944
0,20945
0,20947
0,20955
0,20957
0,20962
0,20963
0,20964
0,20965
0,20969
0,20970
0,20971
0,20972
0,20973
0,20974
0,20975
0,20977
0,20979
0,20980
0,20981
0,20983
0,20997
0,21331
0,21334
0,21335
0,21337
0,21338
0,21339
0,21340
0,21341
0,21343
0,21345
0,21346
0,21349
0,21350
0,21351
0,21353
0,21354
0,21355
0,21356
0,21357
0,21366
0,21367
0,21371
0,21372
0,21374
0,21375
0,21376
0,21379
0,21380
0,21384
0,21385
0,21386
0,21387
0,21388
0,21389
0,21390
0,21391
0,21393
0,21399
0,21400
0,21401
0,21402
0,21405
0,21406
0,21407
0,21408
0,21410
0,21411
0,21412
0,21413
0,21414
0,21415
0,21416
0,21417
0,21418
0,21419
0,21420
0,21422
0,21423
0,21425
0,21426
0,21427
0,21428
0,21429
0,21432
0,21452
0,21453
0,21454
0,21460
0,21463
0,21645
0,21646
0,21647
0,21648
0,21652
0,21664
0,21665
0,21667
0,21672
0,21673
0,21674
0,21676
0,21677
0,21678
0,21679
0,21681
0,21682
0,21683
0,21684
0,21685
0,21687
0,21689
0,21743
0,21744
0,21745
0,21749
0,21750
0,21752
0,21753
0,21754
0,21755
0,21756
0,21761
0,21762
0,21763
0,21766
0,21767
0,21769
0,21770
0,21771
0,21778
0,21780
0,21781
0,21784
0,21785
0,21786
0,21787
0,21788
0,21802
0,21803
0,21804
0,21807
0,21808
0,21809
0,21810
0,21812
0,21813
0,21814
0,21815
0,21816
0,21817
0,21818
0,21819
0,21821
0,21822
0,21823
0,21824
0,21825
0,21827
0,21830
0,21832
0,21833
0,21834
0,21835
0,21838
0,21841
0,21843
0,21844
0,21846
0,21847
0,21848
0,21849
0,21853
0,21854
0,21855
0,21856
0,21858
0,21859
0,21869
0,21871
0,21872
0,21873
0,21877
0,21881
0,21884
0,21885
0,21886
0,21887
0,21888
0,21892
0,21893
0,21894
0,21897
0,21898
0,21899
0,21906
0,21907
0,21908
0,21909
0,21912
0,21915
0,21916
0,21917
0,21922
0,21923
0,21924
0,21925
0,21926
0,21927
0,21928
0,21929
0,21930
0,21933
0,21934
0,21935
0,21936
0,21937
0,21938
0,21939
0,21940
0,21941
0,21942
0,21943
0,21944
0,21945
0,21946
0,21947
0,21948
0,21949
0,21950
0,21951
0,21952
0,21953
0,21954
0,21955
0,21956
0,21957
0,21958
0,21959
0,21960
0,21961
0,21968
0,21969
0,21973
0,21974
0,21975
0,21976
0,21981
0,21982
0,21983
0,21984
0,21985
0,21987
0,21990
0,21991
0,22003
0,22004
0,22017
0,22018
0,22019
0,22021
0,22022
0,22024
0,22025
0,22026
0,22027
0,22029
0,22030
0,22031
0,22032
0,22033
0,22034
0,22035
0,22036
0,22037
0,22038
0,22040
0,22041
0,22042
0,22044
0,22045
0,22051
0,22057
0,22059
0,22061
0,22062
0,22063
0,22064
0,22065
0,22066
0,22067
0,22068
0,22070
0,22072
0,22073
0,22083
0,22084
0,22088
0,22092
0,22094
0,22095
0,22099
0,22110
0,22113
0,22114
0,22115
0,22116
0,22117
0,22121
0,22122
0,22123
0,22127
0,22129
0,22130
0,22134
0,22135
0,22137
0,22138
0,22139
0,22141
0,22142
0,22143
0,22144
0,22145
0,22146
0,22147
0,22151
0,22152
0,22153
0,22154
0,22156
0,22157
0,22158
0,22160
0,22163
0,22164
0,22165
0,22166
0,22169
0,22171
0,22173
0,22174
0,22177
0,22178
0,22183
0,22184
0,22185
0,22186
0,22187
0,22190
0,22192
0,22193
0,22194
0,22195
0,22196
0,22200
0,22201
0,22202
0,22209
0,22210
0,22213
0,22214
0,22215
0,22217
0,22218
0,22221
0,22222
0,22223
0,22224
0,22225
0,22226
0,22227
0,22228
0,22229
0,22230
0,22232
0,22234
0,22235
0,22236
0,22238
0,22239
0,22240
0,22241
0,22242
0,22245
0,22247
0,22248
0,22249
0,22253
0,22255
0,22256
0,22258
0,22259
0,22260
0,22264
0,22268
0,22269
0,22270
0,22271
0,22272
0,22273
0,22275
0,22276
0,22278
0,22282
0,22283
0,22284
0,22286
0,22287
0,22288
0,22289
0,22290
0,22293
0,22294
0,22295
0,22296
0,22297
0,22300
0,22303
0,22305
0,22306
0,22307
0,22310
0,22317
0,22318
0,22319
0,22320
0,22321
0,22323
0,22324
0,22325
0,22326
0,22327
0,22329
0,22330
0,22333
0,22334
0,22335
0,22337
0,22339
0,22340
0,22341
0,22342
0,22343
0,22344
0,22346
0,22348
0,22349
0,22350
0,22351
0,22352
0,22353
0,22354
0,22359
0,22360
0,22361
0,22362
0,22363
0,22364
0,22365
0,22367
0,22368
0,22370
0,22371
0,22373
0,22375
0,22376
0,22377
0,22378
0,22379
0,22380
0,22381
0,22384
0,22385
0,22388
0,22390
0,22393
0,22401
0,22402
0,22404
0,22408
0,22409
0,22410
0,22411
0,22412
0,22413
0,22414
0,22415
0,22416
0,22417
0,22418
0,22419
0,22420
0,22421
0,22422
0,22423
0,22427
0,22428
0,22431
0,22433
0,22436
0,22437
0,22439
0,22441
0,22445
0,22446
0,22589
0,22590
0,22591
0,22592
0,22594
0,22596
0,22598
0,22599
0,22601
0,22608
0,22612
0,22619
0,22626
0,22627
0,22628
0,22629
0,22630
0,22631
0,22632
0,22634
0,22635
0,22637
0,22639
0,22640
0,22642
0,22643
0,22644
0,22646
0,22648
0,22652
0,22654
0,22658
0,22661
0,22666
0,22668
0,22670
0,22671
0,22673
0,22678
0,22680
0,22682
0,22685
0,22687
0,22689
0,22690
0,22691
0,22693
0,22694
0,22695
0,22696
0,22697
0,22698
0,22700
0,22701
0,22702
0,22704
0,22709
0,22710
0,22712
0,22715
0,22717
0,22718
0,22719
0,22720
0,22722
0,22724
0,22746
0,22750
0,22751
0,22754
0,22755
0,22756
0,22757
0,22758
0,22759
0,22761
0,22762
0,22763
0,22764
0,22767
0,22768
0,22770
0,22771
0,22772
0,22773
0,22774
0,22775
0,22776
0,22778
0,22779
0,22781
0,22782
0,22784
0,22785
0,22786
0,22787
0,22788
0,22789
0,22791
0,22793
0,23789
0,23790
0,23792
0,23793
0,23794
0,23795
0,23796
0,23797
0,23801
0,23802
0,23805
0,23806
0,23807
0,23808
0,23821
0,23825
0,23827
0,23828
0,23829
0,23830
0,23831
0,23832
0,23833
0,23834
0,23836
0,23837
0,23844
0,23845
0,23849
0,23853
0,23854
0,23856
0,23857
0,23859
0,23863
0,23871
0,23872
0,23873
0,23874
0,23876
0,23877
0,23879
0,23880
0,23881
0,23882
0,23885
0,23886
0,23888
0,23890
0,23892
0,23893
0,23894
0,23897
0,23900
0,23908
0,23912
0,23917
0,23918
0,23919
0,23920
0,23921
0,23922
0,23923
0,23924
0,23925
0,23927
0,23928
0,23934
0,23936
0,23937
0,23938
0,23939
0,23942
0,23943
0,23945
0,23947
0,23948
0,23950
0,23954
0,23955
0,23956
0,23957
0,23958
0,23959
0,23960
0,23961
0,23962
0,23963
0,23964
0,23965
0,23966
0,23967
0,23968
0,23969
0,23970
0,23971
0,23972
0,23980
0,23983
0,23984
0,23985
0,23986
0,23988
0,23989
0,23991
0,23992
0,23993
0,23994
0,23996
0,23997
0,23999
0,24000
0,24001
0,24004
0,24010
0,24012
0,24013
0,24014
0,24015
0,24017
0,24018
0,24030
0,24044
0,24045
0,24046
0,24047
0,24050
0,24051
0,24052
0,24053
0,24055
0,24056
0,24057
0,24058
0,24059
0,24060
0,24061
0,24063
0,24064
0,24066
0,24067
0,24068
0,24069
0,24070
0,24071
0,24074
0,24075
0,24082
0,24083
0,24084
0,24086
0,24087
0,24088
0,24099
0,24100
0,24102
0,24105
0,24108
0,24109
0,24110
0,24111
0,24112
0,24113
0,24115
0,24116
0,24117
0,24127
0,24128
0,24131
0,24132
0,24135
0,24136
0,26356
0,26357
0,26358
0,26359
0,26360
0,26361
0,26362
0,26363
0,26364
0,26365
0,26366
0,26367
0,26368
0,26369
0,26370
0,26371
0,26372
0,26373
0,26374
0,26377
0,26378
0,26379
0,26380
0,26381
0,26382
0,26383
0,26384
0,26385
0,26386
0,26388
0,26390
0,26394
0,26395
0,26396
0,26397
0,26398
0,26399
0,26400
0,26401
0,26403
0,26404
0,26405
0,26406
0,26407
0,26408
0,26409
0,26410
0,26411
0,26412
0,26413
0,26414
0,26415
0,26416
0,26417
0,26419
0,26420
0,26423
0,26424
0,26425
0,26426
0,26427
0,26428
0,26429
0,26430
0,26431
0,26432
0,26433
0,26434
0,26436
0,26437
0,26438
0,26439
0,26440
0,26441
0,26442
0,26443
0,26444
0,26445
0,26446
0,26447
0,26448
0,26450
0,26451
0,26456
0,26457
0,26458
0,26459
0,26462
0,26464
0,26465
0,26466
0,26549
0,26554
0,26556
0,26557
0,26558
0,26559
0,26560
0,26561
0,26562
0,26563
0,26564
0,26565
0,26568
0,26569
0,26570
0,26572
0,26611
0,26754
0,26757
0,26874
0,26875
0,26876
0,26877
0,26878
0,26879
0,26885
0,26886
0,26887
0,26888
0,26889
0,26891
0,26893
0,26894
0,26895
0,26896
0,26897
0,26898
0,26900
0,26901
0,26903
0,26904
0,26905
0,26908
0,26909
0,26910
0,26912
0,26913
0,26914
0,26918
0,26919
0,26921
0,26922
0,26926
0,26927
0,26930
0,26931
0,26932
0,26934
0,26936
0,26938
0,26939
0,26940
0,26941
0,26942
0,26943
0,26944
0,26945
0,26946
0,26949
0,26950
0,26951
0,26961
0,26965
0,26968
0,26970
0,26971
0,26972
0,26987
0,26992
0,27007
0,27015
0,27027
0,27028
0,27029
0,27041
0,27045
0,27047
0,27049
0,27050
0,27053
0,27054
0,27055
0,27056
0,27057
0,27058
0,27059
0,27060
0,27061
0,27062
0,27078
0,27081
0,27083
0,27084
0,27096
0,27103
0,27140
0,27176
0,27204
0,27205
0,27206
0,27207
0,27214
0,27215
0,27216
0,27217
0,27218
0,27219
0,27220
0,27221
0,27223
0,27224
0,27225
0,27226
0,27260
0,27261
0,27267
0,27273
0,27274
0,27275
0,27276
0,27277
0,27278
0,27279
0,27280
0,27281
0,27354
0,27355
0,27356
0,27357
0,27358
0,27359
0,27360
0,27361
0,27362
0,27364
0,27366
0,27367
0,27368
0,27369
0,27370
0,27371
0,27372
0,27373
0,27374
0,27375
0,27376
0,27377
0,27378
0,27379
0,27380
0,27381
0,27382
0,27383
0,27384
0,27385
0,27386
0,27387
0,27388
0,27389
0,27390
0,27392
0,27393
0,27395
0,27397
0,27398
0,27399
0,27400
0,27401
0,27402
0,27403
0,27404
0,27405
0,27406
0,27407
0,27409
0,27410
0,27411
0,27412
0,27413
0,27414
0,27416
0,27418
0,27419
0,27421
0,27423
0,27424
0,27425
0,27426
0,27428
0,27494
0,27528
0,27632
0,27643
0,27660
0,27681
0,27756
0,27762
0,27784
0,27801
0,27878
0,27883
0,27886
0,27965
0,27966
0,27967
0,27973
0,27979
0,27981
0,27984
0,27993
0,27998
0,27999
0,28000
0,28006
0,28010
0,28015
0,28018
0,28019
0,28027
0,28028
0,28030
0,28035
0,28036
0,28040
0,28042
0,28062
0,28064
0,28071
0,28075
0,28077
0,28078
0,28080
0,28081
0,28084
0,28088
0,28105
0,28106
0,28109
0,28113
0,28114
0,28126
0,28146
0,28169
0,28185
0,28193
0,28194
0,28199
0,28200
0,28240
0,28248
0,28250
0,28253
0,28254
0,28295
0,29805
0,29806
0,29807
0,29808
0,29809
0,29810
0,29811
0,29812
0,29813
0,29815
