"","EntrezID","AveCells.LogPlateNorm","Replicate1","Score","PrimaryTier","ConfirmTier","RANK.hits","RANK.nonhits","Normalized.triage","Selected.triage","Confirmed.triage"
"5269",8289,-0.731613382833484,1.45,1.434,0,0,15250,15040,0,0,0
"5270",8290,0.0776780833467596,0.93,-0.313,0,0,6177,5967,0,0,0
"5271",8291,0.763722241070498,0.26,-2.565,1,1,68,NA,1,1,1
"5272",8292,-0.591575004422621,1.46,1.439,0,0,15262,15052,0,0,0
"5273",8293,-0.573855471436107,1.76,1.838,0,0,16009,15799,0,0,0
"5274",8295,0.546916643317852,1.29,0.997,0,0,13755,13545,0,0,0
"5275",8301,-0.770270263359584,1.33,0.994,0,0,13738,13528,0,0,0
"5276",8302,-1.60650822232454,1.09,0.346,0,0,10366,10156,0,0,0
"5277",8303,0.157716855642717,0.93,-0.443,0,0,5334,5124,0,0,0
"5278",8309,-0.200499643064794,1.25,1.038,0,0,13881,13671,0,0,0
"5279",8310,-0.200136654023174,1.22,0.604,0,0,11819,11609,0,0,0
"5280",8312,0.277947393824868,1.15,0.621,0,0,11907,11697,0,0,0
"5281",8313,0.155029599660572,1.18,0.751,0,0,12592,12382,0,0,0
"5282",8314,-2.25277082055709,1.34,1.525,0,0,NA,NA,0,0,0
"5283",8315,-1.4222254033679,1.3,1.346,0,0,15006,14796,0,0,0
"5284",8317,-0.832535198281023,1.19,1.116,0,0,14223,14013,0,0,0
"5285",8318,0.350766302673734,1.17,0.472,0,0,11072,10862,0,0,0
"5286",8320,-0.0597593143815185,1.48,1.604,0,0,15620,15410,0,0,0
"5287",8321,-0.502015211743698,1.2,1.152,0,0,14361,14151,0,0,0
"5288",8322,0.117619807189063,1.05,0.27,0,0,9903,9693,0,0,0
"5289",8323,1.94827293583315,0.73,-1.613,0.5,0.5,759,552,0.5,0.5,0.5
"5290",8324,1.54262536079674,0.83,-1.024,0,0,2436,2226,0,0,0
"5291",8325,0.864834048402761,0.97,-0.201,0,0,6846,6636,0,0,0
"5292",8326,-1.27240826745979,0.93,-0.436,0,0,5383,5173,0,0,0
"5293",8328,-1.0890074101588,1.07,0.159,0,0,9189,8979,0,0,0
"5294",8330,1.05492243375127,1.22,0.802,0,0,12829,12619,0,0,0
"5295",8331,0.189576925084611,1.15,0.582,0,0,11692,11482,0,0,0
"5296",8334,0.196751077184292,0.99,-0.122,0,0,7394,7184,0,0,0
"5297",8335,-2.25246194442739,0.94,-0.281,0,0,NA,NA,0,0,0
"5298",8336,-0.528666783870837,0.72,-0.768,0,0,3558,3348,0,0,0
"5299",8338,1.50771887336146,0.98,-0.154,0,0,7186,6976,0,0,0
"5300",8339,-0.948771077483937,1.22,0.611,0,0,11843,11633,0,0,0
"5301",8340,-0.90073504475326,1.23,0.834,0,0,12979,12769,0,0,0
"5302",8342,1.13590049477907,0.94,-0.281,0,0,6353,6143,0,0,0
"5303",8345,-0.0171235872532407,1.34,1.179,0,0,14451,14241,0,0,0
"5304",8347,-0.621122055364911,0.95,-0.249,0,0,6550,6340,0,0,0
"5305",8348,-1.92092244006394,1.1,0.229,0,0,9616,9406,0,0,0
"5306",8349,-2.35370517428631,1.12,0.885,0,0,NA,NA,0,0,0
"5307",8350,0.436056427511731,0.7,-1.046,0,0,2345,2135,0,0,0
"5308",8351,-2.33791512369563,0.75,-0.88,0,0,NA,NA,0,0,0
"5309",8352,-1.18979414749919,0.97,-0.186,0,0,6956,6746,0,0,0
"5310",8353,-0.308159219267377,0.78,-0.791,0,0,3456,3246,0,0,0
"5311",8354,0.787000794146968,0.6,-1.364,0,0,1283,1074,0.5,0,0
"5312",8355,-0.977516555102645,0.86,-0.328,0,0,6076,5866,0,0,0
"5313",8356,-0.0919601238376817,0.92,-0.345,0,0,5954,5744,0,0,0
"5314",8358,-0.842199479016509,0.78,-0.791,0,0,3457,3247,0,0,0
"5315",8359,0.129951883563498,1.18,0.483,0,0,11140,10930,0,0,0
"5316",8360,0.408282887275885,0.82,-0.663,0,0,4139,3929,0,0,0
"5317",8361,0.616444608561834,1.2,0.547,0,0,11491,11281,0,0,0
"5318",8362,-0.332222626665362,1.17,0.489,0,0,11171,10961,0,0,0
"5319",8364,-1.57218024660692,1.34,1.043,0,0,13904,13694,0,0,0
"5320",8365,0.463290641476834,1.53,1.598,0,0,15606,15396,0,0,0
"5321",8366,-1.37000746545707,1.08,0.196,0,0,9430,9220,0,0,0
"5322",8367,1.27865255052651,0.99,-0.122,0,0,7395,7185,0,0,0
"5323",8368,1.71012712070729,0.72,-0.982,0,0,2586,2376,0,0,0
"5324",8369,-0.0331045813528275,1.03,0.006,0,0,8151,7941,0,0,0
"5325",8370,0.394187110839955,0.83,-0.632,0,0,4289,4079,0,0,0
"5326",8372,-1.18979414749919,0.84,-0.6,0,0,4461,4251,0,0,0
"5327",8379,-0.453235823985763,1.27,0.815,0,0,12887,12677,0,0,0
"5328",8382,1.24446158978468,0.95,-0.274,0,0,6409,6199,0,0,0
"5329",8383,-0.0547069131960077,1.09,0.329,0,0,10247,10037,0,0,0
"5330",8385,-1.56404381724053,1.04,0.015,0,0,8258,8048,0,0,0
"5331",8387,0.253192510887495,0.98,-0.362,0,0,5843,5633,0,0,0
"5332",8388,0.558448427643831,1.07,0.203,0,0,9477,9267,0,0,0
"5333",8390,0.536772331204131,0.82,-1.367,0,0,1278,1069,0.5,0,0
"5334",8392,-0.716879615586211,0.9,-0.864,0,0,3103,2893,0,0,0
"5335",8394,-0.722738533214694,1.42,2.228,0,0,16299,16089,0,0,0
"5336",8395,1.07452042084775,1.03,0.017,0,0,8273,8063,0,0,0
"5337",8396,-0.857617498740013,1.29,1.536,0,0,15472,15262,0,0,0
"5338",8398,0.356013547370642,0.96,-0.199,0,0,6862,6652,0,0,0
"5339",8399,-0.0587137993255414,1.24,0.922,0,0,13398,13188,0,0,0
"5340",8402,0.379948227628758,1.18,0.483,0,0,11141,10931,0,0,0
"5341",8403,-0.98617377270604,0.7,-1.046,0,0,2346,2136,0,0,0
"5342",8404,0.418904623260254,1.12,0.305,0,0,10113,9903,0,0,0
"5343",8405,0.196751077184292,0.83,-0.632,0,0,4290,4080,0,0,0
"5344",8406,0.513540183116704,0.94,-0.287,0,0,6326,6116,0,0,0
"5345",8407,0.76793583288162,1.18,0.244,0,0,9736,9526,0,0,0
"5346",8408,0.379093261074508,1.02,-0.332,0,0,6028,5818,0,0,0
"5347",8409,0.516222128903649,0.95,-0.249,0,0,6551,6341,0,0,0
"5348",8411,0.860010776190974,0.85,-0.568,0,0,4647,4437,0,0,0
"5349",8412,-1.54893941389407,1.27,1.139,0,0,14304,14094,0,0,0
"5350",8416,-0.225717049335435,0.93,-0.366,0,0,5825,5615,0,0,0
"5351",8417,0.336343121193605,1.3,0.866,0,0,13131,12921,0,0,0
"5352",8419,-0.126674230968892,1.25,1.038,0,0,13882,13672,0,0,0
"5353",8424,-0.195897885005638,1.08,0.165,0,0,9244,9034,0,0,0
"5354",8425,-2.30289039979553,0.87,-0.646,0,0,NA,NA,0,0,0
"5355",8427,-1.59327341794492,1.33,0.961,0,0,13580,13370,0,0,0
"5356",8428,0.356535189717975,1.15,0.418,0,0,10752,10542,0,0,0
"5357",8431,1.68767685050109,0.34,-3.072,1,1,14,NA,1,1,1
"5358",8433,-0.111880487628526,0.92,-0.331,0,0,6048,5838,0,0,0
"5359",8434,-0.115159234452955,1.03,0.103,0,0,8835,8625,0,0,0
"5360",8435,0.651451357438352,0.63,-1.49,0,0,997,789,0.5,0,0.5
"5361",8436,-1.57299672234167,1.38,1.159,0,0,14392,14182,0,0,0
"5362",8437,0.529844249467935,1.12,0.335,0,0,10287,10077,0,0,0
"5363",8438,0.428709143600835,1.75,1.811,0,0,15980,15770,0,0,0
"5364",8439,1.33829185335804,0.81,-0.766,0,0,3568,3358,0,0,0
"5365",8440,0.24529512227426,1.03,0.075,0,0,8646,8436,0,0,0
"5366",8443,0.420976588733316,0.91,-0.435,0,0,5387,5177,0,0,0
"5367",8444,-1.00318578165171,1.15,0.871,0,0,13168,12958,0,0,0
"5368",8445,-0.0957410608015869,1.04,0.199,0,0,9448,9238,0,0,0
"5369",8446,-0.690119927886254,1.03,0.142,0,0,9062,8852,0,0,0
"5370",8447,-0.680812678523313,1.37,1.089,0,0,14103,13893,0,0,0
"5371",8448,-0.0720659186502772,0.96,-0.217,0,0,6746,6536,0,0,0
"5372",8449,0.735788408621476,0.92,-0.389,0,0,5675,5465,0,0,0
"5373",8450,-0.435325129136203,1.3,1.346,0,0,15007,14797,0,0,0
"5374",8451,0.404652185986906,1.06,0.276,0,0,9941,9731,0,0,0
"5375",8452,-0.119265830357114,1.17,0.766,0,0,12645,12435,0,0,0
"5376",8453,-0.119265830357114,0.97,-0.126,0,0,7338,7128,0,0,0
"5377",8454,0.627938307138218,0.9,-0.438,0,0,5364,5154,0,0,0
"5378",8455,0.776253477574369,1.89,2.745,0,0,16431,16221,0,0,0
"5379",8456,0.81573387704417,0.75,-0.97,0,0,2638,2428,0,0,0
"5380",8458,-1.80463581566674,1.21,0.88,0,0,13205,12995,0,0,0
"5381",8459,-0.508860721103173,0.76,-0.855,0,0,3146,2936,0,0,0
"5382",8460,-2.56542478052492,0.85,-0.568,0,0,NA,NA,0,0,0
"5383",8462,-1.06908428113533,1.13,0.351,0,0,10380,10170,0,0,0
"5384",8463,-1.18979414749919,1.18,0.483,0,0,11142,10932,0,0,0
"5385",8464,-0.279543052734964,1.07,0.264,0,0,9863,9653,0,0,0
"5386",8467,-1.15583278561625,1.17,0.708,0,0,12381,12171,0,0,0
"5387",8468,-1.13350272014436,0.93,-0.335,0,0,6012,5802,0,0,0
"5388",8470,-0.380098985349657,1.14,0.356,0,0,10408,10198,0,0,0
"5389",8471,0.191338126460406,0.9,-0.511,0,0,4965,4755,0,0,0
"5390",8473,-0.051097750460635,0.67,-1.472,0,0,1031,822,0.5,0,0.5
"5391",8476,-0.375343091326484,1.02,0.077,0,0,8664,8454,0,0,0
"5392",8477,-1.22919085556978,1.22,1.27,0,0,14758,14548,0,0,0
"5393",8479,0.0712524964214428,0.72,-0.977,0,0,2605,2395,0,0,0
"5394",8480,-1.02460132581064,1.42,1.248,0,0,14680,14470,0,0,0
"5395",8481,1.01833243752616,0.73,-1.183,0,0,1829,1619,0,0,0
"5396",8482,-0.876831311401657,1.25,0.706,0,0,12367,12157,0,0,0
"5397",8483,-0.775400285395715,1.53,1.598,0,0,15607,15397,0,0,0
"5398",8487,0.836177273006101,0.44,-1.929,0.5,1,378,NA,1,0.5,1
"5399",8490,-1.1174648219497,1.29,1.585,0,0,15577,15367,0,0,0
"5400",8491,-1.32516898142452,1.24,1.27,0,0,14759,14549,0,0,0
"5401",8492,-0.404922959935216,1.45,1.344,0,0,14992,14782,0,0,0
"5402",8493,-0.0533021038066562,0.94,-0.26,0,0,6494,6284,0,0,0
"5403",8495,-0.331731504390306,1.05,0.069,0,0,8587,8377,0,0,0
"5404",8496,0.196751077184292,1.05,0.069,0,0,8588,8378,0,0,0
"5405",8497,0.852575501844555,0.99,-0.073,0,0,7665,7455,0,0,0
"5406",8498,0.502074013313687,1.29,0.863,0,0,13115,12905,0,0,0
"5407",8499,0.922715952957824,0.91,-0.423,0,0,5487,5277,0,0,0
"5408",8500,1.4346368524192,0.71,-1.297,0,0,1457,1247,0,0,0
"5409",8501,-1.13886711364369,0.76,-0.91,0,0,2887,2677,0,0,0
"5410",8502,0.902706284080007,0.88,-0.5,0,0,5041,4831,0,0,0
"5411",8503,-2.05231195120687,1.23,1.216,0,0,NA,NA,0,0,0
"5412",8504,-0.346031344330998,0.96,-0.234,0,0,6638,6428,0,0,0
"5413",8505,-2.07691838978256,0.97,-0.186,0,0,NA,NA,0,0,0
"5414",8506,-0.216706108933561,1.01,-0.062,0,0,7715,7505,0,0,0
"5415",8507,0.589257149566556,0.9,-0.919,0,0,2850,2640,0,0,0
"5416",8508,0.503175356218781,1.91,2.809,0,0,16436,16226,0,0,0
"5417",8509,-0.808402230380943,0.86,-0.536,0,0,4821,4611,0,0,0
"5418",8510,-0.482973913115556,1.14,0.583,0,0,11699,11489,0,0,0
"5419",8513,1.03364459850115,0.76,-1.078,0,0,2214,2004,0,0,0
"5420",8514,1.00666736760288,0.9,-0.419,0,0,5511,5301,0,0,0
"5421",8515,0.59637152608449,0.89,-0.556,0,0,4703,4493,0,0,0
"5422",8516,0.667060094768657,0.88,-0.601,0,0,4459,4249,0,0,0
"5423",8517,0.694540517434623,0.4,-2.766,1,1,38,NA,1,1,1
"5424",8518,-0.857617498740013,1.1,0.524,0,0,11390,11180,0,0,0
"5425",8519,0.74172586313555,0.74,-1.166,0,0,1875,1665,0,0,0
"5426",8520,0.205915334581644,0.68,-1.108,0,0,2095,1885,0,0,0
"5427",8521,1.60189379049215,0.69,-1.182,0,0,1837,1627,0,0,0
"5428",8522,1.18776294611808,0.68,-1.108,0,0,2096,1886,0,0,0
"5429",8525,-0.400740338936837,1.07,0.382,0,0,10546,10336,0,0,0
"5430",8526,0.325235179913025,1.04,0.199,0,0,9449,9239,0,0,0
"5431",8527,1.09056340233673,0.86,-0.901,0,0,2942,2732,0,0,0
"5432",8528,0.180347171474986,1.39,1.152,0,0,14362,14152,0,0,0
"5433",8529,-0.808402230380943,0.84,-0.6,0,0,4462,4252,0,0,0
"5434",8530,0.335396196111775,1.02,-0.029,0,0,7920,7710,0,0,0
"5435",8531,-0.32856212911787,1.33,1.075,0,0,14063,13853,0,0,0
"5436",8532,-0.163832246109545,1.13,0.535,0,0,11442,11232,0,0,0
"5437",8533,-1.29907104575479,1.4,1.239,0,0,14662,14452,0,0,0
"5438",8534,-1.78055359296095,1.63,1.917,0,0,16084,15874,0,0,0
"5439",8535,0.377987281331326,0.78,-0.864,0,0,3104,2894,0,0,0
"5440",8536,0.665831573594435,0.77,-1.451,0,0,1076,867,0.5,0,0.5
"5441",8537,0.402197380961207,1.06,0.204,0,0,9497,9287,0,0,0
"5442",8538,-0.251251663997931,1.07,0.248,0,0,9757,9547,0,0,0
"5443",8539,-1.10019564231148,1.13,0.512,0,0,11303,11093,0,0,0
"5444",8540,0.477102689347381,1.21,0.691,0,0,12296,12086,0,0,0
"5445",8541,0.956747754894611,0.93,-0.335,0,0,6013,5803,0,0,0
"5446",8542,-0.678692902126793,0.93,-0.366,0,0,5826,5616,0,0,0
"5447",8543,1.40155866541849,0.64,-1.238,0,0,1649,1439,0,0,0
"5448",8544,-0.958407648178215,0.96,-0.224,0,0,6686,6476,0,0,0
"5449",8545,0.202152702400012,0.99,-0.181,0,0,6992,6782,0,0,0
"5450",8546,-0.113367564422691,1.04,0.144,0,0,9085,8875,0,0,0
"5451",8547,0.394187110839955,1.5,1.503,0,0,15396,15186,0,0,0
"5452",8548,-0.126674230968892,1.12,0.468,0,0,11023,10813,0,0,0
"5453",8549,-0.418584549909589,0.67,-1.966,0.5,0.5,341,195,1,0.5,0.5
"5454",8550,-0.106882537256416,1.1,0.524,0,0,11391,11181,0,0,0
"5455",8553,-1.91642164302076,1.74,2.521,0,0,16401,16191,0,0,0
"5456",8554,1.21227259134393,0.87,-0.605,0,0,4436,4226,0,0,0
"5457",8555,0.0921672813528158,1.15,0.677,0,0,12200,11990,0,0,0
"5458",8556,-1.02075450896749,1.4,1.792,0,0,15954,15744,0,0,0
"5459",8557,-1.84071022036881,1.29,1.149,0,0,14337,14127,0,0,0
"5460",8558,-0.676743421645496,1.16,0.932,0,0,13445,13235,0,0,0
"5461",8559,-2.19543866817435,0.72,-1.009,0,0,NA,NA,0,0,0
"5462",8560,-0.457084854900491,1.05,0.127,0,0,8984,8774,0,0,0
"5463",8562,1.06253052067373,1.04,0.092,0,0,8765,8555,0,0,0
"5464",8563,-2.34922568509523,0.66,-1.173,0,0,NA,NA,0,0,0
"5465",8564,0.66399214331263,1.35,1.025,0,0,13838,13628,0,0,0
"5466",8565,0.839535697957458,0.59,-1.396,0,0,1212,1003,0.5,0,0
"5467",8566,-1.11729848518581,1.06,0.312,0,0,10152,9942,0,0,0
"5468",8567,-1.75090532580706,1.18,0.751,0,0,12593,12383,0,0,0
"5469",8568,0.787000794146968,1.19,0.515,0,0,11331,11121,0,0,0
"5470",8569,0.366400995649781,0.91,-0.487,0,0,5107,4897,0,0,0
"5471",8570,-0.861447238688291,1.13,0.967,0,0,13614,13404,0,0,0
"5472",8572,-1.11172220649426,1.88,2.801,0,0,16435,16225,0,0,0
"5473",8573,1.405850112948,0.87,-0.84,0,0,3232,3022,0,0,0
"5474",8574,0.911567852544166,0.9,-0.402,0,0,5597,5387,0,0,0
"5475",8575,0.0106447053007383,1.02,0.099,0,0,8809,8599,0,0,0
"5476",8576,-0.143308804188881,1.17,0.533,0,0,11436,11226,0,0,0
"5477",8577,1.54562707154444,0.94,-0.281,0,0,6354,6144,0,0,0
"5478",8578,-0.563868475304122,1.25,0.706,0,0,12368,12158,0,0,0
"5479",8581,1.28617277202804,0.4,-2.001,1,1,305,NA,1,1,1
"5480",8590,-1.56404381724053,1.13,0.58,0,0,11683,11473,0,0,0
"5481",8600,-0.609346595471268,1.24,1.023,0,0,13837,13627,0,0,0
"5482",8601,-2.06602122175765,0.99,-0.299,0,0,NA,NA,0,0,0
"5483",8602,-1.65296404110332,0.8,-0.727,0,0,3807,3597,0,0,0
"5484",8603,-0.0720659186502772,0.78,-0.791,0,0,3458,3248,0,0,0
"5485",8604,0.196751077184292,1.31,0.898,0,0,13305,13095,0,0,0
"5486",8605,1.00798906578511,0.81,-0.853,0,0,3148,2938,0,0,0
"5487",8607,-0.457345383024718,0.84,-0.729,0,0,3802,3592,0,0,0
"5488",8608,1.87716657590789,0.72,-0.982,0,0,2587,2377,0,0,0
"5489",8609,0.1147528432467,0.86,-0.563,0,0,4663,4453,0,0,0
"5490",8611,0.51029161410163,1.04,0.055,0,0,8512,8302,0,0,0
"5491",8612,-0.489036592160708,0.82,-0.795,0,0,3448,3238,0,0,0
"5492",8613,0.245703464431191,1.05,0.231,0,0,9643,9433,0,0,0
"5493",8614,0.196751077184292,0.8,-0.727,0,0,3808,3598,0,0,0
"5494",8615,0.476711968296598,0.59,-1.396,0,0,1213,1004,0.5,0,0
"5495",8618,1.2634900466367,1.12,0.292,0,0,10020,9810,0,0,0
"5496",8620,0.939046781227179,0.86,-0.536,0,0,4822,4612,0,0,0
"5497",8621,1.33935264787072,0.72,-1.757,0.5,0.5,547,354,0.5,0.5,0.5
"5498",8622,0.0467060259985799,1.09,0.362,0,0,10434,10224,0,0,0
"5499",8623,-1.99675268839064,0.84,-0.6,0,0,4463,4253,0,0,0
"5500",8624,1.11062921738322,0.81,-0.695,0,0,3971,3761,0,0,0
"5501",8625,1.26324280139621,1.15,0.419,0,0,10765,10555,0,0,0
"5502",8626,-1.57452198200366,0.75,-0.931,0,0,2819,2609,0,0,0
"5503",8629,0.436056427511731,1.5,1.503,0,0,15397,15187,0,0,0
"5504",8630,-0.284976576583344,1.14,0.356,0,0,10409,10199,0,0,0
"5505",8631,0.44498243461302,0.98,-0.563,0,0,4664,4454,0,0,0
"5506",8633,0.163983624135978,0.74,-1.057,0,0,2299,2089,0,0,0
"5507",8634,0.408282887275885,1.65,1.981,0,0,16145,15935,0,0,0
"5508",8635,0.510730689460519,0.93,-0.335,0,0,6014,5804,0,0,0
"5509",8636,-0.43019423733107,0.56,-1.492,0,0,988,780,0.5,0,0.5
"5510",8638,-0.482694091879662,1.26,1.096,0,0,14123,13913,0,0,0
"5511",8639,-0.0331045813528275,1.33,0.961,0,0,13581,13371,0,0,0
"5512",8641,0.235038751785533,0.7,-1.075,0,0,2233,2023,0,0,0
"5513",8642,0.809056850728246,0.83,-0.648,0,0,4218,4008,0,0,0
"5514",8643,0.56870474964666,0.93,-0.266,0,0,6439,6229,0,0,0
"5515",8644,1.24784046740028,1.1,0.303,0,0,10104,9894,0,0,0
"5516",8645,0.490006076834287,1.2,0.547,0,0,11492,11282,0,0,0
"5517",8646,-0.650649839669095,1.16,0.42,0,0,10773,10563,0,0,0
"5518",8647,-0.15098560058109,0.97,-0.191,0,0,6903,6693,0,0,0
"5519",8648,0.510347841737877,0.79,-1.025,0,0,2416,2206,0,0,0
"5520",8649,1.15477030666802,0.82,-0.966,0,0,2677,2467,0,0,0
"5521",8650,-0.69658309343995,0.78,-0.977,0,0,2606,2396,0,0,0
"5522",8651,-0.338592213762573,1.22,0.822,0,0,12915,12705,0,0,0
"5523",8653,-1.84898267398166,0.92,-0.345,0,0,5955,5745,0,0,0
"5524",8654,1.20728996299377,0.71,-1.297,0,0,1458,1248,0,0,0
"5525",8655,-0.758904786300358,1.34,1.441,0,0,15264,15054,0,0,0
"5526",8658,0.00480361683015853,1.02,-0.026,0,0,7963,7753,0,0,0
"5527",8659,0.740420495054897,0.92,-0.331,0,0,6049,5839,0,0,0
"5528",8660,0.0584273229459771,1,-0.06,0,0,7747,7537,0,0,0
"5529",8661,-3.71607392429986,0.82,-0.696,0,0,NA,NA,0,0,0
"5530",8662,-1.46765166669698,0.77,-0.86,0,0,3127,2917,0,0,0
"5531",8663,-1.69112062701135,0.67,-1.213,0,0,1718,1508,0,0,0
"5532",8664,-1.36901060139252,0.84,-0.613,0,0,4396,4186,0,0,0
"5533",8665,0.442921962798554,0.85,-0.578,0,0,4597,4387,0,0,0
"5534",8666,-1.51997326952208,0.47,-1.917,0.5,0.5,388,233,1,0.5,0.5
"5535",8667,0.574493923948408,0.48,-1.882,0.5,1,430,NA,0.5,0.5,1
"5536",8668,-1.57452198200366,0.59,-1.494,0,0,985,777,0.5,0,0.5
"5537",8669,-0.111880487628526,1.22,0.726,0,0,12450,12240,0,0,0
"5538",8671,1.5905548711697,0.71,-1.183,0,0,1830,1620,0,0,0
"5539",8672,-0.405026635127915,0.66,-0.956,0,0,2707,2497,0,0,0
"5540",8673,-1.75226690847733,1.55,1.887,0,0,16059,15849,0,0,0
"5541",8674,1.18511670069611,0.83,-0.632,0,0,4291,4081,0,0,0
"5542",8675,-0.0524499632306314,0.92,-0.345,0,0,5956,5746,0,0,0
"5543",8676,0.212965338116108,0.87,-0.504,0,0,5021,4811,0,0,0
"5544",8677,1.20114565173141,0.79,-0.759,0,0,3620,3410,0,0,0
"5545",8678,0.0776780833467596,1.08,0.165,0,0,9245,9035,0,0,0
"5546",8681,0.000847580005553091,1.02,0.014,0,0,8243,8033,0,0,0
"5547",8682,-0.0554397255419267,1.33,1.389,0,0,15120,14910,0,0,0
"5548",8683,-0.0140224101260331,1.58,1.758,0,0,15900,15690,0,0,0
"5549",8685,0.247315210313763,0.87,-0.516,0,0,4941,4731,0,0,0
"5550",8687,-0.112140586389033,1.37,1.089,0,0,14104,13894,0,0,0
"5551",8688,-0.743157073428605,0.53,-1.587,0.5,0.5,814,606,0.5,0.5,0.5
"5552",8689,0.101444388530745,1.1,0.385,0,0,10570,10360,0,0,0
"5553",8690,0.586150137376517,1.01,-0.032,0,0,7899,7689,0,0,0
"5554",8692,0.0417141141353699,1.02,-0.026,0,0,7964,7754,0,0,0
"5555",8693,1.18511670069611,0.96,-0.217,0,0,6747,6537,0,0,0
"5556",8694,-1.88869575140023,1.62,2.136,0,0,16238,16028,0,0,0
"5557",8697,-1.41738242825727,0.83,-0.649,0,0,4208,3998,0,0,0
"5558",8698,-0.846159416407359,1.2,1.152,0,0,14363,14153,0,0,0
"5559",8701,0.881281492631443,1.08,0.557,0,0,11573,11363,0,0,0
"5560",8702,0.436056427511731,1.05,0.069,0,0,8589,8379,0,0,0
"5561",8703,0.146952309285959,1.41,1.216,0,0,14586,14376,0,0,0
"5562",8704,-0.284976576583344,1.02,-0.026,0,0,7965,7755,0,0,0
"5563",8705,0.291338684056694,1.1,0.229,0,0,9617,9407,0,0,0
"5564",8706,0.919701399349375,1.09,0.197,0,0,9436,9226,0,0,0
"5565",8707,0.870137303575707,0.98,-0.154,0,0,7187,6977,0,0,0
"5566",8708,1.27865255052651,0.72,-0.982,0,0,2588,2378,0,0,0
"5567",8710,-0.48214528574572,0.68,-1.109,0,0,2092,1882,0,0,0
"5568",8711,0.189401737639041,0.7,-2.179,1,0.5,193,81,1,1,0.5
"5569",8712,-0.380098985349657,1.34,0.993,0,0,13725,13515,0,0,0
"5570",8714,0.312794966113896,1.12,0.465,0,0,10994,10784,0,0,0
"5571",8715,0.72124572337342,1.26,0.738,0,0,12529,12319,0,0,0
"5572",8717,0.603479880241542,1.12,0.526,0,0,11411,11201,0,0,0
"5573",8718,-2.21559694954536,1.48,2.115,0,0,NA,NA,0,0,0
"5574",8720,1.23925566091552,1.16,0.507,0,0,11262,11052,0,0,0
"5575",8721,0.23401262210877,0.81,-0.758,0,0,3623,3413,0,0,0
"5576",8722,1.22921978224296,0.6,-1.459,0,0,1061,852,0.5,0,0.5
"5577",8723,-0.404922959935216,0.89,-0.44,0,0,5358,5148,0,0,0
"5578",8724,0.579695310952196,1.04,0.037,0,0,8418,8208,0,0,0
"5579",8725,0.995531647676076,0.6,-1.364,0,0,1284,1075,0.5,0,0
"5580",8726,-0.724398848379798,1.32,1.269,0,0,14750,14540,0,0,0
"5581",8727,-0.0689334590505748,1.28,0.839,0,0,13007,12797,0,0,0
"5582",8728,-0.0809849915899874,1.62,1.851,0,0,16026,15816,0,0,0
"5583",8729,-1.47459810735134,0.31,-2.055,1,0.5,264,129,1,1,0.5
"5584",8731,1.38273613541661,0.69,-1.384,0,0,1244,1035,0.5,0,0
"5585",8732,1.33829185335804,0.8,-0.807,0,0,3367,3157,0,0,0
"5586",8733,0.705193451664898,0.43,-1.923,0.5,0.5,381,226,1,0.5,0.5
"5587",8735,0.467067543277271,0.77,-0.845,0,0,3216,3006,0,0,0
"5588",8736,0.640419858189701,0.28,-2.384,1,0.5,112,41,1,1,0.5
"5589",8737,-1.1740633092713,1.29,1.226,0,0,14611,14401,0,0,0
"5590",8738,0.701217134064279,0.82,-1.574,0.5,0.5,828,620,0.5,0.5,0.5
"5591",8739,-0.888579152912079,0.98,-0.151,0,0,7207,6997,0,0,0
"5592",8740,-1.11643145041779,1.28,1.182,0,0,14459,14249,0,0,0
"5593",8742,-0.75872265100737,1.09,0.34,0,0,10350,10140,0,0,0
"5594",8743,-1.26696003234507,1.12,0.477,0,0,11097,10887,0,0,0
"5595",8744,0.37408324664142,1.06,0.204,0,0,9498,9288,0,0,0
"5596",8745,0.539186918757322,0.99,-0.069,0,0,7677,7467,0,0,0
"5597",8747,0.795551962550149,0.74,-1.04,0,0,2366,2156,0,0,0
"5598",8748,0.87144930846776,0.89,-0.498,0,0,5052,4842,0,0,0
"5599",8749,0.00703797934244202,1.07,0.197,0,0,9437,9227,0,0,0
"5600",8751,0.725573934675972,1.01,-0.064,0,0,7702,7492,0,0,0
"5601",8754,0.878285050364699,0.9,-0.657,0,0,4163,3953,0,0,0
"5602",8756,-0.119510272617506,0.72,-0.955,0,0,2708,2498,0,0,0
"5603",8760,0.228994289151402,0.99,-0.122,0,0,7396,7186,0,0,0
"5604",8761,-0.0140224101260331,1.43,1.28,0,0,14788,14578,0,0,0
"5605",8763,0.223249746671849,0.86,-0.563,0,0,4665,4455,0,0,0
"5606",8764,-1.02984877935295,1.14,0.568,0,0,11629,11419,0,0,0
"5607",8766,-0.726329190939153,0.81,-0.846,0,0,3211,3001,0,0,0
"5608",8767,-0.053665747724982,1.38,1.745,0,0,15874,15664,0,0,0
"5609",8771,-0.680812678523313,1.28,0.802,0,0,12830,12620,0,0,0
"5610",8772,1.65177595448833,0.64,-1.683,0.5,0.5,645,445,0.5,0.5,0.5
"5611",8773,0.675631363221988,0.45,-1.842,0.5,0.5,469,291,0.5,0.5,0.5
"5612",8774,0.00480361683015853,0.89,-0.44,0,0,5359,5149,0,0,0
