Column1,GeneSymbol,Cutoff
6429,MAPRE1,0
2921,MAPRE2,0
6432,MAPRE3,0
10683,MAPT,0
33,MARCKS,1
10633,MARCKS,0
15459,MARCKSL1,0
18659,MARCO,0
10684,MARK1,0
5791,MARK2,0
10686,MARK3,0
14335,MARK4,0
555,MARS,0
10691,MARS,0
19466,MARS2,0
4955,MARVELD2,0
19299,MARVELD3,0
10695,MAS1,0
3494,MAS1L,0
13723,MASP1,0
2735,MASP2,0
6468,MAST1,0
6593,MAST2,0
6505,MAST3,0
9891,MAST4,0
18360,MASTL,0
10697,MAT1A,0
1475,MAT2A,0
10704,MAT2A,0
213,MAT2B,0.5
8105,MAT2B,0
10705,MATK,0
10706,MATN1,0
10707,MATN2,0
10708,MATN3,0
18737,MATN4,0
708,MATR3,0
19986,MATR3,0
6793,MAU2,0
14158,MAVS,0
10710,MAX,0
10714,MAZ,0
10715,MB,0
3388,MB21D1,0
4892,MB21D2,0
10718,MBD1,0
18871,MBD2,0
12316,MBD3,0
18547,MBD3L1,0
3840,MBD3L2,0
18870,MBD4,0
13427,MBD5,0
3336,MBD6,0
11998,MBIP,0
7234,MBLAC1,0
4948,MBLAC2,0
1492,MBNL1,0
10719,MBNL1,0
2210,MBNL2,0
13446,MBNL3,0
4979,MBOAT1,0
4038,MBOAT2,0
1697,MBOAT7,0
16699,MBOAT7,0
1950,MBP,0
10720,MBP,0
12653,MBTD1,0
18688,MBTPS1,0
11861,MBTPS2,0
10721,MC1R,0
10722,MC2R,0
10723,MC3R,0
10725,MC4R,0
10726,MC5R,0
10727,MCAM,0
8090,MCAT,0
10728,MCC,0
1199,MCCC1,0
13839,MCCC1,0
15034,MCCC2,0
10503,MCCD1,0
18230,MCEE,0
5717,MCEMP1,0
10730,MCF2,0
6702,MCF2L,0
6564,MCF2L2,0
8397,MCHR1,0
18148,MCHR2,0
10732,MCL1,0
13181,MCM10,0
10733,MCM2,0
10734,MCM3,0
18833,MCM3AP,0
10735,MCM4,0
10736,MCM5,0
10737,MCM6,0
10738,MCM7,0
18132,MCM8,0
7191,MCM9,0
17045,MCMBP,0
5052,MCMDC2,0
14032,MCOLN1,0
7226,MCOLN2,0
13091,MCOLN3,0
16844,MCPH1,0
2471,MCRS1,0
16943,MCTP1,0
13434,MCTP2,0
8597,MCTS1,0
19064,MCU,0
14985,MCUR1,0
19867,MDC1,0
10742,MDFI,0
8836,MDFIC,0
7819,MDGA1,0
5173,MDGA2,0
619,MDH1,0
10745,MDH1,0
4086,MDH1B,0
1174,MDH2,0
10746,MDH2,0
10747,MDK,0
13807,MDM1,0
10748,MDM2,0
10749,MDM4,0
6642,MDN1,0
4574,MDP1,0
10751,ME1,0
1434,ME2,0
10753,ME2,0
2824,ME3,0
10754,MEA1,0
15317,MEAF6,0
5977,MECOM,0
10755,MECP2,0
11648,MECR,0
12601,MED1,0
17985,MED10,0
10465,MED11,0
20152,MED12,0
3508,MED12L,0
20153,MED13,0
6798,MED13L,0
19452,MED14,0
12011,MED15,0
2100,MED16,0
19671,MED17,0
12652,MED18,0
6068,MED19,0
19706,MED20,0
19636,MED21,0
15843,MED22,0
19669,MED23,0
20056,MED24,0
17533,MED25,0
19672,MED26,0
19673,MED27,0
17256,MED28,0
13260,MED29,0
19028,MED30,0
11564,MED31,0
8632,MED4,0
2073,MED6,0
19674,MED7,0
3215,MED8,0
12909,MED9,0
18364,MEDAG,0
10756,MEF2A,0
10757,MEF2BNB-MEF2B,0
10758,MEF2C,0
10759,MEF2D,0
10761,MEFV,0
18119,MEGF10,0
18118,MEGF11,0
5635,MEGF6,0
5636,MEGF8,0
5637,MEGF9,0
4816,MEI1,0
15232,MEIG1,0
7194,MEIOB,0
10762,MEIS1,0
10763,MEIS2,0
13834,MEIS3,0
20032,MELK,0
11618,MEMO1,0
10769,MEN1,0
10770,MEOX1,0
10771,MEOX2,0
10772,MEP1A,0
10773,MEP1B,0
13682,MEPCE,0
13870,MEPE,0
2487,MERTK,0
14542,MESDC1,0
1466,MESDC2,0
6631,MESDC2,0
13528,MESP1,0
4586,MESP2,0
10774,MEST,0
10775,MET,0
274,METAP1,0
6622,METAP1,0
7173,METAP1D,0
1598,METAP2,0
2925,METAP2,0
16622,METRN,0
8335,METRNL,0
10776,METTL1,0
10436,METTL10,0
16386,METTL12,0
12022,METTL13,0
14318,METTL14,0
5647,METTL15,0
16660,METTL16,0
15298,METTL17,0
19380,METTL18,0
7172,METTL20,0
4853,METTL21A,0
7429,METTL21B,0
5673,METTL21C,0
16680,METTL22,0
3778,METTL23,0
17955,METTL25,0
9279,METTL2A,0
13447,METTL2B,0
13704,METTL3,0
15376,METTL4,0
8635,METTL5,0
4130,METTL6,0
489,METTL7A,0
7391,METTL7A,0
5661,METTL7B,0
16990,METTL8,0
11654,METTL9,0
19377,MEX3A,0
17962,MEX3B,0
11836,MEX3C,0
10426,MEX3D,0
10777,MFAP1,0
10778,MFAP2,0
10779,MFAP3,0
20043,MFAP3L,0
10780,MFAP4,0
17329,MFAP5,0
13861,MFF,0
10781,MFGE8,0
19414,MFHAS1,0
10782,MFI2,0
13330,MFN1,0
20116,MFN2,0
10783,MFNG,0
17697,MFRP,0
15300,MFSD1,0
2282,MFSD10,0
16711,MFSD11,0
3873,MFSD12,0
18315,MFSD2A,0
10158,MFSD2B,0
3286,MFSD3,0
4745,MFSD4,0
18399,MFSD5,0
12691,MFSD6,0
5203,MFSD6L,0
17947,MFSD7,0
7279,MFSD8,0
18275,MFSD9,0
6707,MGA,0
18889,MGAM,0
18244,MGARP,0
10784,MGAT1,0
10786,MGAT2,0
10787,MGAT3,0
3240,MGAT4A,0
3201,MGAT4B,0
7386,MGAT4C,0
4925,MGAT4D,0
10788,MGAT5,0
4620,MGAT5B,0
10431,MGC50722,0
2716,MGEA5,0
3272,MGLL,0
19427,MGME1,0
10793,MGMT,0
10794,MGP,0
6728,MGRN1,0
727,MGST1,0
10795,MGST1,0
10796,MGST2,0
10797,MGST3,0
17547,MIA,0
3521,MIA2,0
1735,MIA3,0
9870,MIA3,0
14181,MIB1,0
4463,MIB2,0
1982,MICAL1,0
15328,MICAL1,0
19854,MICAL2,0
18381,MICALCL,0
18489,MICALL1,0
16947,MICALL2,0
10802,MICB,0
2404,MICU1,0
6180,MICU2,0
8499,MICU3,0
10803,MID1,0
14457,MID1IP1,0
2972,MID2,0
18958,MIDN,0
12483,MIEF1,0
3821,MIEF2,0
18035,MIEN1,0
14306,MIER1,0
12525,MIER2,0
5346,MIER3,0
954,MIF,0
14099,MIF4GD,0
14702,MIIP,0
8311,MILR1,0
18300,MINA,0
11450,MINK1,0
10917,MINOS1,0
19784,MINPP1,0
12479,MIOS,0
13259,MIOX,0
10805,MIP,0
10806,MIPEP,0
4561,MIPOL1,0
18403,MIR22HG,0
10153,MIR99AHG,0
16619,MIS12,0
12379,MIS18A,0
13130,MIS18BP1,0
3876,MISP,0
4034,MITD1,0
10807,MITF,0
17811,MIXL1,0
10809,MKI67,0
17556,MKKS,0
14228,MKL1,0
14151,MKL2,0
10810,MKLN1,0
18564,MKNK1,0
8545,MKNK2,0
6971,MKRN1,0
6972,MKRN2,0
16480,MKRN3,0
12749,MKS1,0
8205,MKX,0
6601,MLANA,0
6653,MLC1,0
1609,MLEC,0
19966,MLEC,0
10812,MLF1,0
17345,MLF2,0
10813,MLH1,0
7905,MLH3,0
19057,MLIP,0
5689,MLKL,0
10819,MLLT1,0
17248,MLLT10,0
2905,MLLT11,0
10823,MLLT3,0
10824,MLLT4,0
15534,MLLT4-AS1,0
10825,MLLT6,0
10816,MLN,0
8508,MLNR,0
16672,MLPH,0
15112,MLST8,0
15937,MLX,0
6389,MLXIP,0
11631,MLXIPL,0
6823,MLYCD,0
5338,MMAA,0
9125,MMAB,0
7513,MMACHC,0
8029,MMADHC,0
6907,MMD,0
6237,MMD2,0
10829,MME,0
16743,MMEL1,0
19529,MMGT1,0
10830,MMP1,0
10839,MMP10,0
10841,MMP11,0
216,MMP12,0.5
10842,MMP12,0
10843,MMP13,0
10844,MMP14,0
10845,MMP15,0
10846,MMP16,0
10847,MMP17,0
10848,MMP19,0
10831,MMP2,0
19493,MMP20,0
3586,MMP21,0
18436,MMP23B,0
2843,MMP24,0
15176,MMP25,0
13731,MMP26,0
15023,MMP27,0
16703,MMP28,0
10832,MMP3,0
10833,MMP7,0
10834,MMP8,0
10838,MMP9,0
6425,MMRN1,0
16976,MMRN2,0
1888,MMS19,0
15101,MMS19,0
7157,MMS22L,0
10851,MN1,0
10852,MNAT1,0
17873,MND1,0
1122,MNDA,0
10853,MNDA,0
13139,MNS1,0
10854,MNT,0
8985,MNX1,0
15054,MOAP1,0
13044,MOB1A,0
159,MOB1B,0.5
19417,MOB1B,0
17434,MOB2,0
3872,MOB3A,0
16981,MOB3B,0
4753,MOB3C,0
7394,MOB4,0
10855,MOBP,0
12867,MOCOS,0
10856,MOCS1,0
10857,MOCS2,0
8059,MOCS3,0
10859,MOG,0
3475,MOGAT1,0
17188,MOGAT2,0
9515,MOGAT3,0
1027,MOGS,0
16581,MOGS,0
14498,MOK,0
18052,MON1A,0
6391,MON1B,0
6515,MON2,0
7972,MORC1,0
6393,MORC2,0
6890,MORC3,0
16894,MORC4,0
2879,MORF4,0
2878,MORF4L1,0
19852,MORF4L2,0
17057,MORN1,0
8248,MORN3,0
3584,MORN4,0
7210,MORN5,0
10860,MOS,0
13662,MOSPD1,0
171,MOSPD2,0.5
5096,MOSPD2,0
10861,MOV10,0
12467,MOV10L1,0
7534,MOXD1,0
1288,MP68,0
12061,MPC1,0
7413,MPC2,0
691,MPDU1,0
19750,MPDU1,0
18733,MPDZ,0
6114,MPEG1,0
2251,MPHOSPH10,0
2254,MPHOSPH6,0
12618,MPHOSPH8,0
2250,MPHOSPH9,0
403,MPI,0
10864,MPI,0
10865,MPL,0
4266,MPLKIP,0
18382,MPND,0
2020,MPO,0
10866,MPO,0
10867,MPP1,0
10868,MPP2,0
10869,MPP3,0
14463,MPP4,0
15186,MPP5,0
12072,MPP6,0
4479,MPP7,0
15493,MPPE1,0
16442,MPPED1,0
16341,MPPED2,0
6612,MPRIP,0
1875,MPST,0
10870,MPST,0
629,MPV17,0
10871,MPV17,0
7215,MPV17L,0
18263,MPV17L2,0
10872,MPZ,0
18982,MPZL1,0
2259,MPZL2,0
5650,MPZL3,0
9005,MR1,0
13675,MRAP,0
3171,MRAP2,0
6337,MRAS,0
10,MRC1,1
10873,MRC1,0
20092,MRC2,0
10874,MRE11A,0
13343,MREG,0
19561,MRFAP1,0
3380,MRFAP1L1,0
13067,MRGBP,0
3495,MRGPRD,0
3497,MRGPRE,0
10038,MRGPRG,0
7464,MRGPRX1,0
3530,MRGPRX2,0
3531,MRGPRX3,0
3532,MRGPRX4,0
2047,MRI1,0
17984,MRI1,0
17067,MRM1,0
17806,MRO,0
4175,MROH2B,0
10210,MROH5,0
9864,MROH7,0
4406,MROH8,0
17170,MROH9,0
15428,MRPL1,0
3811,MRPL10,0
15426,MRPL11,0
14780,MRPL12,0
8607,MRPL13,0
2048,MRPL14,0
15399,MRPL14,0
8641,MRPL15,0
12787,MRPL16,0
14950,MRPL17,0
8630,MRPL18,0
20003,MRPL19,0
11615,MRPL2,0
12878,MRPL20,0
6102,MRPL21,0
8646,MRPL22,0
14759,MRPL23,0
16802,MRPL24,0
11778,MRPL27,0
2591,MRPL28,0
3131,MRPL3,0
11777,MRPL30,0
15421,MRPL32,0
19776,MRPL33,0
15420,MRPL34,0
11833,MRPL35,0
15418,MRPL36,0
11769,MRPL37,0
15417,MRPL38,0
12400,MRPL39,0
11619,MRPL4,0
516,MRPL40,0
15416,MRPL40,0
15415,MRPL41,0
8590,MRPL42,0
18152,MRPL43,0
15450,MRPL44,0
18048,MRPL45,0
7800,MRPL46,0
13978,MRPL47,0
12046,MRPL48,0
579,MRPL49,0
16309,MRPL49,0
12527,MRPL50,0
11773,MRPL51,0
3704,MRPL52,0
3498,MRPL53,0
3499,MRPL54,0
3975,MRPL55,0
16605,MRPL57,0
15427,MRPL9,0
12982,MRPS10,0
737,MRPS11,0
15410,MRPS11,0
14781,MRPS12,0
14983,MRPS14,0
15409,MRPS15,0
11581,MRPS16,0
11873,MRPS17,0
12978,MRPS18A,0
8587,MRPS18B,0
11583,MRPS18C,0
11662,MRPS2,0
12471,MRPS21,0
13859,MRPS22,0
12051,MRPS23,0
15407,MRPS24,0
15219,MRPS25,0
15405,MRPS26,0
6567,MRPS27,0
8572,MRPS28,0
2835,MRPS30,0
2295,MRPS31,0
12053,MRPS33,0
15627,MRPS34,0
14675,MRPS35,0
19363,MRPS36,0
15413,MRPS5,0
15412,MRPS6,0
11627,MRPS7,0
15411,MRPS9,0
666,MRRF,0
19390,MRRF,0
14083,MRS2,0
11693,MRTO4,0
2385,MRVI1,0
19485,MS4A1,0
9381,MS4A10,0
11428,MS4A13,0
18226,MS4A14,0
6121,MS4A15,0
6151,MS4A2,0
19505,MS4A3,0
11849,MS4A4A,0
15119,MS4A5,0
15118,MS4A6A,0
7064,MS4A6E,0
14421,MS4A7,0
17737,MS4A8,0
9491,MSANTD1,0
16874,MSANTD2,0
19187,MSANTD3,0
18096,MSANTD4,0
19395,MSC,0
10985,MSH2,0
10986,MSH3,0
10987,MSH4,0
10988,MSH5,0
8712,MSH6,0
10990,MSI1,0
3781,MSI2,0
12977,MSL2,0
2887,MSL3,0
2286,MSLN,0
10535,MSLNL,0
11000,MSMB,0
14879,MSMO1,0
15915,MSMP,0
1847,MSN,0
11001,MSN,0
11002,MSR1,0
11003,MSRA,0
12105,MSRB1,0
6431,MSRB2,0
7163,MSRB3,0
3572,MSS51,0
11004,MST1,0
11005,MST1R,0
241,MST4,0.5
7803,MSTN,0
12966,MSTO1,0
11006,MSX1,0
11007,MSX2,0
277,MT-ATP6,0
1803,MT-CO2,0
11010,MT1A,0
11011,MT1B,0
11012,MT1E,0
11013,MT1F,0
11014,MT1G,0
11015,MT1H,0
15249,MT1HL1,0
11016,MT1M,0
11017,MT1X,0
55,MT2A,1
11018,MT2A,0
11019,MT3,0
18161,MT4,0
19160,MTA1,0
164,MTA2,0.5
19353,MTA2,0
14156,MTA3,0
596,MTAP,0
11020,MTAP,0
7933,MTBP,0
7039,MTCH1,0
844,MTCH2,0
7040,MTCH2,0
6695,MTCL1,0
11021,MTCP1,0
365,MTDH,0
19345,MTDH,0
16948,MTERF1,0
17250,MTERF2,0
11562,MTERF3,0
4093,MTERF4,0
11022,MTF1,0
6344,MTF2,0
3730,MTFMT,0
11980,MTFP1,0
19861,MTFR1,0
13663,MTFR1L,0
3225,MTFR2,0
19350,MTG1,0
7634,MTG2,0
510,MTHFD1,0
11024,MTHFD1,0
7436,MTHFD1L,0
234,MTHFD2,0.5
2771,MTHFD2,0
10930,MTHFD2L,0
11025,MTHFR,0
2605,MTHFS,0
15326,MTHFSD,0
11026,MTIF2,0
6044,MTIF3,0
19845,MTL5,0
11027,MTM1,0
18732,MTMR1,0
12739,MTMR10,0
2853,MTMR11,0
12539,MTMR12,0
1160,MTMR14,0
15206,MTMR14,0
18843,MTMR2,0
18842,MTMR3,0
19157,MTMR4,0
879,MTMR6,0
19153,MTMR6,0
19155,MTMR7,0
13279,MTMR8,0
15639,MTMR9,0
11029,MTNR1A,0
11030,MTNR1B,0
7373,MTO1,0
7102,MTOR,0
12960,MTPAP,0
598,MTPN,0
4260,MTPN,0
11032,MTR,0
19829,MTRF1,0
12515,MTRF1L,0
11033,MTRR,0
19992,MTSS1,0
19347,MTSS1L,0
11031,MTTP,0
6244,MTURN,0
14161,MTUS1,0
6718,MTUS2,0
11034,MTX1,0
2662,MTX2,0
9501,MTX3,0
11035,MUC1,0
13759,MUC13,0
4500,MUC15,0
19612,MUC16,0
4375,MUC17,0
11036,MUC2,0
5788,MUC20,0
10383,MUC21,0
11037,MUC4,0
11038,MUC7,0
3565,MUCL1,0
16804,MUL1,0
18368,MUM1,0
4338,MUM1L1,0
9528,MURC,0
17203,MUS81,0
11040,MUSK,0
10176,MUSTN1,0
11041,MUT,0
11042,MUTYH,0
19524,MVB12A,0
18916,MVB12B,0
997,MVD,0
11043,MVD,0
11044,MVK,0
1906,MVP,0
20146,MVP,0
37,MX1,1
11045,MX1,0
35,MX2,1
11047,MX2,0
10635,MXD1,0
17664,MXD3,0
2622,MXD4,0
11048,MXI1,0
7416,MXRA5,0
10881,MXRA7,0
12565,MXRA8,0
19261,MYADM,0
11049,MYB,0
2536,MYBBP1A,0
11050,MYBL1,0
11052,MYBL2,0
11051,MYBPC1,0
11053,MYBPC2,0
11054,MYBPC3,0
11055,MYBPH,0
9441,MYBPHL,0
11056,MYC,0
1373,MYCBP,0
7718,MYCBP,0
6542,MYCBP2,0
17891,MYCBPAP,0
11057,MYCL,0
11058,MYCN,0
17193,MYCT1,0
306,MYD88,0
11059,MYD88,0
11506,MYEF2,0
7793,MYEOV,0
4829,MYEOV2,0
11061,MYF5,0
11062,MYF6,0
11063,MYH1,0
11072,MYH10,0
11073,MYH11,0
18702,MYH13,0
16953,MYH14,0
11065,MYH2,0
11066,MYH3,0
11067,MYH4,0
11068,MYH6,0
11069,MYH7,0
14260,MYH7B,0
11070,MYH8,0
1625,MYH9,0
11071,MYH9,0
11075,MYL1,0
19532,MYL10,0
1890,MYL12A,0
2640,MYL12A,0
2423,MYL12B,0
11076,MYL2,0
11077,MYL3,0
11078,MYL4,0
11079,MYL5,0
891,MYL6,0
11080,MYL6,0
4382,MYL6B,0
14439,MYL7,0
2429,MYL9,0
8667,MYLIP,0
11081,MYLK,0
18486,MYLK2,0
19289,MYLK3,0
9337,MYLK4,0
8776,MYLPF,0
13525,MYNN,0
11093,MYO10,0
11705,MYO15A,0
6502,MYO16,0
1221,MYO18A,0
10430,MYO18A,0
18238,MYO18B,0
17195,MYO19,0
11082,MYO1A,0
10983,MYO1B,0
1989,MYO1C,0
11083,MYO1C,0
11084,MYO1D,0
1360,MYO1E,0
11085,MYO1E,0
1318,MYO1F,0
11028,MYO1F,0
256,MYO1G,0.5
15011,MYO1G,0
12353,MYO3A,0
4384,MYO3B,0
945,MYO5A,0
11086,MYO5A,0
11087,MYO5B,0
13552,MYO5C,0
11088,MYO6,0
11089,MYO7A,0
11090,MYO7B,0
11091,MYO9A,0
339,MYO9B,0
11092,MYO9B,0
11094,MYOC,0
19566,MYOCD,0
11095,MYOD1,0
1247,MYOF,0
7766,MYOF,0
11096,MYOG,0
18703,MYOM1,0
19272,MYOM2,0
3930,MYOM3,0
19724,MYOT,0
14459,MYOZ1,0
12130,MYOZ2,0
19317,MYOZ3,0
18208,MYPN,0
9290,MYPOP,0
16348,MYRF,0
5663,MYRFL,0
7462,MYRIP,0
11100,MYT1,0
6514,MYT1L,0
11757,MZB1,0
16452,MZF1,0
10898,MZT1,0
15543,MZT2A,0
17152,MZT2B,0
19892,N4BP1,0
13380,N4BP2,0
19078,N4BP2L1,0
2469,N4BP2L2,0
6592,N4BP3,0
8657,N6AMT1,0
6178,N6AMT2,0
17584,NAA10,0
18266,NAA11,0
1744,NAA15,0
17183,NAA15,0
16816,NAA16,0
11671,NAA20,0
17132,NAA25,0
3712,NAA30,0
1366,NAA38,0
18053,NAA38,0
16991,NAA40,0
612,NAA50,0
17218,NAA50,0
17055,NAA60,0
421,NAAA,0
7986,NAAA,0
2075,NAALAD2,0
2078,NAALADL1,0
7203,NAALADL2,0
11101,NAB1,0
11102,NAB2,0
15374,NABP1,0
16642,NABP2,0
635,NACA,0
11103,NACA,0
9415,NACA2,0
3213,NACC1,0
4300,NACC2,0
15482,NADK,0
4178,NADK2,0
13000,NADSYN1,0
18829,NAE1,0
19382,NAF1,0
637,NAGA,0
11104,NAGA,0
1571,NAGK,0
13253,NAGK,0
11105,NAGLU,0
11708,NAGPA,0
5205,NAGS,0
5873,NAIF1,0
655,NAIP,0
11108,NAIP,0
7458,NALCN,0
51,NAMPT,1
2194,NAMPT,0
17068,NANOG,0
9372,NANOS1,0
9291,NANOS2,0
4433,NANP,0
974,NANS,0
12405,NANS,0
716,NAP1L1,0
11109,NAP1L1,0
11110,NAP1L2,0
11111,NAP1L3,0
11112,NAP1L4,0
1165,NAP1L4b,0
7824,NAP1L5,0
1926,NAPA,0
18731,NAPA,0
14968,NAPB,0
6252,NAPEPLD,0
127,NAPG,0.5
18730,NAPG,0
19487,NAPRT,0
19705,NAPSA,0
7760,NARF,0
15214,NARFL,0
674,NARS,0
11113,NARS,0
16913,NARS2,0
11114,NASP,0
18955,NAT1,0
13037,NAT10,0
13958,NAT14,0
9898,NAT16,0
2069,NAT2,0
7052,NAT6,0
19000,NAT8,0
11934,NAT8B,0
9328,NAT8L,0
7626,NAT9,0
7269,NATD1,0
18904,NAV1,0
18905,NAV2,0
18903,NAV3,0
7875,NBEA,0
11117,NBL1,0
11119,NBN,0
13334,NBPF1,0
5745,NBPF11,0
7384,NBPF14,0
8384,NBPF15,0
17971,NBPF3,0
9448,NBPF7,0
10480,NBPF9,0
10625,NBR1,0
17856,NCALD,0
11120,NCAM1,0
11121,NCAM2,0
4604,NCAN,0
20107,NCAPD2,0
6742,NCAPD3,0
15078,NCAPG,0
12738,NCAPG2,0
6805,NCAPH,0
8740,NCAPH2,0
731,NCBP1,0
11122,NCBP1,0
6426,NCBP2,0
9420,NCCRP1,0
6604,NCDN,0
426,NCEH1,0
14196,NCEH1,0
15529,NCF1,0
76,NCF1B,1
178,NCF2,0.5
11123,NCF2,0
1019,NCF4,0
11124,NCF4,0
11125,NCK1,0
18087,NCK2,0
2765,NCKAP1,0
853,NCKAP1L,0
8928,NCKAP1L,0
9461,NCKAP5,0
11964,NCKIPSD,0
1787,NCL,0
11126,NCL,0
402,NCLN,0
13843,NCLN,0
10475,NCMAP,0
18624,NCOA1,0
2525,NCOA2,0
17559,NCOA3,0
17259,NCOA4,0
14321,NCOA5,0
6524,NCOA6,0
4222,NCOA7,0
19825,NCOR1,0
19826,NCOR2,0
19668,NCR1,0
19667,NCR2,0
7450,NCR3,0
6819,NCS1,0
109,NCSTN,0.5
6795,NCSTN,0
13362,NDC1,0
2436,NDC80,0
12672,NDE1,0
17454,NDEL1,0
17332,NDFIP1,0
12571,NDFIP2,0
11127,NDN,0
16824,NDNF,0
13653,NDNL2,0
7983,NDOR1,0
11128,NDP,0
1816,NDRG1,0
2428,NDRG1,0
1779,NDRG2,0
14111,NDRG2,0
14110,NDRG3,0
15429,NDRG4,0
9181,NDST1,0
18435,NDST2,0
19540,NDST3,0
15251,NDST4,0
11129,NDUFA1,0
193,NDUFA10,0.5
11139,NDUFA10,0
3875,NDUFA11,0
13563,NDUFA12,0
269,NDUFA13,0
11625,NDUFA13,0
11130,NDUFA2,0
5,NDUFA4,1
11131,NDUFA4,0
13819,NDUFA4L2,0
593,NDUFA5,0
11132,NDUFA5,0
11134,NDUFA6,0
11135,NDUFA7,0
1436,NDUFA8,0
11136,NDUFA8,0
1261,NDUFA9,0
11138,NDUFA9,0
11140,NDUFAB1,0
11649,NDUFAF1,0
19310,NDUFAF2,0
7447,NDUFAF3,0
8631,NDUFAF4,0
16693,NDUFAF5,0
4282,NDUFAF6,0
13203,NDUFAF7,0
11141,NDUFB1,0
493,NDUFB10,0
11151,NDUFB10,0
292,NDUFB11,0
12532,NDUFB11,0
11142,NDUFB2,0
267,NDUFB3,0
11143,NDUFB3,0
11145,NDUFB4,0
11146,NDUFB5,0
11147,NDUFB6,0
11148,NDUFB7,0
11149,NDUFB8,0
11150,NDUFB9,0
11152,NDUFC1,0
11153,NDUFC2,0
1795,NDUFS1,0
11154,NDUFS1,0
1651,NDUFS2,0
11156,NDUFS2,0
520,NDUFS3,0
11157,NDUFS3,0
11159,NDUFS4,0
11160,NDUFS5,0
11161,NDUFS6,0
9819,NDUFS7,0
1899,NDUFS8,0
11162,NDUFS8,0
658,NDUFV1,0
11158,NDUFV1,0
477,NDUFV2,0
11163,NDUFV2,0
11165,NDUFV3,0
11137,NEB,0
2551,NEBL,0
15086,NECAB1,0
12543,NECAB2,0
14990,NECAB3,0
7516,NECAP1,0
1105,NECAP2,0
13363,NECAP2,0
3672,NEDD1,0
11167,NEDD4,0
6756,NEDD4L,0
11170,NEDD8,0
395,NEDD8-MDP1,0
11171,NEDD9,0
11182,NEFH,0
11184,NEFL,0
11173,NEFM,0
7314,NEGR1,0
16855,NEIL1,0
7131,NEIL2,0
13056,NEIL3,0
11186,NEK1,0
4904,NEK10,0
17016,NEK11,0
11187,NEK2,0
11188,NEK3,0
15810,NEK4,0
9395,NEK5,0
2762,NEK6,0
4393,NEK7,0
8319,NEK8,0
19281,NEK9,0
16361,NELFA,0
7452,NELFB,0
11950,NELFCD,0
16754,NELFE,0
11183,NELL1,0
11189,NELL2,0
19229,NEMF,0
8807,NENF,0
11190,NEO1,0
2746,NES,0
2329,NET1,0
17520,NETO1,0
17519,NETO2,0
11191,NEU1,0
11192,NEU2,0
2794,NEU3,0
4045,NEU4,0
19230,NEURL1,0
4429,NEURL2,0
19483,NEURL3,0
18116,NEURL4,0
11194,NEUROD1,0
11195,NEUROD2,0
14395,NEUROD4,0
15001,NEUROD6,0
11196,NEUROG1,0
15000,NEUROG2,0
11491,NEUROG3,0
19254,NEXN,0
11197,NF1,0
11199,NF2,0
4818,NFAM1,0
6573,NFASC,0
2717,NFAT5,0
11200,NFATC1,0
11201,NFATC2,0
18334,NFATC2IP,0
11203,NFATC3,0
11204,NFATC4,0
11205,NFE2,0
11206,NFE2L1,0
11208,NFE2L2,0
19818,NFE2L3,0
14397,NFE4,0
11202,NFIA,0
11209,NFIB,0
11210,NFIC,0
11211,NFIL3,0
11212,NFIX,0
87,NFKB1,1
11214,NFKB1,0
36,NFKB2,1
11215,NFKB2,0
11216,NFKBIA,0
11217,NFKBIB,0
18276,NFKBID,0
11218,NFKBIE,0
11219,NFKBIL1,0
15154,NFKBIZ,0
11221,NFRKB,0
19062,NFS1,0
8027,NFU1,0
11222,NFX1,0
1333,NFXL1,0
4920,NFXL1,0
11225,NFYA,0
11226,NFYB,0
11227,NFYC,0
14394,NGB,0
7521,NGDN,0
7345,NGEF,0
11228,NGF,0
11229,NGFR,0
7899,NGFRAP1,0
13419,NGLY1,0
11847,NGRN,0
17002,NHEJ1,0
11230,NHLH1,0
11231,NHLH2,0
9955,NHLRC1,0
10084,NHLRC3,0
8297,NHLRC4,0
13312,NHP2,0
526,NHP2L1,0
11232,NHP2L1,0
11234,NHS,0
236,NHSL1,0.5
9357,NHSL2,0
18014,NICN1,0
11235,NID1,0
6326,NID2,0
14679,NIF3L1,0
18080,NIFK,0
5356,NIM1K,0
11729,NIN,0
11236,NINJ1,0
11237,NINJ2,0
6466,NINL,0
11885,NIP7,0
3739,NIPA1,0
17477,NIPA2,0
4921,NIPAL1,0
16979,NIPAL2,0
14024,NIPAL3,0
7387,NIPBL,0
18434,NIPSNAP1,0
1710,NIPSNAP3A,0
7486,NIPSNAP3A,0
13146,NIPSNAP3B,0
3105,NISCH,0
11238,NIT1,0
773,NIT2,0
13869,NIT2,0
16787,NKAIN1,0
4983,NKAIN2,0
8506,NKAIN3,0
3986,NKAIN4,0
16793,NKAP,0
6272,NKAPL,0
18498,NKD1,0
18499,NKD2,0
11239,NKG7,0
8416,NKIRAS1,0
8415,NKIRAS2,0
8354,NKPD1,0
13548,NKRF,0
11241,NKTR,0
16029,NKX2-1,0
11242,NKX2-2,0
5120,NKX2-3,0
4715,NKX2-5,0
7685,NKX2-8,0
11243,NKX3-1,0
14371,NKX3-2,0
11244,NKX6-1,0
5054,NKX6-3,0
12486,NLE1,0
6383,NLGN1,0
14198,NLGN2,0
12447,NLGN3,0
14155,NLGN4X,0
6349,NLGN4Y,0
12086,NLK,0
