"GeneSymbol","EntrezID","log2FC","pvalue","Cutoff","ConfidenceCategory","KEGG.1","KEGG.class.iteration1","Network.1","Network.class.iteration1","KEGG.2","KEGG.class.iteration2","Network.2","Network.class.iteration2","KEGG.3","KEGG.class.iteration3","Network.3","Network.class.iteration3","KEGG.4","KEGG.class.iteration4","Network.4","Network.class.iteration4","Pathway"
"Wdr82",77305,-0.082791762,0.391138014,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0","No","0","No","0",NA
"Wdr83",67836,-0.214544821,0.23493297,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"Wdr83os",414077,0.369043648,0.050674472,0.5,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"Wdr89",72338,-0.960060806,0.00370052,1,"HighConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf",NA
"Wdr90",106618,-1.229657611,3.36e-07,1,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"Wdr91",101240,-0.962125075,0.002528195,1,"HighConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf",NA
"Wdr92",103784,-0.817936556,2.48e-06,1,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"Wdr93",626359,0.819983704,0.674992624,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"Wdsub1",72137,-0.10237069,0.654724501,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"Wdtc1",230796,-0.617799199,8.17e-06,1,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"Wdyhv1",76773,-0.402397259,0.071220894,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"Wee1",22390,0.059677889,0.874349688,0,"LowConf","Yes","0","No","0","Yes","0","No","0","Yes","0","No","0","Yes","0","No","0",NA
"Wfdc15a",68221,2.192089887,0.718015488,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"Wfdc17",100034251,1.681734706,4.19e-05,1,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"Wfdc18",14038,1.448072757,0.256207372,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"Wfdc21",66107,1.334111361,0.100787343,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"Wfikkn1",215001,-0.925746278,0.378054017,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"Wfikkn2",278507,-2.106729908,0.165869727,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"Wfs1",22393,-0.414977261,0.261722391,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0","No","0","No","0",NA
"Whamm",434204,2.399594887,1.56e-28,1,"LowConf","No","0","No","0","Yes","0","No","0","Yes","0","No","0","Yes","0","No","0",NA
"Whrn",73750,-0.379683333,0.737022742,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"Whsc1",107823,-0.256908684,0.198185941,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0","No","0","No","0",NA
"Whsc1l1",234135,1.988796731,2.75e-40,1,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0","No","0","No","0",NA
"Wipf1",215280,0.069070745,0.630175345,0,"LowConf","Yes","0","No","0","Yes","0","No","0","Yes","0","No","0","Yes","0","No","0",NA
"Wipf2",68524,0.206049797,0.313033165,0,"LowConf","Yes","0","No","0","Yes","0","No","0","Yes","0","No","0","Yes","0","No","0",NA
"Wipi1",52639,-0.893766674,0.026281863,0.5,"MedConf","Yes","HighConf","No","HighConf","Yes","HighConf","No","HighConf","Yes","HighConf","No","HighConf","Yes","HighConf","No","HighConf","Autophagy - animal, Autophagy - other"
"Wipi2",74781,-0.68861709,3.23e-06,1,"LowConf","Yes","0","No","0","Yes","0","No","0","Yes","0","No","0","Yes","0","No","0",NA
"Wiz",22404,-0.006672559,0.971708017,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"Wls",68151,-0.043110392,0.811354993,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"Wnk1",232341,0.231426692,0.264617597,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"Wnk2",75607,-0.226314626,0.851809537,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"Wnk4",69847,-1.35041021,0.709462513,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"Wnt1",22408,1.209209156,0.752488022,0,"LowConf","No","0","No","0","Yes","0","No","0","Yes","0","No","0","Yes","0","No","0",NA
"Wnt10a",22409,3.572852855,0.312005841,0,"LowConf","No","0","No","0","Yes","0","No","0","Yes","0","No","0","Yes","0","No","0",NA
"Wnt10b",22410,-1.723032773,0.073819499,0,"LowConf","No","0","No","0","Yes","0","No","0","Yes","0","No","0","Yes","0","No","0",NA
"Wnt11",22411,-4.096264783,0.393176194,0,"LowConf","No","0","No","0","Yes","0","No","0","Yes","0","No","0","Yes","0","No","0",NA
"Wnt2b",22414,1.071909144,0.626016793,0,"LowConf","No","0","No","0","Yes","0","No","0","Yes","0","No","0","Yes","0","No","0",NA
"Wnt5b",22419,-3.439840714,0.430402118,0,"LowConf","No","0","No","0","Yes","0","No","0","Yes","0","No","0","Yes","0","No","0",NA
"Wnt6",22420,-1.045636087,0.133342825,0,"LowConf","No","0","No","0","Yes","0","No","0","Yes","0","No","0","Yes","0","No","0",NA
"Wnt9a",216795,-0.207273034,0.854650637,0,"LowConf","No","0","No","0","Yes","0","No","0","Yes","0","No","0","Yes","0","No","0",NA
"Wnt9b",22412,-6.832913486,0.360029833,0,"LowConf","No","0","No","0","Yes","0","No","0","Yes","0","No","0","Yes","0","No","0",NA
"Wrap53",216853,0.009387871,0.964436956,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"Wrb",71446,-1.244848409,0.00060278,1,"HighConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf",NA
"Wrn",22427,0.590651868,0.000493079,1,"HighConf","Missing","MedConf","Yes","HighConf","Missing","MedConf","Yes","HighConf","Missing","MedConf","Yes","HighConf","Missing","MedConf","Yes","HighConf",NA
"Wrnip1",78903,-0.68347309,0.001156667,1,"HighConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf",NA
"Wsb1",78889,0.123159661,0.231197163,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"Wsb2",59043,0.489693046,0.000418902,1,"HighConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf",NA
"Wscd2",320916,-0.320680153,0.940831566,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"Wtap",60532,0.42627543,0.000465576,1,"HighConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf",NA
"Wtip",101543,-1.087020104,0.00190971,1,"HighConf","No","MedConf","No","MedConf","No","MedConf","No","MedConf","No","MedConf","No","MedConf","No","MedConf","No","MedConf",NA
"Wwc1",211652,0.277985854,0.739799647,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0","No","0","No","0",NA
"Wwc2",52357,-0.740993582,0.000451551,1,"HighConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf",NA
"Wwox",80707,0.268711393,0.339781517,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"Wwp1",107568,-0.596181501,0.093397263,0,"LowConf","Yes","0","No","0","Yes","0","No","0","Yes","0","No","0","Yes","0","No","0",NA
"Wwp2",66894,0.081242495,0.522519553,0,"LowConf","Yes","0","No","0","Yes","0","No","0","Yes","0","No","0","Yes","0","No","0",NA
"Wwtr1",97064,-6.848628079,0.092762055,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0","No","0","No","0",NA
"Xab2",67439,-0.136180795,0.524919148,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0","No","0","No","0",NA
"Xaf1",327959,2.734974633,7.85e-40,1,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"Xbp1",22433,0.672226784,0.000107084,1,"HighConf","No","MedConf","Yes","HighConf","No","MedConf","Yes","HighConf","No","MedConf","Yes","HighConf","No","MedConf","Yes","HighConf",NA
"Xcl1",16963,1.488898561,0.67695392,0,"LowConf","No","0","No","0","Yes","0","No","0","Yes","0","No","0","Yes","0","No","0",NA
"Xcr1",23832,0.985367047,0.669216865,0,"LowConf","No","0","No","0","Yes","0","No","0","Yes","0","No","0","Yes","0","No","0",NA
"Xdh",22436,1.59724562,2.35e-09,1,"LowConf","No","0","No","0","Yes","0","No","0","Yes","0","No","0","Yes","0","No","0",NA
"Xiap",11798,0.575237568,0.000124603,1,"HighConf","Yes","HighConf","No","HighConf","Yes","HighConf","No","HighConf","Yes","HighConf","No","HighConf","Yes","HighConf","No","HighConf","Apoptosis, NOD-like receptor signaling pathway, Ubiquitin mediated proteolysis, Focal adhesion"
"Xirp1",22437,-2.119218973,0.07696597,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"Xist",213742,-0.016336558,0.927668349,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"Xk",22439,-1.166921353,0.000639611,1,"HighConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf",NA
"Xkr5",319581,-0.587466917,0.309468724,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"Xkr6",219149,-2.365949606,0.545005214,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"Xkr8",381560,2.336884234,6.4e-17,1,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"Xkr9",381246,-1.354013736,0.594910311,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"Xkrx",331524,-0.377340319,0.716085774,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"Xlr",22441,0.130213598,0.883792464,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"Xlr3a",22445,-2.133493956,0.594065708,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"Xlr3b",574437,-1.323918084,0.691192408,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"Xlr4a",434794,0.032478508,0.954986146,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"Xlr4b",27083,-0.437538932,0.363198392,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"Xlr4c",72891,-1.04005572,0.390826697,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"Xndc1",102443350,-1.276338652,0.006770141,1,"HighConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf",NA
"Xpa",22590,-0.214923442,0.515563636,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0","No","0","No","0",NA
"Xpc",22591,-1.239716094,3.82e-07,1,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0","No","0","No","0",NA
"Xpnpep1",170750,0.015593147,0.873941939,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"Xpnpep2",170745,-5.49356261,0.419197156,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0","No","0","No","0",NA
"Xpnpep3",321003,-0.341024028,0.2210596,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"Xpo1",103573,0.236865342,0.304422076,0,"LowConf","Yes","0","No","0","Yes","0","No","0","Yes","0","No","0","Yes","0","No","0",NA
"Xpo4",57258,-0.169653573,0.606689826,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"Xpo5",72322,-0.561171711,0.017302559,0.5,"MedConf","No","MedConf","No","MedConf","No","MedConf","No","MedConf","No","MedConf","No","MedConf","No","MedConf","No","MedConf",NA
"Xpo6",74204,0.576928643,1.68e-05,1,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"Xpo7",65246,-0.720469531,1.99e-06,1,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"Xpot",73192,-0.157419204,0.092738921,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0","No","0","No","0",NA
"Xpr1",19775,-0.400090713,0.005019829,1,"HighConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf",NA
"Xrcc1",22594,-0.4671261,0.000203912,1,"HighConf","No","MedConf","No","MedConf","No","MedConf","Yes","HighConf","No","MedConf","Yes","HighConf","No","MedConf","Yes","HighConf",NA
"Xrcc2",57434,-1.264989232,1.4e-06,1,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0","No","0","No","0",NA
"Xrcc3",74335,-1.067276907,0.001718449,1,"HighConf","No","MedConf","No","MedConf","No","MedConf","No","MedConf","No","MedConf","No","MedConf","No","MedConf","No","MedConf",NA
"Xrcc4",108138,0.429035012,0.035385795,0.5,"MedConf","No","MedConf","No","MedConf","No","MedConf","No","MedConf","No","MedConf","No","MedConf","No","MedConf","No","MedConf",NA
"Xrcc5",22596,0.366204331,0.406747108,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0","No","0","No","0",NA
"Xrcc6",14375,-0.317291634,0.131985959,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0","No","0","No","0",NA
"Xrcc6bp1",68876,-1.158872565,0.001343608,1,"HighConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf",NA
"Xrn1",24127,1.750936908,4.85e-14,1,"LowConf","Yes","0","No","0","Yes","0","No","0","Yes","0","No","0","Yes","0","No","0",NA
"Xrn2",24128,1.27781926,1.36e-35,1,"LowConf","Yes","0","No","0","Yes","0","No","0","Yes","0","No","0","Yes","0","No","0",NA
"Xrra1",446101,0.003930496,0.996586667,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"Xxylt1",268880,-0.29510395,0.087290626,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"Xylb",102448,-0.427896474,0.474693415,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0","No","0","No","0",NA
"Xylt1",233781,-1.30207372,4.46e-05,1,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0","No","0","No","0",NA
"Xylt2",217119,-0.044394478,0.869746174,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0","No","0","No","0",NA
"Yae1d1",67008,-0.840085275,0.006005444,1,"HighConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf",NA
"Yaf2",67057,-0.688773106,0.007085012,1,"HighConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf",NA
"Yap1",22601,-3.655552926,0.607893973,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0","No","0","No","0",NA
"Yars",107271,-0.14356326,0.409842449,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0","No","0","No","0",NA
"Yars2",70120,-0.457062842,0.039470218,0.5,"MedConf","No","MedConf","No","MedConf","No","MedConf","No","MedConf","No","MedConf","No","MedConf","No","MedConf","No","MedConf",NA
"Ybey",216119,-0.299850204,0.294403854,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"Ybx1",22608,0.154355046,0.324827632,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"Ybx2",53422,-9.384403172,0.188494928,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"Ybx3",56449,0.345917294,0.050204536,0.5,"LowConf","No","0","No","0","Yes","0","No","0","Yes","0","No","0","Yes","0","No","0",NA
"Ydjc",69101,-1.78053815,1.99e-05,1,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"Yeats2",208146,-1.219206674,0.001145903,1,"HighConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf",NA
"Yeats4",64050,-0.160148829,0.507005165,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"Yes1",22612,-1.26072126,0.538603516,0,"LowConf","No","0","No","0","Yes","0","No","0","Yes","0","No","0","Yes","0","No","0",NA
"Yif1a",68090,-0.037272331,0.784546374,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"Yif1b",77254,0.195362844,0.24758235,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"Yipf1",230584,-0.029347812,0.829025026,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"Yipf2",74766,-0.258623853,0.134657835,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"Yipf3",28064,-0.066666872,0.67870153,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"Yipf4",67864,-0.068646862,0.616271586,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"Yipf5",67180,0.170201395,0.21408448,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"Yipf6",77929,0.591836529,0.001192142,1,"HighConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf",NA
"Yipf7",75581,0.650856168,0.306852316,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"Ykt6",56418,-0.046040473,0.847619288,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0","No","0","No","0",NA
"Ylpm1",56531,-0.624970577,0.002419311,1,"HighConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf",NA
"Yme1l1",27377,0.402343101,0.001643506,1,"HighConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf",NA
"Yod1",226418,-0.263041563,0.367907304,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0","No","0","No","0",NA
"Ypel1",106369,-1.516679193,0.107629318,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"Ypel2",77864,-2.699397108,6.41e-09,1,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"Ypel3",66090,-1.997221232,9.79e-07,1,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"Ypel4",241525,-0.613108797,0.726172736,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"Ypel5",383295,-0.37003701,0.168186658,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"Yrdc",230734,0.00833968,0.968562332,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"Ythdc1",231386,0.347686051,0.001669046,1,"HighConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf",NA
"Ythdc2",240255,0.270256644,0.097504982,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"Ythdf1",228994,1.773527698,1.1e-34,1,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"Ythdf2",213541,0.039735421,0.760426749,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"Ythdf3",229096,0.002494846,0.984615227,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"Ywhab",54401,0.027790525,0.867273633,0,"LowConf","Yes","0","No","0","Yes","0","No","0","Yes","0","No","0","Yes","0","No","0",NA
"Ywhae",22627,0.380005155,0.005835459,1,"HighConf","Yes","HighConf","Yes","HighConf","Yes","HighConf","Yes","HighConf","Yes","HighConf","Yes","HighConf","Yes","HighConf","Yes","HighConf","Neurotrophin signaling pathway, Cell cycle, PI3K-Akt signaling pathway"
"Ywhag",22628,0.210038692,0.021119862,0.5,"MedConf","Yes","HighConf","Yes","HighConf","Yes","HighConf","Yes","HighConf","Yes","HighConf","Yes","HighConf","Yes","HighConf","Yes","HighConf","Cell cycle, PI3K-Akt signaling pathway"
"Ywhah",22629,-0.146177073,0.23538579,0,"LowConf","Yes","0","No","0","Yes","0","No","0","Yes","0","No","0","Yes","0","No","0",NA
"Ywhaq",22630,0.036419483,0.841553722,0,"LowConf","Yes","0","No","0","Yes","0","No","0","Yes","0","No","0","Yes","0","No","0",NA
"Ywhaz",22631,0.979068998,1.67e-08,1,"LowConf","Yes","0","No","0","Yes","0","No","0","Yes","0","No","0","Yes","0","No","0",NA
"Yy1",22632,-0.598543169,8.43e-07,1,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"Yy2",100073351,0.382303416,0.034899649,0.5,"MedConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf",NA
"Zadh2",225791,-0.919625986,2.6e-06,1,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"Zak",65964,-0.575110941,4.17e-05,1,"LowConf","No","0","No","0","Yes","0","No","0","Yes","0","No","0","Yes","0","No","0",NA
"Zan",22635,-1.667105439,0.050186181,0.5,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"Zap70",22637,-2.121751822,0.357770325,0,"LowConf","Yes","0","No","0","Yes","0","No","0","Yes","0","No","0","Yes","0","No","0",NA
"Zbed3",72114,-1.153090571,0.000312142,1,"HighConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf",NA
"Zbed4",223773,-0.183213579,0.427364587,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"Zbed5",71970,-2.083368528,0.001843811,1,"HighConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf",NA
"Zbed6",667118,-0.202176075,0.509133293,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"Zbp1",58203,1.804617262,5.26e-07,1,"LowConf","No","0","No","0","Yes","0","No","0","Yes","0","No","0","Yes","0","No","0",NA
"Zbtb1",268564,-0.916152168,6.24e-05,1,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"Zbtb10",229055,-1.286685937,0.025119801,0.5,"MedConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf",NA
"Zbtb11",271377,-0.728646403,0.019463469,0.5,"MedConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf",NA
"Zbtb11os1",66391,-1.200943254,0.045433241,0.5,"MedConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf",NA
"Zbtb12",193736,0.178949177,0.57807912,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"Zbtb14",22666,-1.25954665,5.98e-07,1,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"Zbtb16",235320,-1.021556791,0.411024922,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"Zbtb17",22642,-0.433257916,0.083777397,0,"LowConf","Yes","0","No","0","Yes","0","No","0","Yes","0","No","0","Yes","0","No","0",NA
"Zbtb18",30928,0.193733907,0.058095953,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"Zbtb2",381990,-0.142311112,0.424109953,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"Zbtb20",56490,0.266262266,0.625761565,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"Zbtb21",114565,0.666176913,1.43e-05,1,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"Zbtb22",81630,-0.924973606,1.87e-07,1,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"Zbtb24",268294,-0.212454109,0.219467986,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"Zbtb25",109929,-0.718011437,0.025955478,0.5,"MedConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf",NA
"Zbtb26",320633,-1.181281164,1.04e-06,1,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"Zbtb3",75291,-0.32868623,0.352836729,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
