"GeneSymbol","EntrezID","SCORE","KEGG.1","KEGG.class.iteration1","Network.1","Network.class.iteration1","KEGG.2","KEGG.class.iteration2","Network.2","Network.class.iteration2","KEGG.3","KEGG.class.iteration3","Network.3","Network.class.iteration3","KEGG.4","KEGG.class.iteration4","Network.4","Network.class.iteration4","KEGG.5","KEGG.class.iteration5","Network.5","Network.class.iteration5","Pathway"
"Crlf1",12931,1,"Missing",0.5,"No",0.5,"Missing",0.5,"No",0.5,"Missing",0.5,"No",0.5,"Missing",0.5,"No",0.5,"Missing",0.5,"No",0.5,NA
"Crmp1",12933,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Dpysl2",12934,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"Pcdha4",12936,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Pcdha6",12937,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Pcdha7",12939,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Pcdha5",12941,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Pcdha11",12942,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Pcdha10",12943,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Crp",12944,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Dmbt1",12945,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"Cr1l",12946,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Hapln1",12950,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Crx",12951,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Cry1",12952,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"Cry2",12953,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"Cryaa",12954,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"Cryab",12955,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"Cryba1",12957,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Cryba2",12958,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Cryba4",12959,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Crybb1",12960,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Crybb2",12961,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Crybb3",12962,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Cryga",12964,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Crygb",12965,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Crygc",12966,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Crygd",12967,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Crygs",12970,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Crym",12971,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Cryz",12972,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Cs",12974,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"Csf1",12977,0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,NA
"Csf1r",12978,0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,NA
"Csf2",12981,0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,NA
"Csf2ra",12982,0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,NA
"Csf2rb",12983,0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,NA
"Csf2rb2",12984,0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,NA
"Csf3",12985,0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,NA
"Csf3r",12986,0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,NA
"Csk",12988,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Csn1s1",12990,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Csn2",12991,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"Csn1s2b",12992,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Csn1s2a",12993,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Csn3",12994,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Csnk2a1",12995,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"Csnk2a2",13000,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"Csnk2b",13001,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"Dnajc5",13002,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"Vcan",13003,0.5,"No",0.5,"No",0.5,"No",0.5,"No",0.5,"No",0.5,"No",0.5,"No",0.5,"No",0.5,"No",0.5,"No",0.5,NA
"Ncan",13004,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Smc3",13006,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"Csrp1",13007,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Csrp2",13008,1,"Missing",0.5,"No",0.5,"Missing",0.5,"No",0.5,"Missing",0.5,"No",0.5,"Missing",0.5,"No",0.5,"Missing",0.5,"No",0.5,NA
"Csrp3",13009,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Cst3",13010,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"Cst7",13011,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Cst8",13012,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Cst9",13013,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Cstb",13014,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Ctbp1",13016,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"Ctbp2",13017,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"Ctcf",13018,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Ctf1",13019,0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,NA
"Ctla2a",13024,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Pcyt1a",13026,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"Ctsb",13030,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"Ctsc",13032,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"Ctsd",13033,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"Ctse",13034,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"Ctsg",13035,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"Ctsh",13036,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"Ctsk",13038,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"Ctsl",13039,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"Ctss",13040,0.5,"No",0.5,"No",0.5,"No",0.5,"No",0.5,"No",0.5,"No",0.5,"No",0.5,"No",0.5,"No",0.5,"No",0.5,NA
"Ctsw",13041,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"Cttn",13043,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"Celf1",13046,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Cux1",13047,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Cux2",13048,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Cx3cr1",13051,0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,NA
"Cxadr",13052,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Cyb561",13056,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Cyba",13057,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"Cybb",13058,0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,NA
"Cycs",13063,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"Cyct",13067,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"Cyp11a1",13070,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"Cyp11b2",13072,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"Cyp17a1",13074,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"Cyp19a1",13075,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"Cyp1a1",13076,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"Cyp1a2",13077,0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,NA
"Cyp1b1",13078,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"Cyp21a1",13079,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"Cyp24a1",13081,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"Cyp26a1",13082,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"Cyp2a12",13085,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"Cyp2a4",13086,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"Cyp2a5",13087,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"Cyp2b10",13088,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"Cyp2b13",13089,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"Cyp2b19",13090,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"Cyp2b9",13094,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"Cyp2c29",13095,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"Cyp2c37",13096,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"Cyp2c38",13097,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"Cyp2c39",13098,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"Cyp2c40",13099,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"Cyp2d10",13101,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"Cyp2d9",13105,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"Cyp2e1",13106,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"Cyp2f2",13107,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"Cyp2g1",13108,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Cyp2j5",13109,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"Cyp2j6",13110,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"Cyp3a11",13112,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"Cyp3a13",13113,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"Cyp3a16",13114,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"Cyp27b1",13115,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"Cyp46a1",13116,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"Cyp4a10",13117,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"Cyp4a12b",13118,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"Cyp4a14",13119,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"Cyp4b1",13120,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Cyp51",13121,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"Cyp7a1",13122,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"Cyp7b1",13123,1,"No",0.5,"No",0.5,"No",0.5,"No",0.5,"No",0.5,"No",0.5,"No",0.5,"No",0.5,"No",0.5,"No",0.5,NA
"Cyp8b1",13124,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"Dab1",13131,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Dab2",13132,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"Dach1",13134,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Dad1",13135,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"Cd55",13136,0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,NA
"Cd55b",13137,0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,NA
"Dag1",13138,0,"No",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,NA
"Dgka",13139,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"Dao",13142,0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,NA
"Dapk2",13143,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"Dapk3",13144,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"Slc6a3",13162,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"Daxx",13163,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"Dazl",13164,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Dbh",13166,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"Dbi",13167,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"Dbil5",13168,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Dbnl",13169,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Dbp",13170,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Dbt",13171,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"Dbx1",13172,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Dclk1",13175,1,"Missing",0.5,"No",0.5,"Missing",0.5,"No",0.5,"Missing",0.5,"No",0.5,"Missing",0.5,"No",0.5,"Missing",0.5,"No",0.5,NA
"Dcc",13176,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"Eci1",13177,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"Dck",13178,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"Dcn",13179,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"Pcbd1",13180,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"Dcpp1",13184,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Dscr3",13185,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Dct",13190,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"Dctn1",13191,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"Dcx",13193,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Ddb1",13194,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"Ddc",13195,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"Asap1",13196,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"Gadd45a",13197,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"Ddit3",13198,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"Ddost",13200,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"Ddt",13202,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Dhx15",13204,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"Ddx3x",13205,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"Ddx4",13206,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Ddx5",13207,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"Ddx6",13209,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"Dhx9",13211,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Defb1",13214,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Defb2",13215,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Defa1",13216,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Defa-rs10",13219,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Defa-rs12",13221,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Defa-rs2",13222,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Defa4",13238,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Defa5",13239,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Degs1",13244,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"Slc29a2",13340,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Twist2",13345,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Des",13346,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Dffa",13347,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"Ackr1",13349,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Dgat1",13350,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"Dgcr6",13353,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Dgcr2",13356,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Slc25a1",13358,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Dhcr7",13360,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"Dhfr",13361,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
