"","EntrezID","Zscore","GeneSymbol","NetworkDegree","Exp_Stat_Value","KEGGdb","LowestCSAscore","LowestCSAscoreCorrected","ZSdes","NAdes","CSAdes","Replicate1"
"7167",66416,-0.733,"Ndufa7",0,1,"Present",0.119,0.119,"0","0","0",0
"7168",66419,0.052,"Mrpl11",0,1,"Absent",0.21,0.21,"0","0","0",0
"7169",66421,-0.095,"2410004B18Rik",0,1,"Absent",0.047,0.047,"0","0","0",0
"7170",66422,3.436,"Dctpp1",0,1,"Absent",0.48,0.48,"0","0","0",0
"7171",66423,0.824,"Coprs",0,1,"Absent",0.381,0.381,"0","0","0",0
"7172",66427,0.42,"Cyb5b",0,1,"Absent",0.088,0.088,"0","0","0",0
"7173",66431,0.092,"Oxld1",0,1,"Absent",0.065,0.065,"0","0","0",0
"7174",66433,-0.422,"Chchd7",0,1,"Absent",0,0,"0","0","0",0
"7175",66435,-0.282,"Uggt2",0,0,"Present",NA,0.055,"0","0","0",0
"7176",66437,1.416,"Fis1",0,1,"Absent",0.509,0.509,"0","0","0",0
"7177",66438,-0.943,"Hamp2",0,1,"Absent",0.058,0.058,"0","0","0",0
"7178",66439,-0.574,"2010012O05Rik",0,0,"Absent",0.003,0.003,"0","0","0",0
"7179",66440,-0.462,"Cdc26",0,0,"Present",0.04,0.04,"0","0","0",0
"7180",66441,-0.266,"Magohb",0,1,"Present",0.204,0.204,"0","0","0",0
"7181",66442,0.866,"Spc25",0,1,"Absent",0.215,0.215,"0","0","0",0
"7182",66443,-0.464,"Tnfaip8l1",0,1,"Absent",0.114,0.114,"0","0","0",0
"7183",66445,1.143,"Cyc1",0,1,"Present",0.343,0.343,"0","0","0",0
"7184",66447,-0.594,"Mgst3",0,1,"Present",0.035,0.035,"0","0","0",0
"7185",66448,0.898,"Mrpl20",0,1,"Absent",0.138,0.138,"0","0","0",0
"7186",66449,0.794,"Pam16",0,1,"Absent",0.188,0.188,"0","0","0",0
"7187",66451,-1.042,"2610528J11Rik",0,0,"Absent",0.627,0.627,"0","0","0",0.5
"7188",66455,-0.049,"Cnpy4",0,1,"Absent",0.649,0.649,"0","0","0",0
"7189",66459,-1.119,"Pyurf",0,1,"Absent",0.219,0.219,"0","0","0",0.5
"7190",66460,0.104,"Sys1",0,1,"Absent",0.174,0.174,"0","0","0",0
"7191",66461,1.186,"Ptpmt1",0,1,"Absent",0.095,0.095,"0","0","0",0
"7192",66462,0.224,"2810428I15Rik",0,1,"Absent",0.025,0.025,"0","0","0",0
"7193",66464,1.882,"Taf12",0,1,"Present",0.431,0.431,"0","0","0",0
"7194",66467,1.333,"Gtf2h5",0,1,"Present",0.205,0.205,"0","0","0",0
"7195",66468,0.613,"Ska1",0,0,"Absent",0.295,0.295,"0","0","0",0
"7196",66469,0.159,"Fam213b",0,0,"Absent",0.091,0.091,"0","0","0",0
"7197",66471,-0.001,"Anp32e",0,1,"Absent",0.028,0.028,"0","0","0",0
"7198",66473,0.324,"Ctrb1",0,1,"Present",0.618,0.618,"0","0","0",0
"7199",66475,-1.281,"Rps23",0,1,"Present",0.312,0.312,"0","0","0",0.5
"7200",66477,1.422,"Usmg5",0,1,"Absent",0.501,0.501,"0","0","0",0
"7201",66479,0.196,"1700029F12Rik",0,0,"Absent",0.647,0.647,"0","0","0",0
"7202",66480,1.582,"Rpl15",0,1,"Present",0.303,0.303,"0","0","0",0
"7203",66481,0.348,"Rps21",0,1,"Present",0.7,0.7,"0","0","0",0
"7204",66482,1.728,"Exoc2",0,1,"Absent",0.289,0.289,"0","0","0",0
"7205",66483,0.286,"Rpl36al",0,1,"Present",0.191,0.191,"0","0","0",0
"7206",66488,0.046,"Fam136a",0,0,"Absent",0.066,0.066,"0","0","0",0
"7207",66489,0.289,"Rpl35",0,1,"Present",0.8,0.8,"0","0","0",0
"7208",66492,-0.422,"Zmat2",0,1,"Present",0.302,0.302,"0","0","0",0
"7209",66493,1.018,"Mrpl51",0,1,"Absent",0.888,0.888,"0","0","0",0
"7210",66494,-0.388,"Prelid1",0,1,"Absent",0.482,0.482,"0","0","0",0
"7211",66495,-0.188,"Ndufb3",0,1,"Present",0.578,0.578,"0","0","0",0
"7212",66496,-1.59,"Ppdpf",0,1,"Absent",0.279,0.279,"HitbyZS","HitbyNA","HitbyCSA",1
"7213",66497,-1.435,"Cmss1",0,1,"Absent",0.126,0.126,"0","0","0",0.5
"7214",66500,1.75,"Slc30a7",0,1,"Absent",0.573,0.573,"0","0","0",0
"7215",66501,-0.248,"1700029H14Rik",0,0,"Absent",0.564,0.564,"0","0","0",0
"7216",66505,-0.992,"Zmynd11",0,1,"Absent",0.03,0.03,"0","0","0",0
"7217",66506,-0.069,"Psmg3",0,1,"Absent",0.114,0.114,"0","0","0",0
"7218",66508,-0.718,"Lamtor1",0,1,"Absent",0.47,0.47,"0","0","0",0
"7219",66510,0.434,"Rnf181",0,1,"Absent",0.093,0.093,"0","0","0",0
"7220",66511,-0.869,"Chtop",0,1,"Absent",0.077,0.077,"0","0","0",0
"7221",66513,-0.092,"Tab1",0,1,"Present",0.249,0.249,"0","0","0",0
"7222",66514,0.287,"Asrgl1",0,0,"Absent",0.712,0.712,"0","0","0",0
"7223",66520,2.073,"2610001J05Rik",0,1,"Absent",0.165,0.165,"0","0","0",0
"7224",66521,0.221,"Rwdd1",0,1,"Absent",0.237,0.237,"0","0","0",0
"7225",66522,0.574,"Pgpep1",0,1,"Absent",0.317,0.317,"0","0","0",0
"7226",66523,0.11,"2810004N23Rik",0,1,"Absent",0.033,0.033,"0","0","0",0
"7227",66525,1.462,"Timm50",0,1,"Absent",0.682,0.682,"0","0","0",0
"7228",66526,-0.411,"Tceanc2 ,Tceanc2",0,1,"Absent",0.121,0.121,"0","0","0",0
"7229",66528,-0.708,"Smim5",0,0,"Absent",0.296,0.296,"0","0","0",0
"7230",66530,0.508,"Ubxn6",0,1,"Present",0.209,0.209,"0","0","0",0
"7231",66531,0.164,"Cmc2",0,1,"Absent",0.204,0.204,"0","0","0",0
"7232",66532,0.882,"Rep15",0,1,"Absent",0.361,0.361,"0","0","0",0
"7233",66536,1.187,"Nipsnap3b",0,1,"Absent",0.532,0.532,"0","0","0",0
"7234",66537,-1.176,"Pomp",0,1,"Present",0.124,0.124,"0","0","0",0.5
"7235",66538,-1.343,"Rps19bp1",0,1,"Absent",0.573,0.573,"0","0","0",0.5
"7236",66540,0.529,"Fam107b",0,1,"Absent",0.056,0.056,"0","0","0",0
"7237",66541,-0.455,"Immp1l",0,0,"Present",0.046,0.046,"0","0","0",0
"7238",66548,-0.648,"Adamtsl5",0,1,"Absent",0.011,0.011,"0","0","0",0
"7239",66549,0.596,"Aggf1",0,1,"Absent",0.102,0.102,"0","0","0",0
"7240",66552,0.789,"Sppl2a",0,1,"Absent",0.247,0.247,"0","0","0",0
"7241",66556,-2.044,"Drap1",0,1,"Absent",0.05,0.05,"HitbyZS","HitbyNA","0",0.5
"7242",66557,-1.147,"Bpifb2",0,0,"Absent",0.558,0.558,"0","0","0",0.5
"7243",66559,0.945,"Metap1d",0,1,"Absent",0.442,0.442,"0","0","0",0
"7244",66561,7.402,"2310042E22Rik",0,1,"Absent",0.648,0.648,"0","0","0",0
"7245",66566,-0.632,"Ntpcr",0,1,"Present",0.365,0.365,"0","0","0",0
"7246",66568,1.879,"Rwdd3",0,1,"Absent",0.641,0.641,"0","0","0",0
"7247",66569,0.11,"Gdpd1",0,1,"Absent",0.114,0.114,"0","0","0",0
"7248",66570,-1.114,"Cenpm",0,1,"Absent",0.004,0.004,"0","0","0",0
"7249",66573,-1.022,"Dzip1",0,1,"Absent",0.006,0.006,"0","0","0",0
"7250",66576,1.091,"Uqcrh",0,1,"Present",0.665,0.665,"0","0","0",0
"7251",66583,-1.245,"Exosc1",0,1,"Present",0.056,0.056,"0","0","0",0.5
"7252",66585,3.465,"Snrnp40",0,0,"Present",0.731,0.731,"0","0","0",0
"7253",66586,0.897,"Crls1",0,1,"Present",0.249,0.249,"0","0","0",0
"7254",66587,0.276,"Fastk",0,1,"Absent",0.291,0.291,"0","0","0",0
"7255",66588,1.592,"Cmpk1 ,Cmpk1",0,1,"Present",0.262,0.262,"0","0","0",0
"7256",66589,0.456,"Ube2v1",0,1,"Absent",0.055,0.055,"0","0","0",0
"7257",66590,-1.291,"Farsa",0,1,"Present",0.642,0.642,"0","0","0",0.5
"7258",66591,1.522,"Mad2l1bp",0,1,"Absent",NA,0.055,"0","0","0",0
"7259",66592,0.258,"Stoml2",0,1,"Absent",0.449,0.449,"0","0","0",0
"7260",66593,1.52,"Diablo",0,1,"Absent",0.851,0.851,"0","0","0",0
"7261",66594,-0.197,"Uqcr11",0,1,"Present",0.083,0.083,"0","0","0",0
"7262",66595,-0.2,"Aste1",0,1,"Absent",0.29,0.29,"0","0","0",0
"7263",66596,0.75,"Gtf3a",0,1,"Absent",0.373,0.373,"0","0","0",0
"7264",66597,1.549,"Trim13",0,0,"Absent",0.508,0.508,"0","0","0",0
"7265",66598,-0.018,"3110001I22Rik",0,0,"Absent",0.001,0.001,"0","0","0",0
"7266",66599,-0.866,"Rdm1",0,1,"Absent",0.381,0.381,"0","0","0",0
"7267",66601,0.48,"Tmigd1",0,1,"Absent",0.265,0.265,"0","0","0",0
"7268",66603,5.072,"Gemin2",0,1,"Present",0.424,0.424,"0","0","0",0
"7269",66606,0.495,"Lrrc57",0,1,"Absent",0.251,0.251,"0","0","0",0
"7270",66607,-0.392,"Ms4a4d",0,0,"Absent",0.258,0.258,"0","0","0",0
"7271",66609,0.063,"Cryzl1",0,1,"Absent",0.542,0.542,"0","0","0",0
"7272",66610,-1.036,"Abi3",0,1,"Absent",0.004,0.004,"0","0","0",0
"7273",66611,-0.696,"Ribc1",0,1,"Absent",0.202,0.202,"0","0","0",0
"7274",66612,0.728,"Ormdl3",0,1,"Absent",0.895,0.895,"0","0","0",0
"7275",66614,1.301,"Gpatch4",0,1,"Absent",0.238,0.238,"0","0","0",0
"7276",66615,0.949,"Atg4b",0,1,"Present",0.131,0.131,"0","0","0",0
"7277",66616,-0.656,"Snx9",0,1,"Absent",0.003,0.003,"0","0","0",0
"7278",66617,-0.365,"Ntmt1",0,1,"Absent",0.481,0.481,"0","0","0",0
"7279",66618,0.165,"Snrnp27",0,1,"Present",0.059,0.059,"0","0","0",0
"7280",66622,1.7,"Ubr7",0,1,"Absent",0.371,0.371,"0","0","0",0
"7281",66624,-0.758,"Spcs2",0,1,"Present",0.102,0.102,"0","0","0",0
"7282",66626,0.256,"Cdip1",0,1,"Absent",0.055,0.055,"0","0","0",0
"7283",66627,-0.212,"Ogfod2",0,1,"Absent",0.031,0.031,"0","0","0",0
"7284",66628,-0.584,"Thg1l",0,1,"Absent",0.775,0.775,"0","0","0",0
"7285",66629,0.557,"Golph3",0,1,"Absent",0.083,0.083,"0","0","0",0
"7286",66631,0.167,"Hiatl1",0,0,"Absent",0.79,0.79,"0","0","0",0
"7287",66632,0.293,"Dph6",0,0,"Absent",0.625,0.625,"0","0","0",0
"7288",66634,0.698,"Mcm8",0,1,"Absent",0.193,0.193,"0","0","0",0
"7289",66637,-0.436,"Tsen15",0,1,"Absent",0.13,0.13,"0","0","0",0
"7290",66640,-0.618,"Hoxaas2",0,0.5,"Absent",0.004,0.004,"0","0","0",0
"7291",66641,-0.361,"Sike1 ,Sike1",0,0,"Present",0.023,0.023,"0","0","0",0
"7292",66642,1.124,"Ctnnbl1",0,1,"Present",0.381,0.381,"0","0","0",0
"7293",66643,1.738,"Lix1",0,1,"Absent",0.474,0.474,"0","0","0",0
"7294",66645,0.66,"Pspc1",0,1,"Absent",0.168,0.168,"0","0","0",0
"7295",66646,0.132,"Rpe",0,0,"Present",0.059,0.059,"0","0","0",0
"7296",66647,0.23,"Ndnl2",0,0.5,"Absent",0.7,0.7,"0","0","0",0
"7297",66650,0.134,"Nepn",0,0,"Absent",0.057,0.057,"0","0","0",0
"7298",66653,-0.481,"Brf2",0,1,"Absent",0.12,0.12,"0","0","0",0
"7299",66654,-1.294,"Tex12",0,0,"Absent",0.028,0.028,"0","0","0",0
"7300",66656,-0.224,"Eef1d",0,1,"Absent",0.273,0.273,"0","0","0",0
"7301",66658,0.266,"Ccdc51",0,1,"Absent",0.083,0.083,"0","0","0",0
"7302",66659,0.816,"Acp6",0,1,"Present",0.274,0.274,"0","0","0",0
"7303",66660,0.879,"Sltm",0,1,"Absent",0.085,0.085,"0","0","0",0
"7304",66662,1.448,"Fbxl12os",0,0,"Absent",0.331,0.331,"0","0","0",0
"7305",66663,-0.37,"Uba5",0,1,"Absent",0.46,0.46,"0","0","0",0
"7306",66664,1.454,"Tmem41a",0,1,"Absent",0.175,0.175,"0","0","0",0
"7307",66665,1.909,"Msantd3",0,1,"Absent",0.061,0.061,"0","0","0",0
"7308",66667,1.148,"Hspbap1",0,1,"Absent",0.068,0.068,"0","0","0",0
"7309",66671,-0.016,"Ccnh",0,1,"Present",0,0,"0","0","0",0
"7310",66673,1.03,"Sorcs3",0,1,"Absent",0.871,0.871,"0","0","0",0
"7311",66674,-1.558,"Spryd7",0,1,"Absent",0.211,0.211,"0","0","0",0.5
"7312",66679,-0.956,"Rae1",0,1,"Present",0.072,0.072,"0","0","0",0
"7313",66680,0.062,"Oser1",0,1,"Absent",0.016,0.016,"0","0","0",0
"7314",66681,-1.942,"Pgm1",0,0,"Present",0.225,0.225,"HitbyZS","HitbyNA","HitbyCSA",0.5
"7315",66682,-0.024,"Trappc5",0,1,"Absent",0.018,0.018,"0","0","0",0
"7316",66684,1.359,"Tceal8",0,0,"Absent",0.869,0.869,"0","0","0",0
"7317",66686,-0.326,"Dcbld1",0,0,"Absent",0.186,0.186,"0","0","0",0
"7318",66687,1.648,"Tbc1d15",0,1,"Absent",0.521,0.521,"0","0","0",0
"7319",66689,-0.167,"Klhl28",0,1,"Absent",0.385,0.385,"0","0","0",0
"7320",66690,-1.468,"Tmem186",0,1,"Absent",0.136,0.136,"0","0","0",0.5
"7321",66691,0.404,"Gapvd1",0,1,"Absent",0.398,0.398,"0","0","0",0
"7322",66694,0.049,"Uqcrfs1",0,1,"Present",0.004,0.004,"0","0","0",0
"7323",66695,-0.3,"Aspn",0,0,"Absent",0.124,0.124,"0","0","0",0
"7324",66696,0.224,"Snx31",0,0,"Absent",0.207,0.207,"0","0","0",0
"7325",66700,-0.011,"Chmp3",0,1,"Present",0.672,0.672,"0","0","0",0
"7326",66704,0.284,"Rbm4b",0,1,"Absent",0.371,0.371,"0","0","0",0
"7327",66705,-1.244,"Dnase1l2",0,1,"Absent",0.767,0.767,"0","0","0",0.5
"7328",66706,-0.279,"Ndufaf3",0,1,"Absent",0.454,0.454,"0","0","0",0
"7329",66707,-1.156,"Nkapl",0,0,"Absent",0.17,0.17,"0","0","0",0.5
"7330",66708,0.083,"Krtap3-2",0,0,"Absent",0.035,0.035,"0","0","0",0
"7331",66711,-0.625,"Sbds",0,1,"Present",0,0,"0","0","0",0
"7332",66712,-1.62,"Spesp1",0,0,"Absent",0.001,0.001,"HitbyZS","HitbyNA","0",0
"7333",66713,0.292,"Actr2",0,0,"Absent",0.358,0.358,"0","0","0",0
"7334",66714,2.367,"4921524J17Rik",0,0.5,"Absent",0.078,0.078,"0","0","0",0
"7335",66715,0.374,"Henmt1",0,0,"Absent",0,0,"0","0","0",0
"7336",66716,0.757,"Ccer1",0,0,"Absent",0.115,0.115,"0","0","0",0
"7337",66717,0.859,"Ccdc96",0,1,"Absent",0.195,0.195,"0","0","0",0
"7338",66719,-4.166,"4921522P10Rik",0,0,"Absent",0.186,0.186,"HitbyZS","HitbyNA","HitbyCSA",0.5
"7339",66720,1.127,"Klhl10",0,1,"Absent",0.398,0.398,"0","0","0",0
"7340",66722,0.096,"Spag16",0,1,"Absent",0.041,0.041,"0","0","0",0
"7341",66724,-0.304,"Tab3",0,1,"Present",0.116,0.116,"0","0","0",0
"7342",66725,0.484,"Lrrk2 ,Lrrk2",0,1,"Present",0.258,0.258,"0","0","0",0
"7343",66727,2.465,"Hrasls5",0,0,"Absent",0.287,0.287,"0","0","0",0
"7344",66729,4.739,"Ankrd61",0,1,"Absent",0.307,0.307,"0","0","0",0
"7345",66732,0.807,"4921530L21Rik",0,0,"Absent",0.311,0.311,"0","0","0",0
"7346",66733,-0.373,"Kcng4",0,0,"Absent",0.62,0.62,"0","0","0",0
"7347",66734,-2.245,"Map1lc3a",0,1,"Absent",0,0,"HitbyZS","HitbyNA","0",0.5
"7348",66736,1.31,"Emc2",0,1,"Absent",0.918,0.918,"0","0","0",0
"7349",66740,-0.613,"4931417E11Rik",0,0,"Absent",0.171,0.171,"0","0","0",0
"7350",66742,0.635,"Cypt1",0,0,"Absent",0.078,0.078,"0","0","0",0
"7351",66743,-1.091,"Rnf220",0,1,"Absent",0,0,"0","0","0",0
"7352",66745,-0.3555,"Trpd52l3 ,Trpd52l3",0,0,"Absent",0.089,0.089,"0","0","0",0
"7353",66747,0.006,"4933400A11Rik",0,0,"Absent",0.028,0.028,"0","0","0",0
"7354",66748,0.181,"Erich2",0,0,"Absent",0.1,0.1,"0","0","0",0
"7355",66753,-0.064,"Erlec1",0,1,"Present",0.213,0.213,"0","0","0",0
"7356",66755,0.261,"4933415F23Rik",0,0,"Absent",0.038,0.038,"0","0","0",0
"7357",66756,0.882,"Cfap97",0,1,"Absent",0.354,0.354,"0","0","0",0
"7358",66757,2.425,"Adat2",0,1,"Absent",0.416,0.416,"0","0","0",0
"7359",66758,0.022,"Zfp474",0,0,"Absent",0.1,0.1,"0","0","0",0
"7360",66761,-0.106,"4933417A18Rik",0,1,"Absent",0.043,0.043,"0","0","0",0
"7361",66763,-0.895,"4933425L06Rik",0,0,"Absent",0.014,0.014,"0","0","0",0
"7362",66766,0.684,"Tmem239",0,0,"Absent",0.995,0.995,"0","0","0",0
"7363",66768,1.052,"Pacrgl",0,1,"Absent",0.402,0.402,"0","0","0",0
"7364",66769,0.897,"4933427E11Rik",0,0,"Absent",0.229,0.229,"0","0","0",0
"7365",66771,0.26,"Gid4",0,0,"Absent",0.548,0.548,"0","0","0",0
"7366",66772,0.204,"Asb17",0,0,"Absent",0.19,0.19,"0","0","0",0
"7367",66775,1.369,"Ptplad2",0,1,"Absent",0.528,0.528,"0","0","0",0
"7368",66780,-0.42,"4933436I01Rik",0,0,"Absent",0.006,0.006,"0","0","0",0
"7369",66783,-1.557,"Aknaos",0,1,"Absent",0.058,0.058,"0","0","0",0.5
"7370",66784,-0.14,"Fam187a",0,0,"Absent",0,0,"0","0","0",0
"7371",66786,-0.643,"Olfr701",0,0,"Present",0.102,0.102,"0","0","0",0
"7372",66787,0.774,"Gskip",0,1,"Absent",0.277,0.277,"0","0","0",0
"7373",66789,1.312,"Alg14",0,1,"Present",0.447,0.447,"0","0","0",0
"7374",66790,-0.219,"Grtp1",0,0,"Absent",0.023,0.023,"0","0","0",0
"7375",66793,-1.073,"Efcab1",0,0,"Absent",0.028,0.028,"0","0","0",0
"7376",66795,-0.985,"Atg10",0,1,"Absent",0.015,0.015,"0","0","0",0
"7377",66797,1.252,"Cntnap2",0,0,"Present",0.48,0.48,"0","0","0",0
"7378",66801,0.145,"Prkrip1",0,1,"Absent",0.075,0.075,"0","0","0",0
"7379",66805,-0.106,"Tspan1",0,0,"Absent",0.393,0.393,"0","0","0",0
"7380",66809,-0.139,"Krt20",0,0,"Absent",0.017,0.017,"0","0","0",0
"7381",66811,-0.427,"Duoxa2",0,1,"Absent",0.14,0.14,"0","0","0",0
"7382",66812,0.322,"Ppcdc",0,1,"Present",0.212,0.212,"0","0","0",0
"7383",66813,1.555,"Bcl2l14",0,0,"Absent",0.27,0.27,"0","0","0",0
"7384",66815,-0.452,"Ccdc109b",0,1,"Absent",0.156,0.156,"0","0","0",0
"7385",66816,-0.858,"Thap2",0,0,"Absent",0.264,0.264,"0","0","0",0
"7386",66817,-1.093,"Tmem170",0,1,"Absent",0.068,0.068,"0","0","0",0.5
"7387",66818,-0.114,"Smim7",0,1,"Absent",0.142,0.142,"0","0","0",0
"7388",66821,0.07,"Bcs1l",0,1,"Absent",0.678,0.678,"0","0","0",0
"7389",66822,0.674,"Fbxo25",0,1,"Absent",0.098,0.098,"0","0","0",0
"7390",66824,0.598,"Pycard",0,1,"Present",0.365,0.365,"0","0","0",0
"7391",66825,-0.607,"Rnf186",0,1,"Absent",0.206,0.206,"0","0","0",0
"7392",66826,-0.423,"Taz",0,1,"Present",0.104,0.104,"0","0","0",0
"7393",66827,0.413,"Ttc1",0,1,"Absent",0.747,0.747,"0","0","0",0
"7394",66830,0.04,"Nacc1",0,1,"Absent",0.415,0.415,"0","0","0",0
"7395",66832,-0.766,"Rsph3a",0,1,"Absent",0.547,0.547,"0","0","0",0
"7396",66834,-0.362,"Acot13",0,1,"Absent",0.113,0.113,"0","0","0",0
"7397",66836,-1.025,"Tmem223",0,1,"Absent",0.003,0.003,"0","0","0",0
"7398",66839,0.216,"0610009O20Rik",0,1,"Absent",0.035,0.035,"0","0","0",0
"7399",66840,0.122,"Wdr45b",0,1,"Absent",0.057,0.057,"0","0","0",0
"7400",66841,0.802,"Etfdh",0,1,"Absent",0.161,0.161,"0","0","0",0
"7401",66844,-0.168,"Ormdl2",0,1,"Absent",0.14,0.14,"0","0","0",0
"7402",66845,-1.817,"Mrpl33",0,1,"Absent",0.055,0.055,"HitbyZS","HitbyNA","HitbyCSA",1
"7403",66847,0.518,"Hint3",0,1,"Absent",0.259,0.259,"0","0","0",0
"7404",66848,0.394,"Fuca2",0,0,"Present",0.289,0.289,"0","0","0",0
"7405",66849,0.291,"Ppp1r2",0,1,"Absent",0.87,0.87,"0","0","0",0
"7406",66853,0.32,"Pnpla2",0,1,"Absent",0.085,0.085,"0","0","0",0
"7407",66854,-1.107,"Trim35",0,1,"Absent",0,0,"0","0","0",0
"7408",66855,-0.624,"Tcf25",0,1,"Absent",0.551,0.551,"0","0","0",0
"7409",66857,2.059,"Plbd1",0,0,"Absent",0.928,0.928,"0","0","0",0
"7410",66859,-0.214,"Slc16a9",0,0,"Absent",0,0,"0","0","0",0
"7411",66861,0,"Dnajc10",0,1,"Present",0.288,0.288,"0","0","0",0
"7412",66864,0.741,"Clec14a",0,0,"Absent",0.584,0.584,"0","0","0",0
"7413",66865,-0.208,"Pmpca",0,1,"Absent",0.285,0.285,"0","0","0",0
"7414",66866,-1.478,"Nhlrc2",0,1,"Absent",0.001,0.001,"0","0","0",0
"7415",66867,0.651,"Hmg20a",0,1,"Absent",0.076,0.076,"0","0","0",0
"7416",66868,0.464,"Mfsd1",0,1,"Absent",0.114,0.114,"0","0","0",0
"7417",66869,0.413,"Zfp869",0,1,"Absent",0.051,0.051,"0","0","0",0
"7418",66870,0.56,"Serbp1",0,1,"Absent",0.046,0.046,"0","0","0",0
"7419",66871,0.185,"Cpne8",0,1,"Absent",0.639,0.639,"0","0","0",0
"7420",66873,-0.066,"Tril",0,0,"Absent",0.115,0.115,"0","0","0",0
"7421",66874,-0.107,"1200014J11Rik",0,1,"Absent",0.613,0.613,"0","0","0",0
"7422",66875,-2.189,"Swt1",0,1,"Absent",0,0,"HitbyZS","HitbyNA","0",0.5
"7423",66877,-1.599,"Crnkl1",0,1,"Present",0.078,0.078,"HitbyZS","HitbyNA","HitbyCSA",1
"7424",66878,-0.454,"Riok3",0,1,"Absent",0.188,0.188,"0","0","0",0
"7425",66880,-0.584,"Rsrc1",0,1,"Absent",0.231,0.231,"0","0","0",0
"7426",66881,-0.096,"Pcyox1",0,1,"Absent",0.043,0.043,"0","0","0",0
"7427",66882,-0.248,"Bzw1",0,1,"Absent",0.068,0.068,"0","0","0",0
"7428",66884,-0.163,"Appbp2",0,1,"Absent",0.251,0.251,"0","0","0",0
"7429",66885,0.658,"Acadsb",0,1,"Present",0.37,0.37,"0","0","0",0
"7430",66887,-1.966,"Lonp2",0,1,"Absent",0.055,0.055,"HitbyZS","HitbyNA","HitbyCSA",1
"7431",66889,-0.895,"Rnf128",0,1,"Absent",0.004,0.004,"0","0","0",0
"7432",66890,-0.092,"Lman2",0,1,"Present",0.751,0.751,"0","0","0",0
"7433",66892,-0.772,"Eif4e3",0,1,"Absent",0.012,0.012,"0","0","0",0
"7434",66894,-0.986,"Wwp2",0,1,"Present",0.058,0.058,"0","0","0",0
"7435",66895,-0.26,"Pxdc1",0,0,"Absent",0.244,0.244,"0","0","0",0
"7436",66897,0.414,"Naa16",0,1,"Absent",0.012,0.012,"0","0","0",0
"7437",66898,1.798,"Baiap2l1",0,1,"Absent",0.838,0.838,"0","0","0",0
"7438",66899,1.225,"Fip1l1",0,1,"Present",0.21,0.21,"0","0","0",0
"7439",66901,-0.604,"Proz",0,0,"Absent",0.049,0.049,"0","0","0",0
"7440",66902,0.54,"Mtap",0,1,"Present",0.434,0.434,"0","0","0",0
"7441",66904,-0.314,"Pccb",0,1,"Present",0.214,0.214,"0","0","0",0
"7442",66910,-1.199,"Tmem107",0,1,"Absent",0.183,0.183,"0","0","0",0.5
"7443",66911,-0.579,"Nudt16l1",0,1,"Absent",0.047,0.047,"0","0","0",0
"7444",66912,2.635,"Bzw2",0,1,"Absent",0.325,0.325,"0","0","0",0
"7445",66913,1.003,"Kdelr2",0,1,"Absent",0.343,0.343,"0","0","0",0
"7446",66914,-0.387,"Vps28",0,1,"Present",0.057,0.057,"0","0","0",0
"7447",66916,-1.048,"Ndufb7",0,1,"Present",0.078,0.078,"0","0","0",0.5
"7448",66917,-0.637,"Chordc1",0,1,"Absent",0.021,0.021,"0","0","0",0
"7449",66921,-0.839,"Prpf38b",0,1,"Present",0.006,0.006,"0","0","0",0
"7450",66922,0.186,"Rras2",0,1,"Present",0.012,0.012,"0","0","0",0
"7451",66923,-0.289,"Pbrm1",0,1,"Absent",0.156,0.156,"0","0","0",0
"7452",66925,0.503,"Sdhd",0,1,"Present",0.111,0.111,"0","0","0",0
"7453",66926,-0.088,"Trmt6",0,1,"Absent",0.028,0.028,"0","0","0",0
"7454",66928,0.616,"Tmem261",0,1,"Absent",0.299,0.299,"0","0","0",0
"7455",66929,-1.337,"Asf1b",0,1,"Absent",0.032,0.032,"0","0","0",0
"7456",66930,-0.186,"Fank1",0,0,"Absent",0.113,0.113,"0","0","0",0
"7457",66931,-0.367,"1700010I14Rik",0,0,"Absent",0.029,0.029,"0","0","0",0
"7458",66932,0.131,"Rexo1",0,1,"Present",0.113,0.113,"0","0","0",0
"7459",66934,0.622,"Dsn1",0,1,"Absent",0.255,0.255,"0","0","0",0
"7460",66935,0.102,"Cir1",0,1,"Present",0.078,0.078,"0","0","0",0
"7461",66938,1.469,"Sh3d21",0,1,"Absent",0.6,0.6,"0","0","0",0
"7462",66940,0.074,"Shisa5",0,1,"Present",0.13,0.13,"0","0","0",0
"7463",66942,-0.034,"Ddx18",0,1,"Absent",0.624,0.624,"0","0","0",0
"7464",66943,-0.147,"Pqlc1",0,1,"Absent",0.019,0.019,"0","0","0",0
"7465",66945,-0.265,"Sdha",0,0,"Present",0.002,0.002,"0","0","0",0
"7466",66948,0.726,"Acad8",0,1,"Present",0.141,0.141,"0","0","0",0
"7467",66949,1.913,"Trim59",0,1,"Absent",0.752,0.752,"0","0","0",0
"7468",66950,0.04,"Tmem206",0,0,"Absent",0.102,0.102,"0","0","0",0
"7469",66952,-0.302,"2310030G06Rik",0,0,"Absent",0.004,0.004,"0","0","0",0
"7470",66953,0.88,"Cdca7",0,1,"Absent",0.259,0.259,"0","0","0",0
"7471",66957,0.484,"Serpinb11",0,0,"Absent",0.051,0.051,"0","0","0",0
"7472",66958,-0.646,"Tmx2",0,1,"Absent",0.146,0.146,"0","0","0",0
"7473",66959,0.71,"Dusp26",0,0,"Absent",0.203,0.203,"0","0","0",0
