"","EntrezID","Zscore","GeneSymbol","NetworkDegree","Exp_Stat_Value","KEGGdb","LowestCSAscore","LowestCSAscoreCorrected","ZSdes","NAdes","CSAdes","Replicate1"
"8814",70571,0.39,"Tcerg1l",0,0,"Absent",0,0,"0","0","0",0
"8815",70572,-0.424,"Ipo5",0,1,"Absent",0.055,0.055,"0","0","0",0
"8816",70574,0.058,"Cpm",0,0,"Absent",0.02,0.02,"0","0","0",0
"8817",70575,-0.802,"Gfod2",0,1,"Absent",0.011,0.011,"0","0","0",0
"8818",70579,-0.528,"Zc3h11a",0,1,"Absent",0.003,0.003,"0","0","0",0
"8819",70584,-0.496,"Pak4",0,1,"Present",0,0,"0","0","0",0
"8820",70591,1.252,"5730455P16Rik",0,1,"Absent",0.423,0.423,"0","0","0",0
"8821",70599,0.906,"Ssfa2",0,1,"Absent",0.518,0.518,"0","0","0",0
"8822",70601,0.373,"Ecd",0,1,"Absent",0.055,0.055,"0","0","0",0
"8823",70603,0.863,"Mutyh",0,1,"Present",0.108,0.108,"0","0","0",0
"8824",70605,-0.501,"Zdhhc24",0,1,"Absent",0.002,0.002,"0","0","0",0
"8825",70612,-0.668,"Tmem230",0,1,"Absent",0.018,0.018,"0","0","0",0
"8826",70615,-1.347,"Ankrd24",0,1,"Absent",0,0,"HitbyZS","HitbyNA","0",0.5
"8827",70616,-0.005,"Sugp1",0,1,"Absent",0.003,0.003,"0","0","0",0
"8828",70617,0.536,"5730508B09Rik",0,0,"Absent",0.058,0.058,"0","0","0",0
"8829",70620,1.374,"Ube2v2",0,0,"Absent",0.181,0.181,"0","0","0",0
"8830",70625,-0.765,"Med26",0,1,"Absent",0,0,"0","0","0",0
"8831",70630,0.64,"5730493B19Rik",0,0.5,"Absent",0.064,0.064,"0","0","0",0
"8832",70638,0.85,"Fam189a1",0,0,"Absent",0.274,0.274,"0","0","0",0
"8833",70650,0.794,"Zcchc8",0,1,"Absent",0.065,0.065,"0","0","0",0
"8834",70652,2.393,"Tmem144",0,1,"Absent",0.135,0.135,"0","0","0",0
"8835",70673,-0.079,"Prdm16",0,0,"Absent",0.009,0.009,"0","0","0",0
"8836",70675,-0.412,"Vcpip1",0,1,"Absent",0.087,0.087,"0","0","0",0
"8837",70676,-1.028,"Gulp1",0,0,"Absent",0,0,"0","0","0",0
"8838",70681,0.081,"Fam175a ,Fam175a",0,0,"Absent",0.012,0.012,"0","0","0",0
"8839",70683,-0.38,"Utp20",0,0.5,"Absent",0,0,"0","0","0",0
"8840",70686,-0.895,"Dusp16",0,1,"Present",0.055,0.055,"0","0","0",0
"8841",70691,-0.132,"3830403N18Rik",0,0,"Absent",0.001,0.001,"0","0","0",0
"8842",70693,0.198,"Gpr125",0,0,"Absent",0.002,0.002,"0","0","0",0
"8843",70713,-0.897,"Gpr137c",0,1,"Absent",0.002,0.002,"0","0","0",0
"8844",70717,0.371,"Medag",0,1,"Absent",0.055,0.055,"0","0","0",0
"8845",70719,-0.554,"Hmha1",0,1,"Absent",0,0,"0","0","0",0
"8846",70726,-0.11,"Angptl6",0,1,"Absent",0.078,0.078,"0","0","0",0
"8847",70747,1.612,"Tspan2",0,0,"Absent",0.094,0.094,"0","0","0",0
"8848",70750,0.366,"Kdsr",0,1,"Present",0.037,0.037,"0","0","0",0
"8849",70757,0.334,"Ptplb",0,1,"Present",0.028,0.028,"0","0","0",0
"8850",70762,0.07,"Dclk2",0,0,"Absent",0.029,0.029,"0","0","0",0
"8851",70767,0.149,"Prpf3",0,1,"Present",0.799,0.799,"0","0","0",0
"8852",70769,-0.57,"Nolc1",0,1,"Absent",0.072,0.072,"0","0","0",0
"8853",70771,0.0595,"Gpr173 ,Gpr173",0,0,"Absent",0.19,0.19,"0","0","0",0
"8854",70779,0.019,"Prdm5",0,0,"Absent",0.172,0.172,"0","0","0",0
"8855",70785,-1.046,"Dennd1c",0,1,"Absent",0,0,"0","0","0",0
"8856",70789,1.062,"Kynu",0,0,"Present",0.203,0.203,"0","0","0",0
"8857",70790,-1.117,"Ubr5",0,1,"Present",0.008,0.008,"0","0","0",0
"8858",70791,0.005,"Hars2",0,0,"Present",0,0,"0","0","0",0
"8859",70793,1.266,"Gm9725",0,0.5,"Absent",0.167,0.167,"0","0","0",0
"8860",70796,-0.077,"Zdhhc1",0,1,"Absent",0,0,"0","0","0",0
"8861",70804,-0.48,"Pgrmc2",0,1,"Absent",0,0,"0","0","0",0
"8862",70806,0.155,"NA",0,0.5,"Absent",NA,0.055,"0","0","0",0
"8863",70808,0.224,"4632415L05Rik",0,1,"Absent",0.668,0.668,"0","0","0",0
"8864",70809,0.259,"Clec2g",0,0,"Absent",0.01,0.01,"0","0","0",0
"8865",70810,-0.106,"Krt25",0,0,"Absent",0,0,"0","0","0",0
"8866",70821,-1.347,"4921507P07Rik",0,0,"Absent",0.014,0.014,"HitbyZS","HitbyNA","0",0
"8867",70823,-1.648,"Hmgxb4",0,1,"Absent",0.066,0.066,"HitbyZS","HitbyNA","HitbyCSA",1
"8868",70827,0.66,"Trak2",0,1,"Absent",0.122,0.122,"0","0","0",0
"8869",70829,0.738,"Ccdc93",0,1,"Absent",0.055,0.055,"0","0","0",0
"8870",70831,0.461,"Krtap31-1",0,0,"Absent",0.012,0.012,"0","0","0",0
"8871",70834,0.125,"Spag9",0,1,"Absent",0,0,"0","0","0",0
"8872",70835,-0.222,"Prss22",0,0,"Absent",0.045,0.045,"0","0","0",0
"8873",70839,-1.127,"P2ry12",0,0,"Absent",0.055,0.055,"0","0","0",0.5
"8874",70861,-0.28,"Akr1cl",0,0,"Absent",0.007,0.007,"0","0","0",0
"8875",70862,-0.132,"Spata16",0,1,"Absent",0,0,"0","0","0",0
"8876",70881,1.115,"Nt5c1b",0,0,"Present",0.107,0.107,"0","0","0",0
"8877",70885,0.565,"Ints10",0,1,"Absent",0.088,0.088,"0","0","0",0
"8878",70887,-0.824,"Dmrtc1a",0,0,"Absent",0.395,0.395,"0","0","0",0
"8879",70897,-0.652,"Fam71d",0,0,"Absent",0.015,0.015,"0","0","0",0
"8880",70900,-0.416,"4921517D22Rik",0,0,"Absent",0.022,0.022,"0","0","0",0
"8881",70909,-0.942,"4921504E06Rik",0,0,"Absent",0.236,0.236,"0","0","0",0
"8882",70911,1.619,"Phyhipl",0,0,"Absent",0.117,0.117,"0","0","0",0
"8883",70918,2.859,"Nsun7",0,1,"Absent",0.481,0.481,"0","0","0",0
"8884",70920,0.994,"4921511H03Rik",0,0,"Absent",0.146,0.146,"0","0","0",0
"8885",70925,0.169,"Cdkn2aip",0,0,"Absent",0.015,0.015,"0","0","0",0
"8886",70928,1.715,"Trim69",0,1,"Absent",0.127,0.127,"0","0","0",0
"8887",70935,0.604,"Speer4f",0,0,"Absent",0.018,0.018,"0","0","0",0
"8888",70945,0.102,"Mmrn1",0,0,"Absent",0.023,0.023,"0","0","0",0
"8889",70948,1.316,"Wdr20rt",0,1,"Absent",0.096,0.096,"0","0","0",0
"8890",70950,0.608,"Ccdc178",0,0,"Absent",0.01,0.01,"0","0","0",0
"8891",70951,0.073,"Spata1",0,0,"Absent",0.004,0.004,"0","0","0",0
"8892",70952,-0.024,"Poteg",0,0,"Absent",0.004,0.004,"0","0","0",0
"8893",70955,0.1,"4931403M11Rik",0,1,"Absent",0.421,0.421,"0","0","0",0
"8894",70956,0.92,"Tex19.2",0,0,"Absent",0.055,0.055,"0","0","0",0
"8895",70974,0.53,"Pgm2l1",0,1,"Present",0.631,0.631,"0","0","0",0
"8896",70984,-1.418,"4931406C07Rik",0,1,"Absent",0.055,0.055,"HitbyZS","HitbyNA","HitbyCSA",1
"8897",70986,-1.149,"4931422A03Rik",0,0,"Absent",0.172,0.172,"0","0","0",0.5
"8898",70988,-0.185,"4931428L18Rik",0,0,"Absent",0.007,0.007,"0","0","0",0
"8899",70991,0.147,"4931432E15Rik",0,0.5,"Absent",0.01,0.01,"0","0","0",0
"8900",70997,0.676,"Spef1",0,1,"Absent",0.1,0.1,"0","0","0",0
"8901",70998,-0.073,"Phf6",0,1,"Absent",0.002,0.002,"0","0","0",0
"8902",71001,-0.394,"Mgat4e",0,1,"Absent",0.288,0.288,"0","0","0",0
"8903",71020,1.212,"Spats1",0,1,"Absent",0.056,0.056,"0","0","0",0
"8904",71026,1.036,"Speer3",0,0,"Absent",0.081,0.081,"0","0","0",0
"8905",71041,0.58,"Pcgf6",0,1,"Absent",0.482,0.482,"0","0","0",0
"8906",71066,-0.372,"Hsfy2",0,0,"Absent",0,0,"0","0","0",0
"8907",71069,0.186,"Stox2",0,1,"Absent",0.056,0.056,"0","0","0",0
"8908",71078,0.064,"Adam30",0,0,"Absent",0.049,0.049,"0","0","0",0
"8909",71089,0.113,"Sept12",0,0,"Absent",0.037,0.037,"0","0","0",0
"8910",71090,0.46,"4933411G06Rik",0,0,"Present",0.06,0.06,"0","0","0",0
"8911",71091,2.807,"Cdkl1",0,1,"Absent",0.606,0.606,"0","0","0",0
"8912",71093,0.055,"Atoh8",0,0,"Absent",0.104,0.104,"0","0","0",0
"8913",71096,-0.079,"Sntg1",0,0,"Absent",0.019,0.019,"0","0","0",0
"8914",71099,-0.244,"Tssk4",0,1,"Absent",0.01,0.01,"0","0","0",0
"8915",71116,-0.459,"Stx18",0,1,"Present",0.031,0.031,"0","0","0",0
"8916",71131,-0.673,"Zfp689",0,1,"Absent",0,0,"0","0","0",0
"8917",71132,0.487,"Cabyr",0,1,"Absent",0.259,0.259,"0","0","0",0
"8918",71137,0.666,"Rfx4",0,1,"Absent",0.35,0.35,"0","0","0",0
"8919",71145,0.155,"Scara5",0,1,"Absent",0.005,0.005,"0","0","0",0
"8920",71151,0.367,"Eri2",0,1,"Absent",0.017,0.017,"0","0","0",0
"8921",71156,-0.9,"Lrrc72",0,0,"Absent",0.101,0.101,"0","0","0",0
"8922",71162,-0.71,"4933421I07Rik",0,0,"Absent",0,0,"0","0","0",0
"8923",71175,1.2395,"Nipbl ,Nipbl",0,1,"Absent",0.774,0.774,"0","0","0",0
"8924",71176,-0.414,"Fbxo24",0,1,"Absent",0,0,"0","0","0",0
"8925",71177,-0.241,"Asun",0,1,"Absent",0.003,0.003,"0","0","0",0
"8926",71202,-0.528,"NA",0,0.5,"Absent",NA,0.055,"0","0","0",0
"8927",71203,1.35,"4933434M16Rik",0,0,"Absent",0.081,0.081,"0","0","0",0
"8928",71206,-0.931,"Katnal2",0,0,"Absent",0.117,0.117,"0","0","0",0
"8929",71207,0.532,"Nudt4",0,1,"Absent",0.055,0.055,"0","0","0",0
"8930",71208,-0.43,"4933440M02Rik",0,0,"Absent",0.029,0.029,"0","0","0",0
"8931",71223,0.877,"Gpr15",0,0,"Absent",NA,0.055,"0","0","0",0
"8932",71227,-1.022,"Daw1",0,0,"Absent",0.056,0.056,"0","0","0",0.5
"8933",71228,-0.392,"Dlg5",0,0,"Absent",0.065,0.065,"0","0","0",0
"8934",71229,-0.149,"4933428P19Rik",0,0.5,"Absent",0.331,0.331,"0","0","0",0
"8935",71241,0.058,"Dmrtc2",0,0,"Absent",0.031,0.031,"0","0","0",0
"8936",71242,-0.431,"Spata24",0,1,"Absent",0.014,0.014,"0","0","0",0
"8937",71254,0.66,"Naif1",0,1,"Absent",0.015,0.015,"0","0","0",0
"8938",71263,1.901,"Mro",0,0,"Absent",0.212,0.212,"0","0","0",0
"8939",71279,-1.219,"Slc29a3",0,1,"Absent",0.03,0.03,"0","0","0",0
"8940",71302,0.725,"Arhgap26",0,1,"Absent",0.222,0.222,"0","0","0",0
"8941",71306,-0.9,"Mfap3l",0,1,"Absent",0.001,0.001,"0","0","0",0
"8942",71310,0.11,"Tbc1d9",0,1,"Absent",0,0,"0","0","0",0
"8943",71313,0.044,"Fsip1",0,0,"Absent",0.003,0.003,"0","0","0",0
"8944",71323,-1.07,"Rassf8",0,1,"Absent",0.011,0.011,"0","0","0",0
"8945",71325,-0.137,"Tchhl1",0,1,"Absent",0.015,0.015,"0","0","0",0
"8946",71336,-0.739,"Rbks",0,1,"Present",0.015,0.015,"0","0","0",0
"8947",71338,1.246,"Tprg",0,1,"Absent",0.133,0.133,"0","0","0",0
"8948",71340,1.251,"Riok1",0,1,"Present",0.086,0.086,"0","0","0",0
"8949",71345,-0.829,"Ano9",0,0,"Absent",0.006,0.006,"0","0","0",0
"8950",71354,0.021,"Wdr31",0,0,"Absent",0,0,"0","0","0",0
"8951",71361,0.918,"Aifm2",0,1,"Absent",0.07,0.07,"0","0","0",0
"8952",71367,0.402,"Chst9",0,0,"Absent",0.016,0.016,"0","0","0",0
"8953",71371,-0.498,"Arid5b",0,1,"Absent",0.002,0.002,"0","0","0",0
"8954",71375,0.269,"Foxn3",0,1,"Absent",0,0,"0","0","0",0
"8955",71382,0.363,"Pex1",0,0,"Present",NA,0.055,"0","0","0",0
"8956",71389,1.266,"Chd6",0,1,"Absent",NA,0.055,"0","0","0",0
"8957",71393,0.196,"Kctd6",0,1,"Absent",0.451,0.451,"0","0","0",0
"8958",71395,0.631,"5430419D17Rik",0,1,"Absent",0.032,0.032,"0","0","0",0
"8959",71406,1.203,"5430416O09Rik",0,0,"Absent",0.737,0.737,"0","0","0",0
"8960",71412,0.008,"Dhrs2",0,1,"Absent",0.032,0.032,"0","0","0",0
"8961",71425,-0.538,"Bpifb9a",0,0,"Absent",0,0,"0","0","0",0
"8962",71436,0.52,"Flrt3",0,1,"Absent",0.023,0.023,"0","0","0",0
"8963",71446,-0.033,"Wrb",0,1,"Absent",0.089,0.089,"0","0","0",0
"8964",71448,1.18,"Tmem80",0,1,"Absent",0.214,0.214,"0","0","0",0
"8965",71449,0.404,"Mettl13",0,1,"Absent",0.005,0.005,"0","0","0",0
"8966",71452,-0.017,"Ankrd40",0,1,"Absent",0,0,"0","0","0",0
"8967",71458,1.377,"Bcor",0,1,"Absent",0.139,0.139,"0","0","0",0
"8968",71461,-0.312,"Ptk7",0,1,"Absent",0,0,"0","0","0",0
"8969",71468,1.129,"Obox1",0,0,"Absent",0.064,0.064,"0","0","0",0
"8970",71474,0.382,"Ppp6r2",0,1,"Absent",0.005,0.005,"0","0","0",0
"8971",71492,1.394,"Bbs7",0,1,"Absent",0.083,0.083,"0","0","0",0
"8972",71508,-1.293,"Zfp935",0,0,"Absent",0,0,"HitbyZS","HitbyNA","0",0
"8973",71514,-1.643,"Sfpq",0,1,"Absent",0.055,0.055,"HitbyZS","HitbyNA","HitbyCSA",1
"8974",71517,0.178,"9030624J02Rik",0,1,"Absent",0.261,0.261,"0","0","0",0
"8975",71520,-1.321,"Grap",0,1,"Absent",0.055,0.055,"HitbyZS","HitbyNA","HitbyCSA",1
"8976",71522,1.113,"Ggt6",0,1,"Present",0.092,0.092,"0","0","0",0
"8977",71529,1.773,"Kazn",0,0,"Absent",0.491,0.491,"0","0","0",0
"8978",71538,-0.808,"Fbxo9",0,1,"Absent",0.007,0.007,"0","0","0",0
"8979",71562,-0.822,"Afmid",0,1,"Present",0.009,0.009,"0","0","0",0
"8980",71564,-0.374,"Izumo4",0,1,"Absent",0.008,0.008,"0","0","0",0
"8981",71566,0.862,"Clmp",0,0,"Absent",0.489,0.489,"0","0","0",0
"8982",71578,0.517,"Sval1",0,0,"Absent",0.049,0.049,"0","0","0",0
"8983",71584,0.158,"Gdpd2",0,1,"Absent",0.008,0.008,"0","0","0",0
"8984",71586,0.93,"Ifih1",0,1,"Present",0.068,0.068,"0","0","0",0
"8985",71592,-0.568,"Pogk",0,1,"Absent",0.005,0.005,"0","0","0",0
"8986",71599,-0.266,"Senp8",0,1,"Absent",0,0,"0","0","0",0
"8987",71602,-0.501,"Myo1e",0,1,"Absent",0,0,"0","0","0",0
"8988",71607,0.251,"Snx20",0,1,"Absent",0.22,0.22,"0","0","0",0
"8989",71609,1.078,"Tradd",0,1,"Present",0.11,0.11,"0","0","0",0
"8990",71617,-0.017,"9130011E15Rik",0,1,"Absent",0.001,0.001,"0","0","0",0
"8991",71623,0.356,"Krtap5-2",0,0,"Absent",0.071,0.071,"0","0","0",0
"8992",71633,-0.022,"4833414E09Rik",0,0.5,"Absent",0.002,0.002,"0","0","0",0
"8993",71643,0.347,"Zgrf1",0,1,"Absent",NA,0.055,"0","0","0",0
"8994",71648,0.99,"Optn",0,0,"Absent",0.109,0.109,"0","0","0",0
"8995",71653,0.329,"4930506M07Rik",0,1,"Absent",0.055,0.055,"0","0","0",0
"8996",71660,-1.393,"Rarres2",0,0,"Absent",0.056,0.056,"HitbyZS","HitbyNA","HitbyCSA",0.5
"8997",71664,0.427,"Mettl7b",0,1,"Absent",0.007,0.007,"0","0","0",0
"8998",71665,0.369,"Fuca1",0,1,"Present",0.073,0.073,"0","0","0",0
"8999",71670,0.848,"Acy3",0,0,"Present",0.071,0.071,"0","0","0",0
"9000",71673,0.708,"Rnf215",0,1,"Absent",0.218,0.218,"0","0","0",0
"9001",71679,-0.376,"Atp5h",0,1,"Present",0,0,"0","0","0",0
"9002",71682,-0.854,"Wdr27",0,0,"Absent",0,0,"0","0","0",0
"9003",71683,-0.595,"Gypc",0,1,"Present",0,0,"0","0","0",0
"9004",71684,-0.112,"Rbm43",0,1,"Absent",0.061,0.061,"0","0","0",0
"9005",71687,-0.286,"Tmem25",0,1,"Absent",0,0,"0","0","0",0
"9006",71690,-0.736,"Esm1",0,0,"Absent",0.187,0.187,"0","0","0",0
"9007",71701,-0.202,"Pnpt1",0,0,"Present",0.027,0.027,"0","0","0",0
"9008",71702,-0.54,"Cdc5l",0,1,"Present",0,0,"0","0","0",0
"9009",71703,0.74,"Armcx3",0,0,"Absent",0.006,0.006,"0","0","0",0
"9010",71704,0.096,"Arhgef3",0,1,"Absent",0,0,"0","0","0",0
"9011",71706,-0.104,"Slc46a3",0,1,"Absent",0,0,"0","0","0",0
"9012",71707,-1.094,"Ubiad1",0,1,"Absent",0,0,"0","0","0",0
"9013",71710,-0.952,"Lrrcc1",0,1,"Absent",0,0,"0","0","0",0
"9014",71711,-0.032,"Mus81",0,1,"Present",0.038,0.038,"0","0","0",0
"9015",71712,-0.401,"Dram1",0,1,"Absent",0.059,0.059,"0","0","0",0
"9016",71715,-0.258,"Dhx35",0,1,"Absent",0.298,0.298,"0","0","0",0
"9017",71718,0.02,"Telo2",0,1,"Absent",0.017,0.017,"0","0","0",0
"9018",71720,-0.168,"Osbpl3",0,1,"Absent",0.009,0.009,"0","0","0",0
"9019",71721,0.434,"Fam13c",0,1,"Absent",0.029,0.029,"0","0","0",0
"9020",71722,-0.78,"Cic",0,1,"Absent",0.008,0.008,"0","0","0",0
"9021",71723,-0.534,"Dhx34",0,1,"Absent",0.003,0.003,"0","0","0",0
"9022",71724,0.855,"Aox3",0,1,"Absent",0.069,0.069,"0","0","0",0
"9023",71726,-0.367,"Smug1",0,1,"Present",0.888,0.888,"0","0","0",0
"9024",71728,-1.003,"Stk11ip",0,1,"Absent",0,0,"0","0","0",0
"9025",71729,0.802,"Rgs12",0,0,"Absent",0.589,0.589,"0","0","0",0
"9026",71733,-0.48,"Susd2",0,0,"Absent",0.004,0.004,"0","0","0",0
"9027",71735,1.371,"Lrwd1",0,1,"Absent",0.291,0.291,"0","0","0",0
"9028",71738,1.741,"Mamdc2",0,0,"Absent",0.143,0.143,"0","0","0",0
"9029",71740,-0.619,"Pvrl4",0,0,"Present",0.007,0.007,"0","0","0",0
"9030",71743,0.54,"Coasy",0,1,"Present",0.056,0.056,"0","0","0",0
"9031",71745,-0.166,"Cul2",0,1,"Present",0.004,0.004,"0","0","0",0
"9032",71746,0.882,"Rgl3",0,1,"Absent",0.13,0.13,"0","0","0",0
"9033",71750,1.141,"R3hdm2",0,1,"Absent",0.078,0.078,"0","0","0",0
"9034",71751,-0.846,"Map3k13",0,0,"Present",0,0,"0","0","0",0
"9035",71752,-0.374,"Gtf3c2",0,1,"Absent",0,0,"0","0","0",0
"9036",71753,-1.006,"Tmprss6",0,1,"Absent",0.058,0.058,"0","0","0",0.5
"9037",71755,-0.63,"Dhdh",0,1,"Present",0,0,"0","0","0",0
"9038",71760,-1.304,"Etnppl",0,0,"Absent",0.113,0.113,"HitbyZS","HitbyNA","HitbyCSA",0.5
"9039",71765,-1.111,"Klhdc3",0,1,"Absent",0.003,0.003,"0","0","0",0
"9040",71766,0.267,"Raver1",0,1,"Absent",0.001,0.001,"0","0","0",0
"9041",71770,-1.264,"Ap2b1",1,1,"Present",0.087,0.087,"HitbyZS","HitbyNA","HitbyCSA",1
"9042",71772,-0.972,"Plbd2",0,0,"Absent",0.001,0.001,"0","0","0",0
"9043",71773,0.261,"Ugt2b1",0,0,"Present",0.073,0.073,"0","0","0",0
"9044",71774,-0.486,"Shroom1",0,0,"Absent",0.828,0.828,"0","0","0",0
"9045",71775,0.858,"1300017J02Rik",0,1,"Absent",0.104,0.104,"0","0","0",0
"9046",71776,0.48,"Tha1",0,1,"Present",0.041,0.041,"0","0","0",0
"9047",71777,2.181,"Ing3",0,1,"Absent",0.203,0.203,"0","0","0",0
"9048",71778,0.077,"Klhl5",0,1,"Absent",0,0,"0","0","0",0
"9049",71779,-0.723,"March8",0,1,"Absent",0,0,"0","0","0",0
"9050",71780,0.564,"Isyna1",0,1,"Present",0.097,0.097,"0","0","0",0
"9051",71781,1.95,"Slc16a14",0,0,"Absent",0.064,0.064,"0","0","0",0
"9052",71782,1.956,"Ankle2",0,1,"Absent",0.218,0.218,"0","0","0",0
"9053",71785,-0.558,"Pdgfd",0,1,"Present",0.001,0.001,"0","0","0",0
"9054",71790,-1.216,"Anxa9",0,1,"Absent",0.082,0.082,"0","0","0",0.5
"9055",71791,0.585,"Cpa4",0,0,"Absent",0.034,0.034,"0","0","0",0
"9056",71793,-0.219,"Ints12",0,1,"Absent",0,0,"0","0","0",0
"9057",71795,-0.3,"Pitpnc1",0,0,"Absent",0,0,"0","0","0",0
"9058",71799,0.526,"Ptcd1",0,0.5,"Absent",0.149,0.149,"0","0","0",0
"9059",71801,-0.468,"Plekhf2",0,1,"Absent",0.007,0.007,"0","0","0",0
"9060",71804,0.401,"Mtfr2",0,0,"Absent",0.495,0.495,"0","0","0",0
"9061",71805,-0.6,"Nup93",0,1,"Present",0.089,0.089,"0","0","0",0
"9062",71807,-0.333,"Tars2",0,1,"Present",0.006,0.006,"0","0","0",0
"9063",71810,2.739,"Ranbp3",0,1,"Absent",0.141,0.141,"0","0","0",0
"9064",71817,0.712,"Tmem50a",0,1,"Absent",0.182,0.182,"0","0","0",0
"9065",71819,-1.67,"Kif23",0,1,"Absent",0.055,0.055,"HitbyZS","HitbyNA","HitbyCSA",1
"9066",71826,-1.107,"1700001F09Rik",0,1,"Absent",0.002,0.002,"0","0","0",0
"9067",71828,-1.015,"Gtf2a1l",0,0,"Present",0.099,0.099,"0","0","0",0.5
"9068",71832,-0.296,"Csl",0,1,"Present",0,0,"0","0","0",0
"9069",71833,0.238,"Dcaf7",0,1,"Absent",0.045,0.045,"0","0","0",0
"9070",71834,1.891,"Zbtb43",0,0,"Absent",0.313,0.313,"0","0","0",0
"9071",71835,0.408,"Lancl2",0,1,"Absent",0.033,0.033,"0","0","0",0
"9072",71838,-0.698,"Phf7",0,1,"Absent",0.06,0.06,"0","0","0",0
"9073",71839,0.994,"Osgin1",0,1,"Absent",0.123,0.123,"0","0","0",0
"9074",71844,-0.901,"Nupl1",0,1,"Present",0.102,0.102,"0","0","0",0
"9075",71845,-0.782,"NA",0,0.5,"Absent",NA,0.055,"0","0","0",0
"9076",71846,-0.171,"Syce2",0,1,"Absent",0,0,"0","0","0",0
"9077",71847,0.893,"Gmcl1l",0,0,"Absent",0.068,0.068,"0","0","0",0
"9078",71853,1.322,"Pdia6",0,1,"Present",0.087,0.087,"0","0","0",0
"9079",71854,0.507,"Dpep3",0,1,"Absent",0.013,0.013,"0","0","0",0
"9080",71860,-0.949,"Wdr16",0,0,"Absent",0.022,0.022,"0","0","0",0
"9081",71861,-1.449,"Zswim2",0,0,"Absent",0.09,0.09,"HitbyZS","HitbyNA","HitbyCSA",0.5
"9082",71862,-1.105,"Gpr160",0,0,"Absent",0,0,"0","0","0",0
"9083",71869,1.075,"Serpinb12",0,1,"Absent",0.055,0.055,"0","0","0",0
"9084",71872,-1.059,"Aox4",0,0,"Absent",0.001,0.001,"0","0","0",0
"9085",71874,0.128,"2310007B03Rik",0,0,"Absent",0.033,0.033,"0","0","0",0
"9086",71876,-1.526,"Cenpu",0,0.5,"Absent",0,0,"HitbyZS","HitbyNA","0",0.5
"9087",71881,3.798,"Apmap",0,1,"Absent",0.102,0.102,"0","0","0",0
"9088",71884,-1.575,"Chit1",0,0,"Present",0.055,0.055,"HitbyZS","HitbyNA","HitbyCSA",0.5
"9089",71886,-1.373,"2310002L09Rik",0,0,"Absent",0.263,0.263,"HitbyZS","HitbyNA","HitbyCSA",0.5
"9090",71887,0.504,"Ppm1j",0,1,"Absent",0.012,0.012,"0","0","0",0
"9091",71888,0.186,"Krt33a",0,1,"Absent",0.144,0.144,"0","0","0",0
"9092",71889,-0.806,"Epn3",0,0,"Present",0.002,0.002,"0","0","0",0
"9093",71891,-0.294,"Cdadc1",0,1,"Absent",0.035,0.035,"0","0","0",0
"9094",71893,1.734,"Noxo1",0,1,"Absent",0.104,0.104,"0","0","0",0
"9095",71897,-1.607,"Lypd6b",0,1,"Absent",0.004,0.004,"HitbyZS","HitbyNA","0",0.5
"9096",71898,-1.426,"Apol9b",0,1,"Absent",0.081,0.081,"HitbyZS","HitbyNA","HitbyCSA",1
"9097",71900,-1.39,"Tmem106b",0,0,"Absent",0.055,0.055,"HitbyZS","HitbyNA","HitbyCSA",0.5
"9098",71904,-1.031,"Paqr7",0,1,"Absent",0,0,"0","0","0",0
"9099",71907,0.341,"Serpina9",0,0,"Absent",0.025,0.025,"0","0","0",0
"9100",71908,0.016,"Cldn23",0,0,"Present",0.004,0.004,"0","0","0",0
"9101",71910,-0.456,"Ppapdc1b",0,1,"Absent",0.001,0.001,"0","0","0",0
"9102",71911,-1.161,"Bdh1",0,1,"Present",0.062,0.062,"0","0","0",0.5
"9103",71912,-0.276,"Jsrp1",0,0,"Absent",0.008,0.008,"0","0","0",0
"9104",71913,-0.248,"Tmem79",0,1,"Absent",0.008,0.008,"0","0","0",0
"9105",71916,-0.106,"Dus4l",0,1,"Absent",0.241,0.241,"0","0","0",0
"9106",71919,-0.089,"Rpap3",0,1,"Absent",0.005,0.005,"0","0","0",0
"9107",71920,0.252,"Epgn",0,1,"Absent",0.019,0.019,"0","0","0",0
"9108",71924,-0.048,"Tube1",0,1,"Absent",0,0,"0","0","0",0
"9109",71927,1.497,"Itfg1",0,0,"Absent",0.142,0.142,"0","0","0",0
"9110",71929,-0.145,"Tmem123",0,0,"Absent",0.005,0.005,"0","0","0",0
"9111",71932,-0.108,"Ephx3",0,0,"Absent",0.056,0.056,"0","0","0",0
"9112",71934,0.622,"Car13",0,1,"Present",0.027,0.027,"0","0","0",0
"9113",71946,-0.89,"Endod1",0,1,"Present",0.017,0.017,"0","0","0",0
"9114",71947,-0.733,"2310067B10Rik",0,1,"Absent",0,0,"0","0","0",0
"9115",71949,-0.328,"Cers5",0,1,"Absent",0.021,0.021,"0","0","0",0
"9116",71951,-0.075,"Gpc2",0,0,"Absent",0.001,0.001,"0","0","0",0
"9117",71952,-0.482,"2410016O06Rik",0,1,"Absent",0.016,0.016,"0","0","0",0
"9118",71954,0.276,"Suds3",0,1,"Absent",0.006,0.006,"0","0","0",0
"9119",71955,-0.81,"Ist1",0,1,"Absent",0.004,0.004,"0","0","0",0
"9120",71956,0.165,"Rnf135",0,1,"Absent",0,0,"0","0","0",0
"9121",71957,-0.613,"Cpsf3l",0,1,"Absent",0,0,"0","0","0",0
