Column1,EntrezID,Zscore,GeneSymbol,NetworkDegree,Exp_Stat_Value,KEGGdb,LowestCSAscore,LowestCSAscoreCorrected,ZSdes,NAdes,CSAdes,Replicate1
9427,50700,-0.846,RDH8,0,0,Present,0.276,0.276,0,0,0,0
13072,643,-0.846,CXCR5,0,1,Present,0.072,0.072,0,0,0,0
17529,93953,-0.846,ACRC,0,1,Absent,0.205,0.205,0,0,0,0
17661,9501,-0.846,RPH3AL,0,1,Absent,0.796,0.796,0,0,0,0
280,10293,-0.845,TRAIP,0,1,Absent,0.122,0.122,0,0,0,0
2716,149647,-0.845,FAM71A,0,0,Absent,0.742,0.742,0,0,0,0
10239,5351,-0.845,PLOD1,0,1,Present,0.748,0.748,0,0,0,0
14631,79142,-0.845,PHF23,0,1,Absent,0.203,0.203,0,0,0,0
15649,83608,-0.845,C18orf21,0,1,Absent,0.831,0.831,0,0,0,0
831,10954,-0.844,PDIA5,0,1,Absent,0.019,0.019,0,0,0,0
3566,1951,-0.844,CELSR3,0,1,Absent,0.006,0.006,0,0,0,0
3795,203062,-0.844,TSNARE1,0,1,Absent,0.733,0.733,0,0,0,0
3825,2037,-0.844,EPB41L2,0,1,Present,0,0,0,0,0,0
4748,23409,-0.844,SIRT4,0,1,Absent,0.23,0.23,0,0,0,0
7192,338707,-0.844,B4GALNT4,0,1,Absent,0.48,0.48,0,0,0,0
8481,402176,-0.844,RPL21P44,0,1,Absent,0.524,0.524,0,0,0,0
9144,4783,-0.844,NFIL3,0,1,Absent,0.587,0.587,0,0,0,0
14776,79647,-0.844,AKIRIN1,0,1,Absent,0.424,0.424,0,0,0,0
14796,79671,-0.844,NLRX1,0,1,Present,0.2,0.2,0,0,0,0
15547,8315,-0.844,BRAP,0,0,Absent,0.034,0.034,0,0,0,0
17288,922,-0.844,CD5L,0,1,Absent,0.113,0.113,0,0,0,0
4446,2304,-0.843,FOXE1,0,1,Absent,0,0,0,0,0,0
17090,9110,-0.843,MTMR4,0,1,Absent,0.102,0.102,0,0,0,0
1771,125981,-0.842,ACER1,0,1,Present,0.271,0.271,0,0,0,0
4938,23660,-0.842,ZKSCAN5,0,1,Absent,0.002,0.002,0,0,0,0
7115,3344,-0.842,FOXN2,0,1,Absent,0.317,0.317,0,0,0,0
11007,55267,-0.842,PRR34,0,1,Absent,0.113,0.113,0,0,0,0
11482,55924,-0.842,FAM212B,0,1,Absent,0.072,0.072,0,0,0,0
11533,5610,-0.842,EIF2AK2,0,1,Present,0.028,0.028,0,0,0,0
11647,56413,-0.842,LTB4R2,0,1,Present,0.318,0.318,0,0,0,0
6974,317749,-0.84,DHRS4L2,0,0,Present,0.68,0.68,0,0,0,0
16884,8997,-0.84,KALRN,0,0,Absent,0.79,0.79,0,0,0,0
4930,23646,-0.839,PLD3,0,1,Absent,0.081,0.081,0,0,0,0
2393,142,-0.838,PARP1,0,1,Present,0.169,0.169,0,0,0,0
12101,57520,-0.838,HECW2,0,1,Absent,0.212,0.212,0,0,0,0
12493,59340,-0.838,HRH4,0,1,Present,0.176,0.176,0,0,0,0
12601,60468,-0.838,BACH2,0,1,Absent,0.613,0.613,0,0,0,0
13157,6445,-0.838,SGCG,0,1,Present,0.678,0.678,0,0,0,0
15677,83692,-0.838,CD99L2,0,1,Absent,0.363,0.363,0,0,0,0
18055,9934,-0.838,P2RY14,0,0,Present,0.236,0.236,0,0,0,0
6644,2954,-0.837,GSTZ1,0,1,Present,0.175,0.175,0,0,0,0
17900,9762,-0.837,LZTS3,0,1,Absent,0.031,0.031,0,0,0,0
4146,2215,-0.836,FCGR3B,0,1,Present,0.906,0.906,0,0,0,0
5049,2515,-0.836,ADAM2,0,1,Absent,0.303,0.303,0,0,0,0
5187,2559,-0.836,GABRA6,0,1,Present,0.003,0.003,0,0,0,0
7666,3646,-0.836,EIF3E,0,1,Present,0.626,0.626,0,0,0,0
11774,56924,-0.836,PAK6,0,1,Present,0.345,0.345,0,0,0,0
15602,83475,-0.836,DOHH,0,1,Absent,0.903,0.903,0,0,0,0
16852,8986,-0.836,RPS6KA4,0,1,Present,0.032,0.032,0,0,0,0
18054,9933,-0.836,KIAA0020,0,1,Absent,0.053,0.053,0,0,0,0
182,10197,-0.835,PSME3,0,1,Present,0.015,0.015,0,0,0,0
9737,51291,-0.835,GMIP,0,1,Absent,0.028,0.028,0,0,0,0
15391,81570,-0.835,CLPB,0,1,Absent,0.039,0.039,0,0,0,0
3058,159686,-0.834,CFAP58,0,1,Absent,0.072,0.072,0,0,0,0
3148,162655,-0.834,ZNF519,0,1,Absent,0.09,0.09,0,0,0,0
7054,326342,-0.834,EMR4P,0,1,Absent,0.511,0.511,0,0,0,0
7591,3569,-0.834,IL6,0,1,Present,1.019,1.019,0,0,0,0
8857,440730,-0.834,TRIM67,0,1,Absent,0.785,0.785,0,0,0,0
8890,441608,-0.834,OR5B3,0,0,Present,0.598,0.598,0,0,0,0
10418,54474,-0.834,KRT20,0,1,Absent,0.021,0.021,0,0,0,0
13088,64333,-0.834,ARHGAP9,0,1,Absent,0.148,0.148,0,0,0,0
16179,84717,-0.834,HDGFRP2,0,1,Absent,0.682,0.682,0,0,0,0
17666,9508,-0.834,ADAMTS3,0,1,Absent,0.426,0.426,0,0,0,0
1954,1291,-0.833,COL6A1,0,1,Present,0.271,0.271,0,0,0,0
3633,1978,-0.833,EIF4EBP1,0,1,Present,0.001,0.001,0,0,0,0
2206,137075,-0.832,CLDN23,0,1,Present,0.529,0.529,0,0,0,0
4366,22925,-0.832,PLA2R1,0,1,Present,0.058,0.058,0,0,0,0
4907,23613,-0.832,ZMYND8,0,1,Absent,0.014,0.014,0,0,0,0
6892,30848,-0.832,CTAG2,0,1,Absent,0.266,0.266,0,0,0,0
8975,4595,-0.832,MUTYH,0,1,Present,1.034,1.034,0,0,0,0
16706,8822,-0.832,FGF17,0,1,Present,0.765,0.765,0,0,0,0
17644,9481,-0.832,SLC25A27,0,0,Absent,0.013,0.013,0,0,0,0
265,10279,-0.831,PRSS16,0,0,Absent,0.591,0.591,0,0,0,0
7874,3780,-0.831,KCNN1,0,1,Absent,0.077,0.077,0,0,0,0
12677,613210,-0.831,DEFB136,0,1,Absent,0.364,0.364,0,0,0,0
17027,90736,-0.831,FAM104B,0,1,Absent,0.134,0.134,0,0,0,0
17998,9873,-0.831,FCHSD2,0,1,Absent,0.402,0.402,0,0,0,0
382,10421,-0.83,CD2BP2,0,1,Absent,0.493,0.493,0,0,0,0
1365,115752,-0.83,DIS3L,0,1,Absent,0.357,0.357,0,0,0,0
4626,23253,-0.83,ANKRD12,0,1,Absent,0.34,0.34,0,0,0,0
5389,25923,-0.83,ATL3,0,1,Absent,0.002,0.002,0,0,0,0
6318,284573,-0.83,LINC00303,0,1,Absent,0.072,0.072,0,0,0,0
15783,8398,-0.83,PLA2G6,0,1,Present,0.048,0.048,0,0,0,0
16320,8496,-0.83,PPFIBP1,0,1,Absent,0.789,0.789,0,0,0,0
4609,23235,-0.829,SIK2,0,1,Absent,0.309,0.309,0,0,0,0
3009,158293,-0.828,FAM120AOS,0,1,Absent,0.219,0.219,0,0,0,0
4601,23224,-0.828,SYNE2,0,0,Absent,0.581,0.581,0,0,0,0
6390,285525,-0.828,YIPF7,0,0,Absent,0.074,0.074,0,0,0,0
6949,3157,-0.828,HMGCS1,0,1,Present,0.387,0.387,0,0,0,0
9022,4647,-0.828,MYO7A,0,1,Absent,0.476,0.476,0,0,0,0
9465,50855,-0.828,PARD6A,0,1,Present,0.085,0.085,0,0,0,0
11427,5585,-0.828,PKN1,0,1,Absent,0.04,0.04,0,0,0,0
14505,7813,-0.828,EVI5,0,1,Absent,0.149,0.149,0,0,0,0
14882,79780,-0.828,CCDC82,0,1,Absent,0.421,0.421,0,0,0,0
17766,9620,-0.828,CELSR1,0,0,Absent,0.302,0.302,0,0,0,0
17944,9812,-0.828,KIAA0141,0,1,Absent,0.498,0.498,0,0,0,0
7732,3720,-0.827,JARID2,0,1,Absent,0.15,0.15,0,0,0,0
10139,5266,-0.827,PI3,0,1,Absent,0.236,0.236,0,0,0,0
12526,5962,-0.827,RDX,0,1,Present,0.291,0.291,0,0,0,0
14268,7431,-0.827,VIM,0,1,Absent,0.03,0.03,0,0,0,0
15733,8387,-0.827,OR1E1,0,1,Present,0.262,0.262,0,0,0,0
17449,9329,-0.827,GTF3C4,0,1,Absent,0.228,0.228,0,0,0,0
18100,9986,-0.827,RCE1,0,1,Absent,0.492,0.492,0,0,0,0
8641,4148,-0.826,MATN3,0,1,Absent,0.281,0.281,0,0,0,0
14726,79576,-0.826,NKAP,0,1,Absent,0.285,0.285,0,0,0,0
1034,11184,-0.825,MAP4K1,0,1,Present,0.008,0.008,0,0,0,0
1720,124626,-0.825,ZPBP2,0,1,Absent,0.172,0.172,0,0,0,0
12586,6036,-0.825,RNASE2,0,1,Absent,0.178,0.178,0,0,0,0
3926,2145,-0.824,EZH1,0,1,Absent,0.773,0.773,0,0,0,0
6101,280664,-0.824,WFDC10B,0,1,Absent,0.077,0.077,0,0,0,0
9496,51002,-0.824,TPRKB,0,1,Absent,0.045,0.045,0,0,0,0
11974,57211,-0.824,GPR126,0,1,Absent,0.234,0.234,0,0,0,0
14627,79135,-0.824,APOO,0,1,Absent,0.462,0.462,0,0,0,0
3296,167681,-0.823,PRSS35,0,0,Absent,0.46,0.46,0,0,0,0
14274,744,-0.823,MPPED2,0,0,Absent,0.056,0.056,0,0,0,0
1632,122618,-0.822,PLD4,0,1,Absent,0.215,0.215,0,0,0,0
2529,146167,-0.822,SLC38A8,0,1,Absent,0.022,0.022,0,0,0,0
3371,171177,-0.822,RHOV,0,0,Absent,0.329,0.329,0,0,0,0
4576,23196,-0.822,FAM120A,0,1,Absent,0.052,0.052,0,0,0,0
5027,246213,-0.822,SLC17A8,0,0,Absent,0.597,0.597,0,0,0,0
6220,283777,-0.822,FAM169B,0,0,Absent,0.541,0.541,0,0,0,0
6377,285367,-0.822,RPUSD3,0,1,Absent,0.026,0.026,0,0,0,0
9431,5074,-0.822,PAWR,0,1,Absent,0.005,0.005,0,0,0,0
11507,5599,-0.822,MAPK8,0,1,Present,0.21,0.21,0,0,0,0
14353,7551,-0.822,ZNF3,0,1,Absent,0.523,0.523,0,0,0,0
15080,80063,-0.822,ATF7IP2,0,1,Absent,0.019,0.019,0,0,0,0
15214,80339,-0.822,PNPLA3,0,1,Present,0.037,0.037,0,0,0,0
15503,8225,-0.822,GTPBP6,0,1,Absent,0.14,0.14,0,0,0,0
11591,5617,-0.821,PRL,0,0,Present,0.094,0.094,0,0,0,0
13398,65121,-0.821,PRAMEF1,0,0,Absent,0.336,0.336,0,0,0,0
2203,1369,-0.82,CPN1,0,1,Absent,0.07,0.07,0,0,0,0
2592,147199,-0.82,SCGB1C1,0,0,Absent,0.465,0.465,0,0,0,0
12394,58531,-0.82,PRM3,0,1,Absent,0.191,0.191,0,0,0,0
12455,5911,-0.82,RAP2A,0,1,Absent,0.165,0.165,0,0,0,0
13903,7016,-0.82,TESK1,0,1,Absent,0.005,0.005,0,0,0,0
15246,80727,-0.82,TTYH3,0,1,Absent,0.17,0.17,0,0,0,0
15329,8110,-0.82,DPF3,0,1,Absent,0.004,0.004,0,0,0,0
885,1102,-0.819,RCBTB2,0,1,Absent,0.01,0.01,0,0,0,0
12591,60386,-0.819,SLC25A19,0,1,Absent,0.158,0.158,0,0,0,0
13888,6999,-0.819,TDO2,0,1,Present,1.038,1.038,0,0,0,0
8215,3903,-0.818,LAIR1,0,1,Absent,0.518,0.518,0,0,0,0
8349,399,-0.818,RHOH,0,1,Present,0.649,0.649,0,0,0,0
9666,51203,-0.818,NUSAP1,0,1,Absent,0.114,0.114,0,0,0,0
11762,56912,-0.818,IFT46,0,1,Absent,0.762,0.762,0,0,0,0
13359,65003,-0.818,MRPL11,0,1,Absent,0.165,0.165,0,0,0,0
14208,7352,-0.818,UCP3,0,0,Absent,0.246,0.246,0,0,0,0
708,1080,-0.817,CFTR,0,1,Present,0.445,0.445,0,0,0,0
3948,217,-0.817,ALDH2,0,1,Present,0.045,0.045,0,0,0,0
4454,23049,-0.817,SMG1,0,1,Present,0.03,0.03,0,0,0,0
554,10607,-0.816,TBL3,0,1,Present,0.612,0.612,0,0,0,0
764,1088,-0.816,CEACAM8,0,0,Absent,0.022,0.022,0,0,0,0
3632,1977,-0.816,EIF4E,0,1,Present,0.379,0.379,0,0,0,0
4660,23294,-0.816,ANKS1A,0,1,Absent,0.554,0.554,0,0,0,0
7580,3558,-0.816,IL2,0,1,Present,0.175,0.175,0,0,0,0
8567,408263,-0.816,FNDC9,0,1,Absent,0.032,0.032,0,0,0,0
10180,5310,-0.816,PKD1,0,1,Absent,0.471,0.471,0,0,0,0
12074,57477,-0.816,SHROOM4,0,1,Absent,0.757,0.757,0,0,0,0
12302,5788,-0.816,PTPRC,0,1,Present,0.324,0.324,0,0,0,0
17662,9502,-0.816,XAGE2,0,0,Absent,0.033,0.033,0,0,0,0
212,10224,-0.814,ZNF443,0,1,Absent,0.452,0.452,0,0,0,0
1706,124404,-0.814,12-Sep,0,0.5,Absent,0.634,0.634,0,0,0,0
3994,219482,-0.814,OR5M3,0,1,Present,0.85,0.85,0,0,0,0
5261,257629,-0.814,ANKS4B,0,0,Absent,0.266,0.266,0,0,0,0
9626,51154,-0.814,MRTO4,0,1,Absent,0.003,0.003,0,0,0,0
12447,5905,-0.814,RANGAP1,0,1,Present,0.017,0.017,0,0,0,0
12460,5916,-0.814,RARG,0,1,Absent,0.158,0.158,0,0,0,0
15108,80144,-0.814,FRAS1,0,1,Absent,0.737,0.737,0,0,0,0
16944,90324,-0.814,CCDC97,0,1,Absent,0.165,0.165,0,0,0,0
18099,9985,-0.814,REC8,0,1,Present,0.222,0.222,0,0,0,0
2373,140883,-0.813,ZNF280B,0,1,Absent,0.116,0.116,0,0,0,0
8758,4302,-0.813,MLLT6,0,1,Absent,0.023,0.023,0,0,0,0
9497,51003,-0.813,MED31,0,1,Absent,0.023,0.023,0,0,0,0
12086,57498,-0.813,KIDINS220,0,1,Present,0.155,0.155,0,0,0,0
14529,7871,-0.813,SLMAP,0,1,Absent,0.391,0.391,0,0,0,0
16928,9024,-0.813,BRSK2,0,1,Absent,0.679,0.679,0,0,0,0
6623,2923,-0.812,PDIA3,0,0,Present,0.623,0.623,0,0,0,0
9541,51061,-0.812,TXNDC11,0,1,Absent,0.022,0.022,0,0,0,0
11992,5728,-0.812,PTEN,0,1,Present,0.317,0.317,0,0,0,0
12512,5947,-0.812,RBP1,0,1,Absent,0.021,0.021,0,0,0,0
15044,79983,-0.812,POF1B,0,0,Absent,0.049,0.049,0,0,0,0
16130,84649,-0.812,DGAT2,0,1,Present,1.047,1.047,0,0,0,0
1709,124460,-0.811,SNX20,0,1,Absent,0.844,0.844,0,0,0,0
3457,1807,-0.811,DPYS,0,1,Present,0.604,0.604,0,0,0,0
6714,29902,-0.811,FAM216A,0,1,Absent,0.411,0.411,0,0,0,0
544,10594,-0.81,PRPF8,0,1,Present,0.579,0.579,0,0,0,0
2998,158056,-0.81,MAMDC4,0,0,Absent,0.086,0.086,0,0,0,0
7304,340706,-0.81,VWA2,0,0,Absent,0.694,0.694,0,0,0,0
8019,387990,-0.81,TOMM20L,0,1,Absent,0.573,0.573,0,0,0,0
11344,5576,-0.81,PRKAR2A,0,1,Present,0.609,0.609,0,0,0,0
12799,6295,-0.81,SAG,0,0,Absent,0.107,0.107,0,0,0,0
14940,79845,-0.81,RNF122,0,1,Absent,0.05,0.05,0,0,0,0
2953,155435,-0.809,RBM33,0,1,Absent,0.462,0.462,0,0,0,0
8920,4438,-0.809,MSH4,0,1,Absent,0,0,0,0,0,0
14812,79692,-0.809,ZNF322,0,1,Absent,0.033,0.033,0,0,0,0
4152,221662,-0.808,RBM24,0,1,Absent,0.076,0.076,0,0,0,0
5173,2555,-0.808,GABRA2,0,1,Present,0.372,0.372,0,0,0,0
10697,54925,-0.808,ZSCAN32,0,1,Absent,0.003,0.003,0,0,0,0
13267,64786,-0.808,TBC1D15,0,1,Absent,0.184,0.184,0,0,0,0
13786,6850,-0.808,SYK,0,1,Present,0.694,0.694,0,0,0,0
14240,7398,-0.808,USP1,0,1,Absent,0.074,0.074,0,0,0,0
17739,9586,-0.808,CREB5,0,1,Present,0.08,0.08,0,0,0,0
4114,221178,-0.806,SPATA13,0,1,Absent,0.449,0.449,0,0,0,0
6729,29924,-0.806,EPN1,0,1,Present,0.046,0.046,0,0,0,0
7064,3273,-0.806,HRG,0,1,Absent,0.661,0.661,0,0,0,0
11038,55295,-0.806,KLHL26,0,1,Absent,0.035,0.035,0,0,0,0
11554,56124,-0.806,PCDHB12,0,1,Absent,0.594,0.594,0,0,0,0
12139,57563,-0.806,KLHL8,0,1,Absent,0.034,0.034,0,0,0,0
15143,80208,-0.806,SPG11,0,1,Absent,0.109,0.109,0,0,0,0
658,10735,-0.805,STAG2,0,1,Present,0.675,0.675,0,0,0,0
8368,399814,-0.805,C10orf120,0,1,Absent,0.719,0.719,0,0,0,0
8872,441282,-0.805,AKR1B15,0,0,Absent,0.101,0.101,0,0,0,0
16556,8647,-0.805,ABCB11,0,1,Present,0.323,0.323,0,0,0,0
1331,115207,-0.804,KCTD12,0,1,Absent,0.079,0.079,0,0,0,0
7450,346673,-0.804,STRA8,0,1,Absent,0.293,0.293,0,0,0,0
10489,54576,-0.804,UGT1A8,0,1,Present,0.485,0.485,0,0,0,0
10846,55095,-0.804,SAMD4B,0,1,Absent,0.509,0.509,0,0,0,0
16531,8620,-0.804,NPFF,0,1,Absent,0.381,0.381,0,0,0,0
17897,976,-0.804,CD97,0,1,Absent,0.181,0.181,0,0,0,0
5317,25832,-0.803,NBPF14,0,1,Absent,0.016,0.016,0,0,0,0
7981,3872,-0.803,KRT17,0,1,Absent,0.048,0.048,0,0,0,0
8542,406,-0.803,ARNTL,0,1,Present,0.72,0.72,0,0,0,0
12858,636,-0.803,BICD1,0,0,Absent,0.739,0.739,0,0,0,0
732,10840,-0.802,ALDH1L1,0,1,Present,0.095,0.095,0,0,0,0
1525,119,-0.802,ADD2,0,1,Absent,0.381,0.381,0,0,0,0
12562,6000,-0.802,RGS7,0,1,Absent,0.235,0.235,0,0,0,0
12615,60494,-0.802,CCDC81,0,1,Absent,0.035,0.035,0,0,0,0
12664,6118,-0.802,RPA2,0,1,Present,0.431,0.431,0,0,0,0
13659,6694,-0.802,SPP2,0,1,Absent,0.167,0.167,0,0,0,0
13919,7035,-0.802,TFPI,0,1,Present,0.134,0.134,0,0,0,0
16106,84617,-0.802,TUBB6,0,1,Present,0.624,0.624,0,0,0,0
16606,8703,-0.802,B4GALT3,0,1,Present,0.876,0.876,0,0,0,0
17349,92595,-0.802,ZNF764,0,1,Absent,0.199,0.199,0,0,0,0
17370,92736,-0.802,OTOP2,0,0,Absent,0.291,0.291,0,0,0,0
17731,9578,-0.802,CDC42BPB,0,1,Absent,0.703,0.703,0,0,0,0
2091,132884,-0.801,EVC2,0,1,Absent,0.326,0.326,0,0,0,0
9245,4913,-0.801,NTHL1,0,1,Present,0.023,0.023,0,0,0,0
397,10437,-0.8,IFI30,0,1,Present,0.024,0.024,0,0,0,0
6829,3030,-0.8,HADHA,0,1,Present,0.179,0.179,0,0,0,0
8621,414060,-0.8,TBC1D3C,0,0.5,Absent,0.226,0.226,0,0,0,0
9635,51164,-0.8,DCTN4,0,1,Present,0.053,0.053,0,0,0,0
11765,56915,-0.8,EXOSC5,0,1,Present,0.493,0.493,0,0,0,0
12342,5828,-0.8,PEX2,0,1,Present,0.125,0.125,0,0,0,0
12781,6274,-0.8,S100A3,0,1,Absent,0.069,0.069,0,0,0,0
14328,752,-0.8,FMNL1,0,1,Absent,1.054,1.054,0,0,0,0
14966,79877,-0.8,DCAKD,0,1,Absent,0.492,0.492,0,0,0,0
830,10953,-0.798,TOMM34,0,1,Absent,0.84,0.84,0,0,0,0
1035,11185,-0.798,INMT,0,1,Present,0,0,0,0,0,0
1880,1277,-0.798,COL1A1,0,1,Present,0.063,0.063,0,0,0,0
2197,136541,-0.798,PRSS58,0,1,Absent,0.077,0.077,0,0,0,0
7009,3208,-0.798,HPCA,0,1,Absent,0.123,0.123,0,0,0,0
10753,54981,-0.798,NMRK1,0,1,Present,0.089,0.089,0,0,0,0
17237,9189,-0.798,ZBED1,0,1,Absent,0.256,0.256,0,0,0,0
7625,360200,-0.797,TMPRSS9,0,1,Absent,0.359,0.359,0,0,0,0
3426,177,-0.796,AGER,0,1,Absent,0.102,0.102,0,0,0,0
3675,200008,-0.796,CDCP2,0,1,Absent,0.033,0.033,0,0,0,0
5253,257240,-0.796,KLHL34,0,1,Absent,0.101,0.101,0,0,0,0
6373,285335,-0.796,SLC9C1,0,0,Absent,0.688,0.688,0,0,0,0
9425,5068,-0.796,REG3A,0,1,Absent,0.129,0.129,0,0,0,0
11674,56616,-0.796,DIABLO,0,1,Absent,0.977,0.977,0,0,0,0
305,10321,-0.795,CRISP3,0,0,Absent,0.113,0.113,0,0,0,0
2188,136242,-0.795,PRSS37,0,1,Absent,0.068,0.068,0,0,0,0
2981,157708,-0.795,SEC11B,0,0.5,Absent,0.006,0.006,0,0,0,0
6845,3053,-0.795,SERPIND1,0,1,Present,0.274,0.274,0,0,0,0
9474,509,-0.795,ATP5C1,0,1,Present,0.199,0.199,0,0,0,0
12189,57634,-0.795,EP400,0,1,Absent,0.914,0.914,0,0,0,0
13347,6497,-0.795,SKI,0,1,Absent,0.123,0.123,0,0,0,0
17690,9532,-0.795,BAG2,0,1,Present,0.223,0.223,0,0,0,0
793,10911,-0.794,UTS2,0,1,Absent,0.165,0.165,0,0,0,0
2387,1413,-0.794,CRYBA4,0,0,Absent,0.415,0.415,0,0,0,0
7043,3241,-0.794,HPCAL1,0,1,Absent,0.619,0.619,0,0,0,0
8319,3949,-0.794,LDLR,0,1,Present,0.019,0.019,0,0,0,0
10843,55092,-0.794,TMEM51,0,1,Absent,0.319,0.319,0,0,0,0
10978,55234,-0.794,SMU1,0,1,Absent,0.294,0.294,0,0,0,0
17762,9617,-0.794,MTRF1,0,1,Absent,0.288,0.288,0,0,0,0
14188,7327,-0.793,UBE2G2,0,1,Present,0.062,0.062,0,0,0,0
2777,151,-0.792,ADRA2B,0,1,Present,0.23,0.23,0,0,0,0
6868,3080,-0.792,CFHR2,0,1,Absent,0.983,0.983,0,0,0,0
8926,445328,-0.792,ARHGEF35,0,1,Absent,0.019,0.019,0,0,0,0
9341,5013,-0.792,OTX1,0,1,Absent,0.323,0.323,0,0,0,0
10422,54478,-0.792,FAM64A,0,1,Absent,0.005,0.005,0,0,0,0
13958,7077,-0.792,TIMP2,0,1,Absent,0.008,0.008,0,0,0,0
14603,79080,-0.792,CCDC86,0,1,Absent,0.05,0.05,0,0,0,0
15974,84304,-0.792,NUDT22,0,1,Absent,0.656,0.656,0,0,0,0
148,10157,-0.79,AASS,0,1,Present,0.405,0.405,0,0,0,0
1387,116092,-0.79,DNTTIP1,0,1,Absent,0.061,0.061,0,0,0,0
3833,204219,-0.79,CERS3,0,0,Absent,0.154,0.154,0,0,0,0
5168,255394,-0.79,TCP11L2,0,1,Absent,0.529,0.529,0,0,0,0
7799,375,-0.79,ARF1,0,1,Present,0.531,0.531,0,0,0,0
13087,64332,-0.79,NFKBIZ,0,1,Absent,0.024,0.024,0,0,0,0
17668,951,-0.79,CD37,0,1,Present,0.407,0.407,0,0,0,0
13201,646424,-0.789,SPINK8,0,1,Absent,0.952,0.952,0,0,0,0
16363,8504,-0.789,PEX3,0,0,Present,0.205,0.205,0,0,0,0
1037,11187,-0.788,PKP3,0,1,Absent,0.079,0.079,0,0,0,0
6326,284656,-0.788,EPHA10,0,1,Absent,0.085,0.085,0,0,0,0
7250,3398,-0.788,ID2,0,1,Present,0.01,0.01,0,0,0,0
8125,389376,-0.788,SFTA2,0,0,Absent,0.819,0.819,0,0,0,0
12769,6253,-0.788,RTN2,0,1,Absent,0.065,0.065,0,0,0,0
15422,81627,-0.788,TRMT1L,0,1,Absent,0.46,0.46,0,0,0,0
17109,9121,-0.788,SLC16A5,0,1,Absent,0.176,0.176,0,0,0,0
717,10809,-0.787,STARD10,0,1,Absent,0.08,0.08,0,0,0,0
4359,22916,-0.787,NCBP2,0,1,Present,0.022,0.022,0,0,0,0
6265,284186,-0.787,TMEM105,0,1,Absent,0.426,0.426,0,0,0,0
8472,401992,-0.787,OR2T2,0,0.5,Present,0.37,0.37,0,0,0,0
9413,50628,-0.787,GEMIN4,0,1,Present,0.092,0.092,0,0,0,0
17281,92162,-0.787,TMEM88,0,1,Absent,0.095,0.095,0,0,0,0
2427,1435,-0.786,CSF1,0,0,Present,0.004,0.004,0,0,0,0
2715,149643,-0.786,SPATA45,0,1,Absent,0.233,0.233,0,0,0,0
10290,53918,-0.786,PELO,0,1,Present,0.156,0.156,0,0,0,0
12345,5830,-0.786,PEX5,0,1,Present,0.732,0.732,0,0,0,0
13182,645745,-0.786,MT1HL1,0,0,Absent,0.449,0.449,0,0,0,0
16352,85013,-0.786,TMEM128,0,1,Absent,0.031,0.031,0,0,0,0
17748,960,-0.786,CD44,0,1,Present,0.323,0.323,0,0,0,0
2377,140893,-0.785,RBBP8NL,0,1,Absent,0.245,0.245,0,0,0,0
7333,3419,-0.785,IDH3A,0,1,Present,0.454,0.454,0,0,0,0
17156,91445,-0.785,RNF185,0,1,Absent,0.003,0.003,0,0,0,0
2774,1509,-0.784,CTSD,0,1,Present,0.57,0.57,0,0,0,0
2890,153572,-0.784,IRX2,0,1,Absent,0.537,0.537,0,0,0,0
4149,221545,-0.784,C6orf136,0,1,Absent,0.147,0.147,0,0,0,0
4845,23538,-0.784,OR52A1,0,0,Present,0.53,0.53,0,0,0,0
8750,4296,-0.784,MAP3K11,0,1,Present,0.37,0.37,0,0,0,0
8847,440503,-0.784,PLIN5,0,1,Absent,0.925,0.925,0,0,0,0
9593,51114,-0.784,ZDHHC9,0,1,Absent,0.077,0.077,0,0,0,0
11468,55905,-0.784,RNF114,0,1,Absent,0.81,0.81,0,0,0,0
15839,84100,-0.784,ARL6,0,1,Absent,0.336,0.336,0,0,0,0
17588,94235,-0.783,GNG8,0,1,Present,0.511,0.511,0,0,0,0
791,10908,-0.782,PNPLA6,0,1,Absent,0.113,0.113,0,0,0,0
2755,150465,-0.782,TTL,0,1,Absent,0.603,0.603,0,0,0,0
3197,163782,-0.782,KANK4,0,1,Absent,0.121,0.121,0,0,0,0
5541,26121,-0.782,PRPF31,0,1,Present,0.093,0.093,0,0,0,0
13460,653316,-0.782,FAM153C,0,1,Absent,0.044,0.044,0,0,0,0
2901,153770,-0.781,PLAC8L1,0,1,Absent,0.033,0.033,0,0,0,0
5442,2597,-0.78,GAPDH,0,1,Present,0.515,0.515,0,0,0,0
7996,387601,-0.78,SLC22A25,0,0,Absent,0.426,0.426,0,0,0,0
8067,388610,-0.78,TRNP1,0,1,Absent,0.028,0.028,0,0,0,0
8691,4208,-0.78,MEF2C,0,1,Present,0.307,0.307,0,0,0,0
10182,5313,-0.78,PKLR,0,0,Present,0.931,0.931,0,0,0,0
10731,54959,-0.78,ODAM,0,0,Absent,0.082,0.082,0,0,0,0
11299,55711,-0.78,FAR2,0,1,Present,0.273,0.273,0,0,0,0
12888,63891,-0.78,RNF123,0,1,Absent,0.034,0.034,0,0,0,0
15445,81790,-0.78,RNF170,0,1,Absent,0.115,0.115,0,0,0,0
15714,83795,-0.78,KCNK16,0,1,Absent,0.46,0.46,0,0,0,0
16241,84871,-0.78,AGBL4,0,1,Absent,0.159,0.159,0,0,0,0
18092,9975,-0.78,NR1D2,0,1,Absent,0.405,0.405,0,0,0,0
