"","name","imports","weights","datasource","Confidence"
"489","1.THOC1","4.SF3B2",597,"experimental","Medium"
"490","1.THOC1","4.SF3B1",429,"experimental","Medium"
"491","1.THOC1","4.SRSF1",900,"database","Medium"
"492","1.THOC1","4.SRSF2",900,"database","Medium"
"493","1.THOC1","4.IK",597,"experimental","Medium"
"494","1.THOC1","4.SRSF3",900,"database","Medium"
"495","1.THOC1","4.FYTTD1",900,"database","Medium"
"496","1.THOC1","4.CHTOP",900,"database","Medium"
"497","1.THOC1","4.RRP9",774,"experimental","Medium"
"498","1.THOC1","4.SAP30BP",606,"experimental","Medium"
"499","1.THOC1","4.USP13",774,"experimental","Medium"
"500","1.THOC1","4.SLC7A9",486,"experimental","Medium"
"501","1.THOC1","4.PCF11",900,"database","Medium"
"502","1.THOC1","4.RABGEF1",520,"experimental","Medium"
"503","1.THOC1","4.POLDIP3",900,"database","Medium"
"504","1.THOC1","4.LUZP4",900,"database","Medium"
"505","1.THOC2","4.DDX39A",900,"database","Medium"
"506","1.THOC2","4.PAPOLA",900,"database","Medium"
"507","1.THOC2","4.SRSF1",900,"database","Medium"
"508","1.THOC2","4.SRSF2",900,"database","Medium"
"509","1.THOC2","4.SRSF3",900,"database","Medium"
"510","1.THOC2","4.TTC1",503,"experimental","Medium"
"511","1.THOC2","4.SMAD4",774,"experimental","Medium"
"512","1.THOC2","4.FYTTD1",900,"database","Medium"
"513","1.THOC2","4.CHTOP",900,"database","Medium"
"514","1.THOC2","4.ZMYM3",774,"experimental","Medium"
"515","1.THOC2","4.PCF11",900,"database","Medium"
"516","1.THOC2","4.POLDIP3",900,"database","Medium"
"517","1.THOC2","4.LUZP4",900,"database","Medium"
"518","1.THOC7","4.WDR61",540,"database","Medium"
"519","1.THOC7","4.DDX39A",900,"database","Medium"
"520","1.THOC7","4.PAPOLA",900,"database","Medium"
"521","1.THOC7","4.SRSF1",900,"database","Medium"
"522","1.THOC7","4.SRSF2",900,"database","Medium"
"523","1.THOC7","4.SRSF3",900,"database","Medium"
"524","1.THOC7","4.FYTTD1",900,"database","Medium"
"525","1.THOC7","4.CHTOP",900,"database","Medium"
"526","1.THOC7","4.IKBKAP",540,"database","Medium"
"527","1.THOC7","4.USP13",774,"experimental","Medium"
"528","1.THOC7","4.EAF1",540,"database","Medium"
"529","1.THOC7","4.SLC7A9",689,"experimental","Medium"
"530","1.THOC7","4.PCF11",900,"database","Medium"
"531","1.THOC7","4.ELL",540,"database","Medium"
"532","1.THOC7","4.ZC3H14",610,"experimental","Medium"
"533","1.THOC7","4.CCDC9",774,"experimental","Medium"
"534","1.THOC7","4.POLDIP3",900,"database","Medium"
"535","1.THOC7","4.LUZP4",900,"database","Medium"
"536","1.THOC7","4.TCEB3B",540,"database","Medium"
"537","1.THOC7","4.PEX2",540,"database","Medium"
"538","1.UBE2I","4.XPA",900,"database","Medium"
"539","1.UBE2I","4.PCNA",900,"database","Medium"
"540","1.UBE2I","4.RPS27A",900,"database","Medium"
"541","1.UBE2I","4.UBB",900,"database","Medium"
"542","1.UBE2I","4.NDUFA2",503,"experimental","Medium"
"543","1.UBE2I","4.SMAD4",900,"database","Medium"
"544","1.UBE2I","4.TOP2A",900,"database","Medium"
"545","1.UBE2I","4.UBC",900,"database","Medium"
"546","1.UBE2I","4.RAD21",900,"database","Medium"
"547","1.UBE2I","4.SH3GLB1",417,"experimental","Medium"
"548","1.UBE2I","4.UBE2V2",900,"database","Medium"
"549","1.UBE2I","4.BIRC5",900,"database","Medium"
"550","1.UBE2I","4.PHC2",900,"database","Medium"
"551","1.UBE2I","4.TSG101",417,"experimental","Medium"
"552","1.UBE2I","4.KDM4A",900,"database","Medium"
"553","1.UBE2I","4.SYNE2",900,"database","Medium"
"554","1.UBE2I","4.HIST1H2BJ",900,"database","Medium"
"555","1.UBE2I","4.HIST1H2BK",900,"database","Medium"
"556","1.UBE2I","4.CDCA8",900,"database","Medium"
"557","1.UBE2I","4.SYCE1",900,"database","Medium"
"558","1.UBE2I","4.HDAC4",900,"database","Medium"
"559","1.UBE2I","4.SYCP3",900,"database","Medium"
"560","1.UBE2I","4.SUN1",900,"database","Medium"
"561","1.UBE2I","3.PARP1",900,"database","Medium"
"562","2.POMP","4.CD2BP2",503,"experimental","High"
"563","2.PSMA1","4.PPP2R5E",900,"database","Medium"
"564","2.PSMA1","4.EXOSC5",417,"experimental","Medium"
"565","2.PSMA1","4.EXOSC4",417,"experimental","Medium"
"566","2.PSMA1","4.PPP2CB",900,"database","Medium"
"567","2.PSMA1","4.RPS27A",900,"database","Medium"
"568","2.PSMA1","4.UBB",900,"database","Medium"
"569","2.PSMA1","4.NFKBIB",900,"database","Medium"
"570","2.PSMA1","4.SRSF2",424,"experimental","Medium"
"571","2.PSMA1","4.PLK1",900,"database","Medium"
"572","2.PSMA1","4.PTMA",503,"experimental","Medium"
"573","2.PSMA1","4.CCNE1",900,"database","Medium"
"574","2.PSMA1","4.GTSE1",900,"database","Medium"
"575","2.PSMA1","4.SUFU",900,"database","Medium"
"576","2.PSMA1","4.BUB1B",900,"database","Medium"
"577","2.PSMA1","4.GMNN",900,"database","Medium"
"578","2.PSMA1","4.UBC",900,"database","Medium"
"579","2.PSMA1","4.PPP2R5A",900,"database","Medium"
"580","2.PSMA1","4.CFTR",900,"database","Medium"
"581","2.PSMA1","4.NFKBIE",900,"database","Medium"
"582","2.PSMA1","4.SPRED2",900,"database","Medium"
"583","2.PSMA1","4.PPIL3",503,"experimental","Medium"
"584","2.PSMA1","4.PPL",417,"experimental","Medium"
"585","2.PSMA1","4.ZRANB2",432,"experimental","Medium"
"586","2.PSMA1","4.ZNF526",503,"experimental","Medium"
"587","2.PSMA1","4.PRICKLE1",900,"database","Medium"
"588","2.PSMA1","4.SPOP",900,"database","Medium"
"589","2.PSMA1","4.HECW1",900,"database","Medium"
"590","2.PSMA1","4.OAZ3",900,"database","Medium"
"591","2.PSMA1","3.RELA",900,"database","Medium"
"592","2.PSMA1","3.TNFRSF11A",900,"database","Medium"
"593","2.PSMA2","4.ZC3H4",503,"experimental","High"
"594","2.PSMA2","4.EXOSC5",417,"experimental","High"
"595","2.PSMA2","4.YBX1",424,"experimental","High"
"596","2.PSMA2","4.VCP",503,"experimental","High"
"597","2.PSMA2","4.DYNC1I2",417,"experimental","High"
"598","2.PSMA2","4.IKBKAP",417,"experimental","High"
"599","2.PSMA2","4.ZNF24",503,"experimental","High"
"600","2.PSMA3","4.PPP2R5E",900,"database","Medium"
"601","2.PSMA3","4.EXOSC5",476,"experimental","Medium"
"602","2.PSMA3","4.EXOSC4",417,"experimental","Medium"
"603","2.PSMA3","4.VCP",417,"experimental","Medium"
"604","2.PSMA3","4.PPP2CB",900,"database","Medium"
"605","2.PSMA3","4.RPS27A",900,"database","Medium"
"606","2.PSMA3","4.UBB",900,"database","Medium"
"607","2.PSMA3","4.NFKBIB",900,"database","Medium"
"608","2.PSMA3","4.PLK1",900,"database","Medium"
"609","2.PSMA3","4.CCNE1",900,"database","Medium"
"610","2.PSMA3","4.GTSE1",900,"database","Medium"
"611","2.PSMA3","4.SUFU",900,"database","Medium"
"612","2.PSMA3","4.BUB1B",900,"database","Medium"
"613","2.PSMA3","4.GMNN",900,"database","Medium"
"614","2.PSMA3","4.UBC",900,"database","Medium"
"615","2.PSMA3","4.PPP2R5A",900,"database","Medium"
"616","2.PSMA3","4.CFTR",900,"database","Medium"
"617","2.PSMA3","4.BIRC5",900,"database","Medium"
"618","2.PSMA3","4.NFKBIE",900,"database","Medium"
"619","2.PSMA3","4.SPRED2",900,"database","Medium"
"620","2.PSMA3","4.CDCA8",900,"database","Medium"
"621","2.PSMA3","4.PRICKLE1",900,"database","Medium"
"622","2.PSMA3","4.SPOP",900,"database","Medium"
"623","2.PSMA3","4.HECW1",900,"database","Medium"
"624","2.PSMA3","4.OAZ3",900,"database","Medium"
"625","2.PSMA3","3.RELA",900,"database","Medium"
"626","2.PSMA3","3.TNFRSF11A",900,"database","Medium"
"627","2.PSMA4","4.PPP2R5E",900,"database","High"
"628","2.PSMA4","4.EXOSC5",417,"experimental","High"
"629","2.PSMA4","4.YBX1",424,"experimental","High"
"630","2.PSMA4","4.EXOSC4",417,"experimental","High"
"631","2.PSMA4","4.VCP",503,"experimental","High"
"632","2.PSMA4","4.PPP2CB",900,"database","High"
"633","2.PSMA4","4.RPS27A",900,"database","High"
"634","2.PSMA4","4.UBB",900,"database","High"
"635","2.PSMA4","4.NFKBIB",900,"database","High"
"636","2.PSMA4","4.PLK1",900,"database","High"
"637","2.PSMA4","4.CCNE1",900,"database","High"
"638","2.PSMA4","4.GTSE1",900,"database","High"
"639","2.PSMA4","4.SUFU",900,"database","High"
"640","2.PSMA4","4.BUB1B",900,"database","High"
"641","2.PSMA4","4.GMNN",900,"database","High"
"642","2.PSMA4","4.UBC",900,"database","High"
"643","2.PSMA4","4.PPP2R5A",900,"database","High"
"644","2.PSMA4","4.CFTR",900,"database","High"
"645","2.PSMA4","4.NFKBIE",900,"database","High"
"646","2.PSMA4","4.SPRED2",900,"database","High"
"647","2.PSMA4","4.PRICKLE1",900,"database","High"
"648","2.PSMA4","4.SPOP",900,"database","High"
"649","2.PSMA4","4.HECW1",900,"database","High"
"650","2.PSMA4","4.OAZ3",900,"database","High"
"651","2.PSMA4","3.RELA",900,"database","High"
"652","2.PSMA4","3.TNFRSF11A",900,"database","High"
"653","2.PSMA5","4.PPP2R5E",900,"database","Medium"
"654","2.PSMA5","4.EXOSC5",417,"experimental","Medium"
"655","2.PSMA5","4.EXOSC4",417,"experimental","Medium"
"656","2.PSMA5","4.PPP2CB",900,"database","Medium"
"657","2.PSMA5","4.SRXN1",439,"experimental","Medium"
"658","2.PSMA5","4.RPS27A",900,"database","Medium"
"659","2.PSMA5","4.UBB",900,"database","Medium"
"660","2.PSMA5","4.NFKBIB",900,"database","Medium"
"661","2.PSMA5","4.SRSF2",417,"experimental","Medium"
"662","2.PSMA5","4.PLK1",900,"database","Medium"
"663","2.PSMA5","4.DYNC1I2",417,"experimental","Medium"
"664","2.PSMA5","4.CCNE1",900,"database","Medium"
"665","2.PSMA5","4.GTSE1",900,"database","Medium"
"666","2.PSMA5","4.SUFU",900,"database","Medium"
"667","2.PSMA5","4.BUB1B",900,"database","Medium"
"668","2.PSMA5","4.GMNN",900,"database","Medium"
"669","2.PSMA5","4.UBC",900,"database","Medium"
"670","2.PSMA5","4.PPP2R5A",900,"database","Medium"
"671","2.PSMA5","4.CFTR",900,"database","Medium"
"672","2.PSMA5","4.NFKBIE",900,"database","Medium"
"673","2.PSMA5","4.SPRED2",900,"database","Medium"
"674","2.PSMA5","4.PPL",427,"experimental","Medium"
"675","2.PSMA5","4.PRICKLE1",900,"database","Medium"
"676","2.PSMA5","4.SPOP",900,"database","Medium"
"677","2.PSMA5","4.HECW1",900,"database","Medium"
"678","2.PSMA5","4.OAZ3",900,"database","Medium"
"679","2.PSMA5","3.RELA",900,"database","Medium"
"680","2.PSMA5","3.TNFRSF11A",900,"database","Medium"
"681","2.PSMA6","4.PPP2R5E",900,"database","High"
"682","2.PSMA6","4.EXOSC5",600,"experimental","High"
"683","2.PSMA6","4.EXOSC4",417,"experimental","High"
"684","2.PSMA6","4.PPP2CB",900,"database","High"
"685","2.PSMA6","4.RPS27A",900,"database","High"
"686","2.PSMA6","4.UBB",900,"database","High"
"687","2.PSMA6","4.NFKBIB",900,"database","High"
"688","2.PSMA6","4.PLK1",900,"database","High"
"689","2.PSMA6","4.CCNE1",900,"database","High"
"690","2.PSMA6","4.GTSE1",900,"database","High"
"691","2.PSMA6","4.SUFU",900,"database","High"
"692","2.PSMA6","4.BUB1B",900,"database","High"
"693","2.PSMA6","4.GMNN",900,"database","High"
"694","2.PSMA6","4.UBC",900,"database","High"
"695","2.PSMA6","4.PPP2R5A",900,"database","High"
"696","2.PSMA6","4.CFTR",900,"database","High"
"697","2.PSMA6","4.NFKBIE",900,"database","High"
"698","2.PSMA6","4.SPRED2",900,"database","High"
"699","2.PSMA6","4.PRICKLE1",900,"database","High"
"700","2.PSMA6","4.SPOP",900,"database","High"
"701","2.PSMA6","4.HECW1",900,"database","High"
"702","2.PSMA6","4.OAZ3",900,"database","High"
"703","2.PSMA6","3.RELA",900,"database","High"
"704","2.PSMA6","3.TNFRSF11A",900,"database","High"
"705","2.PSMA7","4.PPP2R5E",900,"database","High"
"706","2.PSMA7","4.ACTR2",900,"database","High"
"707","2.PSMA7","4.P4HB",417,"experimental","High"
"708","2.PSMA7","4.PPP2CB",900,"database","High"
"709","2.PSMA7","4.RPS27A",900,"database","High"
"710","2.PSMA7","4.UBB",900,"database","High"
"711","2.PSMA7","4.NFKBIB",900,"database","High"
"712","2.PSMA7","4.PLK1",900,"database","High"
"713","2.PSMA7","4.CCNE1",900,"database","High"
"714","2.PSMA7","4.ARPC1B",900,"database","High"
"715","2.PSMA7","4.GTSE1",900,"database","High"
"716","2.PSMA7","4.SUFU",900,"database","High"
"717","2.PSMA7","4.BUB1B",900,"database","High"
"718","2.PSMA7","4.GMNN",900,"database","High"
"719","2.PSMA7","4.UBC",900,"database","High"
"720","2.PSMA7","4.PPP2R5A",900,"database","High"
"721","2.PSMA7","4.CFTR",900,"database","High"
"722","2.PSMA7","4.NFKBIE",900,"database","High"
"723","2.PSMA7","4.SPRED2",900,"database","High"
"724","2.PSMA7","4.PRICKLE1",900,"database","High"
"725","2.PSMA7","4.SPOP",900,"database","High"
"726","2.PSMA7","4.HECW1",900,"database","High"
"727","2.PSMA7","4.OAZ3",900,"database","High"
"728","2.PSMA7","3.RELA",900,"database","High"
"729","2.PSMA7","3.TNFRSF11A",900,"database","High"
"730","2.PSMB1","4.PPP2R5E",900,"database","High"
"731","2.PSMB1","4.PPP2CB",900,"database","High"
"732","2.PSMB1","4.RPS27A",900,"database","High"
"733","2.PSMB1","4.RPL24",464,"experimental","High"
"734","2.PSMB1","4.UBB",900,"database","High"
"735","2.PSMB1","4.NFKBIB",900,"database","High"
"736","2.PSMB1","4.SRSF2",429,"experimental","High"
"737","2.PSMB1","4.PLK1",900,"database","High"
"738","2.PSMB1","4.CCNE1",900,"database","High"
"739","2.PSMB1","4.GTSE1",900,"database","High"
"740","2.PSMB1","4.SUFU",900,"database","High"
"741","2.PSMB1","4.BUB1B",900,"database","High"
"742","2.PSMB1","4.GMNN",900,"database","High"
"743","2.PSMB1","4.UBC",900,"database","High"
"744","2.PSMB1","4.PPP2R5A",900,"database","High"
"745","2.PSMB1","4.CFTR",900,"database","High"
"746","2.PSMB1","4.NFKBIE",900,"database","High"
"747","2.PSMB1","4.SPRED2",900,"database","High"
"748","2.PSMB1","4.ZNF526",503,"experimental","High"
"749","2.PSMB1","4.PRICKLE1",900,"database","High"
"750","2.PSMB1","4.SPOP",900,"database","High"
"751","2.PSMB1","4.HECW1",900,"database","High"
"752","2.PSMB1","4.OAZ3",900,"database","High"
"753","2.PSMB1","3.RELA",900,"database","High"
"754","2.PSMB1","3.TNFRSF11A",900,"database","High"
"755","2.PSMB2","4.PPP2R5E",900,"database","High"
"756","2.PSMB2","4.YBX1",437,"experimental","High"
"757","2.PSMB2","4.PPP2CB",900,"database","High"
"758","2.PSMB2","4.RPS27A",900,"database","High"
"759","2.PSMB2","4.UBB",900,"database","High"
"760","2.PSMB2","4.NFKBIB",900,"database","High"
"761","2.PSMB2","4.PLK1",900,"database","High"
"762","2.PSMB2","4.CCNE1",900,"database","High"
"763","2.PSMB2","4.GTSE1",900,"database","High"
"764","2.PSMB2","4.SUFU",900,"database","High"
"765","2.PSMB2","4.BUB1B",900,"database","High"
"766","2.PSMB2","4.GMNN",900,"database","High"
"767","2.PSMB2","4.UBC",900,"database","High"
"768","2.PSMB2","4.PPP2R5A",900,"database","High"
"769","2.PSMB2","4.CFTR",900,"database","High"
"770","2.PSMB2","4.NFKBIE",900,"database","High"
"771","2.PSMB2","4.SPRED2",900,"database","High"
"772","2.PSMB2","4.PRICKLE1",900,"database","High"
"773","2.PSMB2","4.SPOP",900,"database","High"
"774","2.PSMB2","4.HECW1",900,"database","High"
"775","2.PSMB2","4.OAZ3",900,"database","High"
"776","2.PSMB2","3.RELA",900,"database","High"
"777","2.PSMB2","3.TNFRSF11A",900,"database","High"
"778","2.PSMB4","4.PPP2R5E",900,"database","High"
"779","2.PSMB4","4.YBX1",424,"experimental","High"
"780","2.PSMB4","4.PPP2CB",900,"database","High"
"781","2.PSMB4","4.RPS27A",900,"database","High"
"782","2.PSMB4","4.UBB",900,"database","High"
"783","2.PSMB4","4.NFKBIB",900,"database","High"
"784","2.PSMB4","4.PLK1",900,"database","High"
"785","2.PSMB4","4.CCNE1",900,"database","High"
"786","2.PSMB4","4.GTSE1",900,"database","High"
"787","2.PSMB4","4.SUFU",900,"database","High"
"788","2.PSMB4","4.BUB1B",900,"database","High"
"789","2.PSMB4","4.GMNN",900,"database","High"
"790","2.PSMB4","4.UBC",900,"database","High"
"791","2.PSMB4","4.PPP2R5A",900,"database","High"
"792","2.PSMB4","4.CFTR",900,"database","High"
"793","2.PSMB4","4.NFKBIE",900,"database","High"
"794","2.PSMB4","4.SPRED2",900,"database","High"
"795","2.PSMB4","4.PPL",774,"experimental","High"
"796","2.PSMB4","4.PRICKLE1",900,"database","High"
"797","2.PSMB4","4.SPOP",900,"database","High"
"798","2.PSMB4","4.HECW1",900,"database","High"
"799","2.PSMB4","4.OAZ3",900,"database","High"
"800","2.PSMB4","3.RELA",900,"database","High"
"801","2.PSMB4","3.TNFRSF11A",900,"database","High"
"802","2.PSMB5","4.PPP2R5E",900,"database","Medium"
"803","2.PSMB5","4.YBX1",427,"experimental","Medium"
"804","2.PSMB5","4.PPP2CB",900,"database","Medium"
"805","2.PSMB5","4.RPS27A",900,"database","Medium"
"806","2.PSMB5","4.UBB",900,"database","Medium"
"807","2.PSMB5","4.NFKBIB",900,"database","Medium"
"808","2.PSMB5","4.PLK1",900,"database","Medium"
"809","2.PSMB5","4.CCNE1",900,"database","Medium"
"810","2.PSMB5","4.GTSE1",900,"database","Medium"
"811","2.PSMB5","4.SUFU",900,"database","Medium"
"812","2.PSMB5","4.BUB1B",900,"database","Medium"
"813","2.PSMB5","4.GMNN",900,"database","Medium"
"814","2.PSMB5","4.UBC",900,"database","Medium"
"815","2.PSMB5","4.PDIA3",417,"experimental","Medium"
"816","2.PSMB5","4.PPP2R5A",900,"database","Medium"
"817","2.PSMB5","4.CFTR",900,"database","Medium"
"818","2.PSMB5","4.NFKBIE",900,"database","Medium"
"819","2.PSMB5","4.SPRED2",900,"database","Medium"
"820","2.PSMB5","4.HSPH1",417,"experimental","Medium"
"821","2.PSMB5","4.PRICKLE1",900,"database","Medium"
"822","2.PSMB5","4.SPOP",900,"database","Medium"
"823","2.PSMB5","4.HECW1",900,"database","Medium"
"824","2.PSMB5","4.OAZ3",900,"database","Medium"
"825","2.PSMB5","3.RELA",900,"database","Medium"
"826","2.PSMB5","3.TNFRSF11A",900,"database","Medium"
"827","2.PSMB9","4.PPP2R5E",900,"database","Medium"
"828","2.PSMB9","4.PPP2CB",900,"database","Medium"
"829","2.PSMB9","4.RPS27A",900,"database","Medium"
"830","2.PSMB9","4.UBB",900,"database","Medium"
"831","2.PSMB9","4.NFKBIB",900,"database","Medium"
"832","2.PSMB9","4.PLK1",900,"database","Medium"
"833","2.PSMB9","4.CCNE1",900,"database","Medium"
"834","2.PSMB9","4.GTSE1",900,"database","Medium"
"835","2.PSMB9","4.SUFU",900,"database","Medium"
"836","2.PSMB9","4.BUB1B",900,"database","Medium"
"837","2.PSMB9","4.GMNN",900,"database","Medium"
"838","2.PSMB9","4.UBC",900,"database","Medium"
"839","2.PSMB9","4.PPP2R5A",900,"database","Medium"
"840","2.PSMB9","4.CFTR",900,"database","Medium"
"841","2.PSMB9","4.NFKBIE",900,"database","Medium"
"842","2.PSMB9","4.SPRED2",900,"database","Medium"
"843","2.PSMB9","4.PRICKLE1",900,"database","Medium"
"844","2.PSMB9","4.SPOP",900,"database","Medium"
"845","2.PSMB9","4.HECW1",900,"database","Medium"
"846","2.PSMB9","4.OAZ3",900,"database","Medium"
"847","2.PSMB9","3.RELA",900,"database","Medium"
"848","2.PSMB9","3.TNFRSF11A",900,"database","Medium"
"849","2.PSMC1","4.PPP2R5E",900,"database","High"
"850","2.PSMC1","4.VCP",900,"database","High"
"851","2.PSMC1","4.PPP2CB",900,"database","High"
"852","2.PSMC1","4.RPS27A",900,"database","High"
"853","2.PSMC1","4.UBB",900,"database","High"
"854","2.PSMC1","4.SRSF1",562,"experimental","High"
"855","2.PSMC1","4.BAG1",774,"experimental","High"
"856","2.PSMC1","4.NFKBIB",900,"database","High"
"857","2.PSMC1","4.PLK1",900,"database","High"
"858","2.PSMC1","4.CCNE1",900,"database","High"
"859","2.PSMC1","4.GTSE1",900,"database","High"
"860","2.PSMC1","4.SUFU",900,"database","High"
"861","2.PSMC1","4.BUB1B",900,"database","High"
"862","2.PSMC1","4.GMNN",900,"database","High"
"863","2.PSMC1","4.UBC",900,"database","High"
"864","2.PSMC1","4.PPP2R5A",900,"database","High"
"865","2.PSMC1","4.CFTR",900,"database","High"
"866","2.PSMC1","4.NFKBIE",900,"database","High"
"867","2.PSMC1","4.SPRED2",900,"database","High"
"868","2.PSMC1","4.UBXN1",900,"database","High"
"869","2.PSMC1","4.PTPN2",700,"experimental","High"
"870","2.PSMC1","4.NSFL1C",417,"experimental","High"
"871","2.PSMC1","4.PRICKLE1",900,"database","High"
"872","2.PSMC1","4.SPOP",900,"database","High"
"873","2.PSMC1","4.HECW1",900,"database","High"
"874","2.PSMC1","4.OAZ3",900,"database","High"
"875","2.PSMC1","3.RELA",900,"database","High"
"876","2.PSMC1","3.TNFRSF11A",900,"database","High"
"877","2.PSMC2","4.PPP2R5E",900,"database","High"
"878","2.PSMC2","4.LDHB",417,"experimental","High"
"879","2.PSMC2","4.YBX1",439,"experimental","High"
"880","2.PSMC2","4.PPP2CB",900,"database","High"
"881","2.PSMC2","4.RPS27A",900,"database","High"
"882","2.PSMC2","4.UBB",900,"database","High"
"883","2.PSMC2","4.NFKBIB",900,"database","High"
"884","2.PSMC2","4.PLK1",900,"database","High"
"885","2.PSMC2","4.DNAJA1",417,"experimental","High"
"886","2.PSMC2","4.CCT2",417,"experimental","High"
"887","2.PSMC2","4.CCNE1",900,"database","High"
"888","2.PSMC2","4.GTSE1",900,"database","High"
"889","2.PSMC2","4.SUFU",900,"database","High"
"890","2.PSMC2","4.BUB1B",900,"database","High"
"891","2.PSMC2","4.GMNN",900,"database","High"
"892","2.PSMC2","4.UBC",900,"database","High"
"893","2.PSMC2","4.PPP2R5A",900,"database","High"
"894","2.PSMC2","4.CFTR",900,"database","High"
"895","2.PSMC2","4.NFKBIE",900,"database","High"
"896","2.PSMC2","4.SPRED2",900,"database","High"
"897","2.PSMC2","4.DNAJA4",417,"experimental","High"
"898","2.PSMC2","4.PRICKLE1",900,"database","High"
"899","2.PSMC2","4.SPOP",900,"database","High"
"900","2.PSMC2","4.HECW1",900,"database","High"
"901","2.PSMC2","4.OAZ3",900,"database","High"
"902","2.PSMC2","3.RELA",900,"database","High"
"903","2.PSMC2","3.TNFRSF11A",900,"database","High"
"904","2.PSMC4","4.PPP2R5E",900,"database","Medium"
"905","2.PSMC4","1.EIF4A1",900,"database","Medium"
"906","2.PSMC4","4.YBX1",432,"experimental","Medium"
"907","2.PSMC4","4.TUBA4A",503,"experimental","Medium"
"908","2.PSMC4","4.PPP2CB",900,"database","Medium"
"909","2.PSMC4","4.RPS27A",900,"database","Medium"
"910","2.PSMC4","4.UBB",900,"database","Medium"
"911","2.PSMC4","4.AHSA1",417,"experimental","Medium"
"912","2.PSMC4","4.NFKBIB",900,"database","Medium"
"913","2.PSMC4","4.PLK1",900,"database","Medium"
"914","2.PSMC4","4.CCNE1",900,"database","Medium"
"915","2.PSMC4","4.GTSE1",900,"database","Medium"
"916","2.PSMC4","4.SUFU",900,"database","Medium"
"917","2.PSMC4","4.BUB1B",900,"database","Medium"
"918","2.PSMC4","4.GMNN",900,"database","Medium"
"919","2.PSMC4","4.UBC",900,"database","Medium"
"920","2.PSMC4","4.PPP2R5A",900,"database","Medium"
"921","2.PSMC4","4.CFTR",900,"database","Medium"
"922","2.PSMC4","4.NFKBIE",900,"database","Medium"
"923","2.PSMC4","4.SPRED2",900,"database","Medium"
"924","2.PSMC4","4.IKBKAP",598,"experimental","Medium"
"925","2.PSMC4","4.PRICKLE1",900,"database","Medium"
"926","2.PSMC4","4.SPOP",900,"database","Medium"
"927","2.PSMC4","4.HECW1",900,"database","Medium"
"928","2.PSMC4","4.OAZ3",900,"database","Medium"
"929","2.PSMC4","1.EIF3I",774,"experimental","Medium"
"930","2.PSMC4","1.EIF4G1",900,"database","Medium"
"931","2.PSMC4","3.RELA",900,"database","Medium"
"932","2.PSMC4","3.TNFRSF11A",900,"database","Medium"
"933","2.PSMC5","4.PPP2R5E",900,"database","High"
"934","2.PSMC5","4.PPP2CB",900,"database","High"
"935","2.PSMC5","4.RPS27A",900,"database","High"
"936","2.PSMC5","4.UBB",900,"database","High"
"937","2.PSMC5","4.NFKBIB",900,"database","High"
"938","2.PSMC5","4.PLK1",900,"database","High"
"939","2.PSMC5","4.DNAJA1",417,"experimental","High"
"940","2.PSMC5","4.CCNE1",900,"database","High"
"941","2.PSMC5","4.GTSE1",900,"database","High"
"942","2.PSMC5","4.SUFU",900,"database","High"
"943","2.PSMC5","4.BUB1B",900,"database","High"
"944","2.PSMC5","4.GMNN",900,"database","High"
"945","2.PSMC5","4.UBC",900,"database","High"
"946","2.PSMC5","4.PPP2R5A",900,"database","High"
"947","2.PSMC5","4.CFTR",900,"database","High"
"948","2.PSMC5","4.NFKBIE",900,"database","High"
"949","2.PSMC5","4.SPRED2",900,"database","High"
"950","2.PSMC5","4.PAAF1",774,"experimental","High"
"951","2.PSMC5","4.IDH3A",417,"experimental","High"
"952","2.PSMC5","4.DNAJA4",417,"experimental","High"
"953","2.PSMC5","4.USP37",900,"database","High"
"954","2.PSMC5","4.PRICKLE1",900,"database","High"
"955","2.PSMC5","4.SPOP",900,"database","High"
"956","2.PSMC5","4.HECW1",900,"database","High"
"957","2.PSMC5","4.OAZ3",900,"database","High"
"958","2.PSMC5","3.RELA",900,"database","High"
"959","2.PSMC5","3.TNFRSF11A",900,"database","High"
"960","2.PSMD1","4.PPP2R5E",900,"database","High"
"961","2.PSMD1","4.TUBA4A",503,"experimental","High"
"962","2.PSMD1","4.PPP2CB",900,"database","High"
"963","2.PSMD1","4.RPS27A",900,"database","High"
"964","2.PSMD1","4.HSPA5",461,"experimental","High"
"965","2.PSMD1","4.UBB",900,"database","High"
"966","2.PSMD1","4.NFKBIB",900,"database","High"
"967","2.PSMD1","4.PLK1",900,"database","High"
"968","2.PSMD1","4.CCNE1",900,"database","High"
"969","2.PSMD1","4.TUBA1A",503,"experimental","High"
"970","2.PSMD1","4.GTSE1",900,"database","High"
"971","2.PSMD1","4.SUFU",900,"database","High"
"972","2.PSMD1","4.BUB1B",900,"database","High"
"973","2.PSMD1","4.GMNN",900,"database","High"
"974","2.PSMD1","4.UBC",900,"database","High"
"975","2.PSMD1","4.PPP2R5A",900,"database","High"
"976","2.PSMD1","4.CFTR",900,"database","High"
"977","2.PSMD1","4.NFKBIE",900,"database","High"
"978","2.PSMD1","4.SPRED2",900,"database","High"
"979","2.PSMD1","4.ZNF24",774,"experimental","High"
"980","2.PSMD1","4.PRICKLE1",900,"database","High"
"981","2.PSMD1","4.SPOP",900,"database","High"
"982","2.PSMD1","4.HECW1",900,"database","High"
"983","2.PSMD1","4.OAZ3",900,"database","High"
"984","2.PSMD1","3.RELA",900,"database","High"
