"","EntrezID","Zscore","GeneSymbol","NetworkDegree","Exp_Stat_Value","KEGGdb","LowestCSAscore","LowestCSAscoreCorrected","ZSdes","NAdes","CSAdes","Replicate1"
"1760","1258",-0.577,"CNGB1",0,1,"Present",0.057,0.057,"0","0","0",0
"1761","125875",0.068,"CLDND2",0,1,"Absent",0.719,0.719,"0","0","0",0
"1762","125893",1.365,"ZNF816",0,1,"Absent",0.838,0.838,"0","0","0",0
"1763","1259",-1.653,"CNGA1",0,0,"Present",0.023,0.023,"HitbyZS","HitbyNA","0",0
"1764","125919",1.342,"ZNF543",0,1,"Absent",0.977,0.977,"0","0","0",0
"1765","125950",-0.042,"RAVER1",0,1,"Absent",0.395,0.395,"0","0","0",0
"1766","125958",0.337,"OR7D4",0,1,"Present",0.339,0.339,"0","0","0",0
"1767","125962",0.105,"OR7G1",0,1,"Present",0.323,0.323,"0","0","0",0
"1768","125963",0.943,"OR1M1",0,0,"Present",0.095,0.095,"0","0","0",0
"1769","125965",-1.996,"COX6B2",0,1,"Present",0.89,0.89,"HitbyZS","HitbyNA","HitbyCSA",1
"1770","125972",0.364,"CALR3",0,1,"Absent",0.771,0.771,"0","0","0",0
"1771","125981",-0.847,"ACER1",0,1,"Present",0.211,0.211,"0","0","0",0
"1772","125988",-2.457,"C19orf70",0,1,"Absent",0.264,0.264,"HitbyZS","HitbyNA","HitbyCSA",1
"1773","125997",1.09,"MBD3L2",0,0,"Absent",0.59,0.59,"0","0","0",0
"1774","126",-0.55,"ADH1C",0,0,"Present",0.019,0.019,"0","0","0",0
"1775","1260",0.609,"CNGA2",0,1,"Absent",0.668,0.668,"0","0","0",0
"1776","126003",-0.973,"TRAPPC5",0,1,"Absent",0.405,0.405,"0","0","0",0
"1777","126006",-1.043,"PCP2",0,1,"Absent",0.45,0.45,"0","0","0",0.5
"1778","126014",0.239,"OSCAR",0,1,"Present",0.071,0.071,"0","0","0",0
"1779","126017",-0.524,"ZNF813",0,1,"Absent",0.387,0.387,"0","0","0",0
"1780","126068",-0.601,"ZNF441",0,1,"Absent",0.599,0.599,"0","0","0",0
"1781","126069",-0.827,"ZNF491",0,1,"Absent",0.017,0.017,"0","0","0",0
"1782","126074",-0.278,"SWSAP1",0,1,"Absent",0.544,0.544,"0","0","0",0
"1783","126075",-0.009,"CCDC159",0,0.5,"Absent",0.357,0.357,"0","0","0",0
"1784","1261",1.676,"CNGA3",0,1,"Present",0.711,0.711,"0","0","0",0
"1785","126119",2.056,"JOSD2",0,1,"Absent",0.941,0.941,"0","0","0",0
"1786","126123",0.793,"IZUMO2",0,1,"Absent",0.819,0.819,"0","0","0",0
"1787","126129",-0.374,"CPT1C",0,1,"Present",0.368,0.368,"0","0","0",0
"1788","126133",0.341,"ALDH16A1",0,1,"Absent",0.191,0.191,"0","0","0",0
"1789","126147",0.965,"NTN5",0,1,"Absent",0.113,0.113,"0","0","0",0
"1790","1262",0.026,"CNGA4",0,1,"Present",0.118,0.118,"0","0","0",0
"1791","126204",1.451,"NLRP13",0,1,"Absent",0.491,0.491,"0","0","0",0
"1792","126205",-0.186,"NLRP8",0,1,"Absent",0.223,0.223,"0","0","0",0
"1793","126206",-0.484,"NLRP5",0,1,"Absent",0.042,0.042,"0","0","0",0
"1794","126208",0.785,"ZNF787",0,1,"Absent",0.062,0.062,"0","0","0",0
"1795","126231",-0.67,"ZNF573",0,1,"Absent",0.137,0.137,"0","0","0",0
"1796","126248",1.038,"WDR88",0,1,"Absent",0.317,0.317,"0","0","0",0
"1797","126259",-0.686,"TMIGD2",0,0,"Absent",0.067,0.067,"0","0","0",0
"1798","126272",-0.157,"EID2B",0,1,"Absent",0.326,0.326,"0","0","0",0
"1799","126282",-0.544,"TNFAIP8L1",0,1,"Absent",0.044,0.044,"0","0","0",0
"1800","126295",-0.009,"ZNF57",0,1,"Absent",0.601,0.601,"0","0","0",0
"1801","126298",-0.829,"IRGQ",0,1,"Absent",0.35,0.35,"0","0","0",0
"1802","126299",-0.832,"ZNF428",0,1,"Absent",0.173,0.173,"0","0","0",0
"1803","1263",-0.486,"PLK3",0,1,"Absent",0,0,"0","0","0",0
"1804","126306",0.322,"JSRP1",0,1,"Absent",0.152,0.152,"0","0","0",0
"1805","126308",-2.325,"MOB3A",0,1,"Absent",0.161,0.161,"HitbyZS","HitbyNA","HitbyCSA",1
"1806","126321",1.227,"MFSD12",0,1,"Absent",0.063,0.063,"0","0","0",0
"1807","126326",-0.793,"GIPC3",0,1,"Absent",0.292,0.292,"0","0","0",0
"1808","126328",0.029,"NDUFA11",0,1,"Present",0.59,0.59,"0","0","0",0
"1809","126353",0.625,"MISP",0,1,"Absent",0.399,0.399,"0","0","0",0
"1810","126364",0.035,"LRRC25",0,1,"Absent",0.968,0.968,"0","0","0",0
"1811","126370",0.742,"OR1I1",0,1,"Present",0.563,0.563,"0","0","0",0
"1812","126374",0.916,"WTIP",0,1,"Absent",0.192,0.192,"0","0","0",0
"1813","126375",-0.321,"ZNF792",0,1,"Absent",0.044,0.044,"0","0","0",0
"1814","126382",0.807,"NR2C2AP",0,1,"Absent",0.731,0.731,"0","0","0",0
"1815","126393",0.863,"HSPB6",0,0,"Absent",0.293,0.293,"0","0","0",0
"1816","1264",-0.393,"CNN1",0,1,"Absent",0.26,0.26,"0","0","0",0
"1817","126402",0.35,"CCDC105",0,1,"Absent",0.924,0.924,"0","0","0",0
"1818","126410",0.123,"CYP4F22",0,0,"Absent",0.159,0.159,"0","0","0",0
"1819","126432",-0.576,"RINL",0,1,"Absent",0.083,0.083,"0","0","0",0
"1820","126433",-0.02,"FBXO27",0,0,"Absent",0.515,0.515,"0","0","0",0
"1821","1265",0.165,"CNN2",0,1,"Absent",0.585,0.585,"0","0","0",0
"1822","126526",-0.293,"C19orf47",0,1,"Absent",0.006,0.006,"0","0","0",0
"1823","126541",-1.108,"OR10H4",0,1,"Present",0.753,0.753,"0","0","0",0.5
"1824","126549",-0.695,"ANKLE1",0,1,"Absent",0.049,0.049,"0","0","0",0
"1825","1266",1.922,"CNN3",0,1,"Absent",0.648,0.648,"0","0","0",0
"1826","126626",0.707,"GABPB2",0,1,"Absent",0.242,0.242,"0","0","0",0
"1827","126637",-1.35,"TCHHL1",0,0,"Absent",0.017,0.017,"0","0","0",0
"1828","126668",-0.542,"TDRD10",0,1,"Absent",0.03,0.03,"0","0","0",0
"1829","126669",0.238,"SHE",0,1,"Absent",0.767,0.767,"0","0","0",0
"1830","126695",-0.595,"KDF1",0,1,"Absent",0.881,0.881,"0","0","0",0
"1831","1267",-1.062,"CNP",1,1,"Absent",0.089,0.089,"0","HitbyNA","HitbyCSA",0.5
"1832","126731",-0.045,"CCSAP",0,1,"Absent",0.116,0.116,"0","0","0",0
"1833","126789",0.368,"PUSL1",0,1,"Absent",0.233,0.233,"0","0","0",0
"1834","126792",0.69,"B3GALT6",0,1,"Present",0.567,0.567,"0","0","0",0
"1835","1268",1.099,"CNR1",0,1,"Present",0.436,0.436,"0","0","0",0
"1836","126820",-0.324,"WDR63",0,1,"Absent",0.028,0.028,"0","0","0",0
"1837","126823",1.582,"KLHDC9",0,1,"Absent",0.6,0.6,"0","0","0",0
"1838","126859",-1.432,"AXDND1",0,0,"Absent",0.083,0.083,"0","0","0",0.5
"1839","126868",-0.854,"MAB21L3",0,1,"Absent",0.665,0.665,"0","0","0",0
"1840","1269",2.284,"CNR2",0,0,"Present",0.741,0.741,"0","0","0",0
"1841","126961",-2.661,"HIST2H3C",0,1,"Present",0,0,"HitbyZS","HitbyNA","0",0.5
"1842","126969",0.376,"SLC44A3",0,1,"Absent",0.071,0.071,"0","0","0",0
"1843","127",-1.618,"ADH4",0,1,"Present",0.508,0.508,"HitbyZS","HitbyNA","HitbyCSA",1
"1844","1270",0.226,"CNTF",0,0,"Present",0.042,0.042,"0","0","0",0
"1845","127002",0.295,"ATXN7L2",0,1,"Absent",0.16,0.16,"0","0","0",0
"1846","127018",0.464,"LYPLAL1",0,1,"Absent",0.389,0.389,"0","0","0",0
"1847","127059",-0.939,"OR2M5",0,1,"Present",0.806,0.806,"0","0","0",0
"1848","127062",-0.693,"OR2M3",0,1,"Present",0.499,0.499,"0","0","0",0
"1849","127064",0.711,"OR2T12",0,1,"Present",0.134,0.134,"0","0","0",0
"1850","127066",0.85,"OR14C36",0,1,"Present",0.829,0.829,"0","0","0",0
"1851","127068",-0.154,"OR2T34",0,1,"Present",0.43,0.43,"0","0","0",0
"1852","127069",-0.214,"OR2T10",0,1,"Present",0.248,0.248,"0","0","0",0
"1853","127074",-0.886,"OR2T4",0,0,"Present",0.571,0.571,"0","0","0",0
"1854","127077",-0.534,"OR2T11",0,1,"Present",0.42,0.42,"0","0","0",0
"1855","1271",-1.019,"CNTFR",0,1,"Present",0.876,0.876,"0","0","0",0.5
"1856","127124",-0.59,"ATP6V1G3",0,1,"Present",0.224,0.224,"0","0","0",0
"1857","1272",1.002,"CNTN1",0,1,"Present",0.981,0.981,"0","0","0",0
"1858","127247",-0.423,"ASB17",0,1,"Absent",0.73,0.73,"0","0","0",0
"1859","127253",-0.916,"TYW3",0,1,"Absent",0.383,0.383,"0","0","0",0
"1860","127254",-0.156,"ERICH3",0,1,"Absent",0.316,0.316,"0","0","0",0
"1861","127262",-1.235,"TPRG1L",0,1,"Absent",0.05,0.05,"0","0","0",0
"1862","127281",-0.337,"FAM213B",0,1,"Absent",0.037,0.037,"0","0","0",0
"1863","127294",-0.368,"MYOM3",0,1,"Absent",0.319,0.319,"0","0","0",0
"1864","127343",0.126,"DMBX1",0,1,"Absent",0.533,0.533,"0","0","0",0
"1865","127385",0.093,"OR10J5",0,0,"Present",0.416,0.416,"0","0","0",0
"1866","127391",-0.424,"TMCO2",0,1,"Absent",0.068,0.068,"0","0","0",0
"1867","127396",-2.665,"ZNF684",0,1,"Absent",0,0,"HitbyZS","HitbyNA","0",0.5
"1868","127428",-2.478,"TCEANC2",0,1,"Absent",0.242,0.242,"HitbyZS","HitbyNA","HitbyCSA",1
"1869","127435",0.285,"PODN",0,1,"Absent",0.753,0.753,"0","0","0",0
"1870","127495",-1.062,"LRRC39",0,1,"Absent",0.077,0.077,"0","0","0",0.5
"1871","127534",-0.389,"GJB4",0,1,"Absent",0.101,0.101,"0","0","0",0
"1872","127540",0.786,"HMGB4",0,1,"Absent",0.929,0.929,"0","0","0",0
"1873","127544",0.365,"RNF19B",0,1,"Absent",0.567,0.567,"0","0","0",0
"1874","127550",0.566,"A3GALT2",0,0.5,"Absent",0.391,0.391,"0","0","0",0
"1875","127579",0.503,"DCST2",0,0,"Absent",0.756,0.756,"0","0","0",0
"1876","127623",0.639,"OR2B11",0,0,"Present",0.453,0.453,"0","0","0",0
"1877","127665",-0.681,"ZNF648",0,1,"Absent",0.657,0.657,"0","0","0",0
"1878","127670",0.193,"TEDDM1",0,1,"Absent",0.232,0.232,"0","0","0",0
"1879","127687",0.365,"C1orf122",0,1,"Absent",0.842,0.842,"0","0","0",0
"1880","1277",-0.878,"COL1A1",0,1,"Present",0.06,0.06,"0","0","0",0
"1881","127700",-0.249,"OSCP1",0,1,"Absent",0.074,0.074,"0","0","0",0
"1882","127703",1.154,"C1orf216",0,1,"Absent",1,1,"0","0","0",0
"1883","127707",-0.001,"KLHDC7A",0,1,"Absent",0.759,0.759,"0","0","0",0
"1884","127731",0.344,"VWA5B1",0,0,"Absent",0.531,0.531,"0","0","0",0
"1885","127733",-2.257,"UBXN10",1,1,"Absent",0,0,"HitbyZS","HitbyNA","0",0.5
"1886","127795",0.648,"C1orf87",0,0,"Absent",0.19,0.19,"0","0","0",0
"1887","1278",-4.07,"COL1A2",4,1,"Present",0.089,0.089,"HitbyZS","HitbyNA","HitbyCSA",1
"1888","127829",1.524,"ARL8A",0,0.5,"Absent",0.715,0.715,"0","0","0",0
"1889","127833",0.752,"SYT2",0,0,"Absent",0.84,0.84,"0","0","0",0
"1890","127845",1.544,"GOLT1A",0,0,"Absent",0.798,0.798,"0","0","0",0
"1891","127933",0.783,"UHMK1",0,1,"Absent",0.725,0.725,"0","0","0",0
"1892","127943",0.654,"FCRLB",0,1,"Absent",0.595,0.595,"0","0","0",0
"1893","128",0.544,"ADH5",0,1,"Present",0.73,0.73,"0","0","0",0
"1894","1280",0.44,"COL2A1",0,1,"Present",0.492,0.492,"0","0","0",0
"1895","128025",-0.033,"WDR64",0,0,"Absent",0.219,0.219,"0","0","0",0
"1896","128061",-4.497,"C1orf131",0,1,"Absent",0.175,0.175,"HitbyZS","HitbyNA","HitbyCSA",1
"1897","128077",0.704,"LIX1L",0,1,"Absent",0.847,0.847,"0","0","0",0
"1898","1281",-0.019,"COL3A1",0,1,"Present",0.404,0.404,"0","0","0",0
"1899","128153",1.311,"SPATA17",0,0,"Absent",0.553,0.553,"0","0","0",0
"1900","128178",1.326,"EDARADD",0,0,"Absent",0.474,0.474,"0","0","0",0
"1901","1282",0.981,"COL4A1",0,1,"Present",0.793,0.793,"0","0","0",0
"1902","128209",1.131,"KLF17",0,1,"Absent",0.751,0.751,"0","0","0",0
"1903","128218",0.965,"TMEM125",0,0,"Absent",0.759,0.759,"0","0","0",0
"1904","128229",0.62,"TSACC",0,1,"Absent",0.128,0.128,"0","0","0",0
"1905","128239",-0.304,"IQGAP3",0,1,"Present",0.048,0.048,"0","0","0",0
"1906","128240",-0.526,"APOA1BP",0,1,"Absent",0.092,0.092,"0","0","0",0
"1907","128272",-2.234,"ARHGEF19",0,1,"Absent",0.067,0.067,"HitbyZS","HitbyNA","HitbyCSA",1
"1908","128308",-0.571,"MRPL55",0,1,"Absent",0.682,0.682,"0","0","0",0
"1909","128338",-1.594,"DRAM2",0,1,"Absent",0.001,0.001,"HitbyZS","HitbyNA","0",0.5
"1910","128344",-0.504,"PIFO",0,1,"Absent",0.868,0.868,"0","0","0",0
"1911","128346",-2.402,"C1orf162",0,1,"Absent",0.847,0.847,"HitbyZS","HitbyNA","HitbyCSA",1
"1912","128360",0.05,"OR10T2",0,1,"Present",0.094,0.094,"0","0","0",0
"1913","128367",0.853,"OR10X1",0,0,"Present",0.284,0.284,"0","0","0",0
"1914","128368",-0.045,"OR10Z1",0,1,"Present",0.253,0.253,"0","0","0",0
"1915","128371",1.191,"OR6K6",0,1,"Present",0.509,0.509,"0","0","0",0
"1916","128372",0.142,"OR6N1",0,1,"Present",0.283,0.283,"0","0","0",0
"1917","128387",-0.675,"TATDN3",0,1,"Absent",0.012,0.012,"0","0","0",0
"1918","1284",-1.313,"COL4A2",0,1,"Present",0.136,0.136,"0","0","0",0.5
"1919","128414",1.707,"NKAIN4",0,1,"Absent",0.672,0.672,"0","0","0",0
"1920","128434",-2.101,"VSTM2L",0,1,"Absent",0.003,0.003,"HitbyZS","HitbyNA","0",0.5
"1921","128486",0.825,"FITM2",0,1,"Absent",0.86,0.86,"0","0","0",0
"1922","128488",0.215,"WFDC12",0,1,"Absent",0.063,0.063,"0","0","0",0
"1923","128497",-1.162,"SPATA25",0,0,"Absent",0.116,0.116,"0","0","0",0.5
"1924","1285",-1.033,"COL4A3",0,1,"Absent",0.022,0.022,"0","0","0",0
"1925","128553",-0.053,"TSHZ2",0,1,"Absent",0.386,0.386,"0","0","0",0
"1926","1286",2.244,"COL4A4",0,0,"Present",0.615,0.615,"0","0","0",0
"1927","128602",1.554,"C20orf85",0,1,"Absent",0.078,0.078,"0","0","0",0
"1928","128611",-0.41,"ZNF831",0,0,"Absent",0.149,0.149,"0","0","0",0
"1929","128637",-1.965,"TBC1D20",0,1,"Absent",0,0,"HitbyZS","HitbyNA","0",0.5
"1930","128646",3.042,"SIRPD",0,1,"Absent",0.65,0.65,"0","0","0",0
"1931","128653",1.463,"C20orf141",0,1,"Absent",0.712,0.712,"0","0","0",0
"1932","128674",0.34,"PROKR2",0,0,"Absent",0.021,0.021,"0","0","0",0
"1933","1287",0,"COL4A5",0,1,"Present",0.464,0.464,"0","0","0",0
"1934","128710",-1.443,"SLX4IP",3,1,"Absent",0.006,0.006,"0","HitbyNA","0",0
"1935","1288",0.343,"COL4A6",0,1,"Present",0.74,0.74,"0","0","0",0
"1936","128817",0.734,"CSTL1",0,0,"Absent",0.467,0.467,"0","0","0",0
"1937","128821",-0.012,"CST9L",0,0,"Absent",0.008,0.008,"0","0","0",0
"1938","128822",0.48,"CST9",0,1,"Absent",0.908,0.908,"0","0","0",0
"1939","128826",1.012,"C20orf166",0,1,"Absent",0.602,0.602,"0","0","0",0
"1940","128853",1.233,"DUSP15",0,1,"Absent",0.217,0.217,"0","0","0",0
"1941","128859",0.425,"BPIFB6",0,0,"Absent",0.534,0.534,"0","0","0",0
"1942","128861",0.476,"BPIFA3",0,1,"Absent",0.805,0.805,"0","0","0",0
"1943","128864",-0.196,"C20orf144",0,1,"Absent",0.969,0.969,"0","0","0",0
"1944","128866",0.641,"CHMP4B",0,1,"Present",0.553,0.553,"0","0","0",0
"1945","128869",1.133,"PIGU",0,1,"Present",0.997,0.997,"0","0","0",0
"1946","128876",1.781,"FAM83C",0,1,"Absent",0.855,0.855,"0","0","0",0
"1947","1289",0.714,"COL5A1",0,1,"Present",0.578,0.578,"0","0","0",0
"1948","128954",-0.7,"GAB4",0,0,"Absent",0.215,0.215,"0","0","0",0
"1949","128977",0.442,"C22orf39",0,1,"Absent",0.441,0.441,"0","0","0",0
"1950","128989",1.897,"TANGO2",0,1,"Absent",0.615,0.615,"0","0","0",0
"1951","1290",0.184,"COL5A2",0,1,"Present",0.279,0.279,"0","0","0",0
"1952","129049",0.113,"SGSM1",0,1,"Absent",0.597,0.597,"0","0","0",0
"1953","129080",-1.678,"EMID1",1,1,"Absent",0.477,0.477,"HitbyZS","HitbyNA","HitbyCSA",1
"1954","1291",-1.105,"COL6A1",1,1,"Present",0.211,0.211,"0","HitbyNA","HitbyCSA",0.5
"1955","129138",-1.497,"ANKRD54",0,1,"Absent",0.228,0.228,"0","0","0",0.5
"1956","1292",1.526,"COL6A2",0,1,"Present",0.917,0.917,"0","0","0",0
"1957","129285",-0.8,"PPP1R21",0,1,"Absent",0.696,0.696,"0","0","0",0
"1958","1293",0.051,"COL6A3",0,1,"Present",0.133,0.133,"0","0","0",0
"1959","129303",0.655,"TMEM150A",0,1,"Absent",0.61,0.61,"0","0","0",0
"1960","1294",-0.101,"COL7A1",0,1,"Absent",0.657,0.657,"0","0","0",0
"1961","129401",0.588,"NUP35",0,1,"Present",0.287,0.287,"0","0","0",0
"1962","129446",-1.335,"XIRP2",1,0,"Absent",0.742,0.742,"0","HitbyNA","HitbyCSA",0.5
"1963","129450",0.682,"TYW5",0,0,"Absent",0.46,0.46,"0","0","0",0
"1964","1295",0.09,"COL8A1",0,1,"Absent",0.42,0.42,"0","0","0",0
"1965","129521",-1.412,"NMS",0,0,"Absent",0.105,0.105,"0","0","0",0.5
"1966","129530",-0.082,"LYG1",0,0,"Absent",0.149,0.149,"0","0","0",0
"1967","129531",1.767,"MITD1",0,1,"Absent",0.411,0.411,"0","0","0",0
"1968","129563",0.441,"DIS3L2",0,1,"Absent",0.441,0.441,"0","0","0",0
"1969","1296",-1.823,"COL8A2",0,1,"Absent",0.431,0.431,"HitbyZS","HitbyNA","HitbyCSA",1
"1970","129607",-0.687,"CMPK2",0,1,"Present",0.184,0.184,"0","0","0",0
"1971","129642",2.17,"MBOAT2",0,1,"Present",0.679,0.679,"0","0","0",0
"1972","129684",-2.324,"CNTNAP5",0,1,"Absent",0.009,0.009,"HitbyZS","HitbyNA","0",0.5
"1973","129685",0.666,"TAF8",0,1,"Absent",0.071,0.071,"0","0","0",0
"1974","1297",-0.397,"COL9A1",0,0,"Present",0.399,0.399,"0","0","0",0
"1975","129787",0.57,"TMEM18",0,1,"Absent",0.509,0.509,"0","0","0",0
"1976","1298",1.494,"COL9A2",0,1,"Present",0.657,0.657,"0","0","0",0
"1977","129804",0.001,"FBLN7",0,1,"Absent",0.162,0.162,"0","0","0",0
"1978","129807",0.47,"NEU4",0,1,"Present",0.599,0.599,"0","0","0",0
"1979","129831",1.213,"RBM45",0,1,"Absent",0.635,0.635,"0","0","0",0
"1980","129852",1.784,"C2orf73",0,1,"Absent",NA,0.055,"0","0","0",0
"1981","129880",-0.565,"BBS5",0,1,"Absent",0.224,0.224,"0","0","0",0
"1982","129881",0.02,"CCDC173",0,1,"Absent",0.581,0.581,"0","0","0",0
"1983","1299",-0.374,"COL9A3",0,0,"Present",0.041,0.041,"0","0","0",0
"1984","13",0.273,"AADAC",0,1,"Absent",0.224,0.224,"0","0","0",0
"1985","130",1.423,"ADH6",0,1,"Present",0.615,0.615,"0","0","0",0
"1986","1300",-1.193,"COL10A1",1,0,"Absent",0.013,0.013,"0","HitbyNA","0",0
"1987","130013",-0.893,"ACMSD",0,1,"Present",0.268,0.268,"0","0","0",0
"1988","130026",-0.121,"ICA1L",0,1,"Absent",0.182,0.182,"0","0","0",0
"1989","130074",-0.842,"FAM168B",0,1,"Absent",0,0,"0","0","0",0
"1990","130075",-0.278,"OR9A4",0,1,"Present",0.48,0.48,"0","0","0",0
"1991","1301",1.337,"COL11A1",0,1,"Present",0.8,0.8,"0","0","0",0
"1992","130106",-1.715,"CIB4",0,1,"Absent",0.486,0.486,"HitbyZS","HitbyNA","HitbyCSA",1
"1993","130120",0.44,"REG3G",0,1,"Absent",0.062,0.062,"0","0","0",0
"1994","130132",1.015,"RFTN2",0,1,"Absent",0.384,0.384,"0","0","0",0
"1995","130162",0.362,"CLHC1",0,1,"Absent",0.819,0.819,"0","0","0",0
"1996","1302",1.398,"COL11A2",0,1,"Present",0.865,0.865,"0","0","0",0
"1997","130271",-0.476,"PLEKHH2",0,0,"Absent",0.038,0.038,"0","0","0",0
"1998","1303",1.1,"COL12A1",0,1,"Present",0.45,0.45,"0","0","0",0
"1999","130340",0.968,"AP1S3",0,1,"Present",0.31,0.31,"0","0","0",0
"2000","130355",0.596,"C2orf76",0,1,"Absent",0.291,0.291,"0","0","0",0
"2001","130367",-2.865,"SGPP2",0,1,"Present",0.002,0.002,"HitbyZS","HitbyNA","0",0.5
"2002","130399",-0.165,"ACVR1C",0,0,"Present",0.077,0.077,"0","0","0",0
"2003","130497",-0.035,"OSR1",0,1,"Absent",0.093,0.093,"0","0","0",0
"2004","1305",-0.638,"COL13A1",0,1,"Absent",0.541,0.541,"0","0","0",0
"2005","130502",-0.266,"TTC32",0,1,"Absent",0.149,0.149,"0","0","0",0
"2006","130507",-0.399,"UBR3",0,1,"Absent",0.963,0.963,"0","0","0",0
"2007","130535",-0.21,"KCTD18",0,1,"Absent",0.545,0.545,"0","0","0",0
"2008","130540",0.678,"ALS2CR12",0,1,"Absent",0.784,0.784,"0","0","0",0
"2009","130557",-1.149,"ZNF513",0,1,"Absent",0.423,0.423,"0","0","0",0.5
"2010","130574",0.961,"LYPD6",0,0,"Absent",0.436,0.436,"0","0","0",0
"2011","130576",-0.219,"LYPD6B",0,1,"Absent",0.305,0.305,"0","0","0",0
"2012","130589",-0.455,"GALM",0,1,"Present",0.548,0.548,"0","0","0",0
"2013","1306",-0.414,"COL15A1",0,0,"Present",0.713,0.713,"0","0","0",0
"2014","130612",1.845,"TMEM198",0,1,"Absent",0.87,0.87,"0","0","0",0
"2015","130617",1.29,"ZFAND2B",0,1,"Absent",0.077,0.077,"0","0","0",0
"2016","1307",-0.932,"COL16A1",0,1,"Absent",0.004,0.004,"0","0","0",0
"2017","130733",-0.342,"TMEM178A",0,1,"Absent",0.216,0.216,"0","0","0",0
"2018","130749",-0.275,"CPO",0,0,"Absent",0.203,0.203,"0","0","0",0
"2019","130752",-0.126,"MDH1B",0,1,"Absent",0.161,0.161,"0","0","0",0
"2020","1308",-2.876,"COL17A1",3,1,"Present",0.098,0.098,"HitbyZS","HitbyNA","HitbyCSA",1
"2021","130813",-1.931,"C2orf50",0,1,"Absent",0.243,0.243,"HitbyZS","HitbyNA","HitbyCSA",1
"2022","130814",-0.35,"PQLC3",0,1,"Absent",0.206,0.206,"0","0","0",0
"2023","130827",1.569,"TMEM182",0,0,"Absent",0.979,0.979,"0","0","0",0
"2024","130872",-0.614,"AHSA2",0,1,"Absent",0.047,0.047,"0","0","0",0
"2025","130888",-1.144,"FBXO36",0,1,"Absent",0.223,0.223,"0","0","0",0.5
"2026","130916",-2.934,"MTERF4",0,1,"Absent",0.056,0.056,"HitbyZS","HitbyNA","HitbyCSA",1
"2027","130940",0.83,"CCDC148",0,1,"Absent",0.123,0.123,"0","0","0",0
"2028","130951",-1.897,"M1AP",0,1,"Absent",0.011,0.011,"HitbyZS","HitbyNA","0",0.5
"2029","131",1.679,"ADH7",0,1,"Present",0.79,0.79,"0","0","0",0
"2030","1310",1.588,"COL19A1",0,1,"Absent",0.851,0.851,"0","0","0",0
"2031","131034",0.238,"CPNE4",0,0,"Absent",0.622,0.622,"0","0","0",0
"2032","131076",-0.375,"CCDC58",0,1,"Absent",0.306,0.306,"0","0","0",0
"2033","131096",1.708,"KCNH8",0,1,"Absent",0.618,0.618,"0","0","0",0
"2034","1311",0.734,"COMP",0,1,"Present",0.345,0.345,"0","0","0",0
"2035","131118",-0.175,"DNAJC19",0,1,"Absent",0.617,0.617,"0","0","0",0
"2036","131149",0.886,"OTOL1",0,1,"Absent",0.438,0.438,"0","0","0",0
"2037","131177",-0.17,"FAM3D",0,1,"Absent",0.99,0.99,"0","0","0",0
"2038","1312",1.753,"COMT",0,1,"Present",0.816,0.816,"0","0","0",0
"2039","131368",-0.27,"ZPLD1",0,0,"Absent",0.159,0.159,"0","0","0",0
"2040","131375",-1.119,"LYZL4",0,1,"Absent",0.048,0.048,"0","0","0",0
"2041","131377",-0.301,"KLHL40",0,0,"Absent",0.113,0.113,"0","0","0",0
"2042","1314",-0.433,"COPA",0,1,"Absent",0.432,0.432,"0","0","0",0
"2043","131405",-0.29,"TRIM71",0,1,"Absent",0.079,0.079,"0","0","0",0
"2044","131408",1.731,"FAM131A",0,1,"Absent",0.512,0.512,"0","0","0",0
"2045","131450",1.035,"CD200R1",0,0,"Absent",0.995,0.995,"0","0","0",0
"2046","131474",0.164,"CHCHD4",0,1,"Absent",0.172,0.172,"0","0","0",0
"2047","1315",-3.501,"COPB1",11,1,"Absent",0.055,0.055,"HitbyZS","HitbyNA","HitbyCSA",1
"2048","131540",0.936,"ZDHHC19",0,1,"Absent",0.417,0.417,"0","0","0",0
"2049","131544",-0.128,"CRYBG3",0,1,"Absent",0.151,0.151,"0","0","0",0
"2050","131566",-1.102,"DCBLD2",0,1,"Absent",0.228,0.228,"0","0","0",0.5
"2051","131578",1.282,"LRRC15",0,1,"Absent",0.45,0.45,"0","0","0",0
"2052","131583",-2.487,"FAM43A",0,1,"Absent",0.273,0.273,"HitbyZS","HitbyNA","HitbyCSA",1
"2053","1316",-0.385,"KLF6",0,1,"Absent",0.316,0.316,"0","0","0",0
"2054","131601",0.782,"TPRA1",0,1,"Absent",0.23,0.23,"0","0","0",0
"2055","131616",-1.334,"TMEM42",0,1,"Absent",0.294,0.294,"0","0","0",0.5
"2056","131669",-0.595,"UROC1",0,1,"Present",0.739,0.739,"0","0","0",0
"2057","1317",-1.039,"SLC31A1",0,1,"Absent",0,0,"0","0","0",0
"2058","1318",0.274,"SLC31A2",0,1,"Absent",0.102,0.102,"0","0","0",0
"2059","131831",0.955,"ERICH6",0,1,"Absent",0.393,0.393,"0","0","0",0
"2060","131870",0.922,"NUDT16",0,1,"Absent",0.76,0.76,"0","0","0",0
"2061","131890",-0.063,"GRK7",0,0,"Present",0.118,0.118,"0","0","0",0
"2062","131920",1.27,"TMEM207",0,1,"Absent",0.754,0.754,"0","0","0",0
"2063","131965",-0.437,"METTL6",0,1,"Present",0.175,0.175,"0","0","0",0
